Date,drawdown
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,-0.003845217468969042
2019-06-11,-0.0035756588523115918
2019-06-12,-0.0035760197840394303
2019-06-13,-0.00107221877398056
2019-06-14,-0.0016352731586689595
2019-06-17,-0.002351774666572881
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,-0.0033568939185235624
2019-06-24,-0.0006689723691846172
2019-06-25,-0.0027969836241922286
2019-06-26,-0.005143379020601135
2019-06-27,-0.002113318841229672
2019-06-28,-0.0015454534335864745
2019-07-01,-0.003516040176502866
2019-07-02,-0.0006325579436193829
2019-07-03,0.0
2019-07-05,-0.004932224400919116
2019-07-08,-0.006055362922505747
2019-07-09,-0.005687356629758944
2019-07-10,-0.0016399763037143744
2019-07-11,-0.005841814418566349
2019-07-12,-0.003989082301186664
2019-07-15,-0.002898358804611867
2019-07-16,-0.005768941477480749
2019-07-17,-0.0032034108188201404
2019-07-18,-0.0009056127741101649
2019-07-19,-0.00381194485464742
2019-07-22,-0.002787583102034974
2019-07-23,-0.002297495283594686
2019-07-24,-0.0010934195440965855
2019-07-25,-0.0038724911914733706
2019-07-26,-0.0030462401935652528
2019-07-29,-0.0028954473528863822
2019-07-30,-0.0014713750662147529
2019-07-31,-0.0023844884186110527
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,-0.0001159789756555174
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,-0.0013464067812183345
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,-0.0008980737206735201
2019-08-15,0.0
2019-08-16,-0.00039749742834260804
2019-08-19,-0.0026956901748691475
2019-08-20,-0.00028923492536769846
2019-08-21,0.0
2019-08-22,-0.0012289697998156823
2019-08-23,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,-0.00254985641312655
2019-09-03,-0.0024375645603469387
2019-09-04,0.0
2019-09-05,-0.005069922302100349
2019-09-06,-0.004297514939729297
2019-09-09,-0.00793852379015858
