Date,cumulative_return
2022-01-03,-0.009752405440456302
2022-01-04,-0.009622880144117052
2022-01-05,-0.017520332013512885
2022-01-06,-0.02019545917350629
2022-01-07,-0.022349612395212826
2022-01-10,-0.02204141443776475
2022-01-11,-0.014765788303000682
2022-01-12,-0.014963550521146618
2022-01-13,-0.01537578089573366
2022-01-14,-0.02101150252869466
2022-01-18,-0.029544154665677946
2022-01-19,-0.026528221832486265
2022-01-20,-0.027181039567405363
2022-01-21,-0.025567996812571492
2022-01-24,-0.025954691143488584
2022-01-25,-0.027894553766674157
2022-01-26,-0.03680790712431936
2022-01-27,-0.036620041519888846
2022-01-28,-0.033154140041046
2022-01-31,-0.028858762155036022
2022-02-01,-0.028917622334645232
2022-02-02,-0.026555394266183363
2022-02-03,-0.03394930948372643
2022-02-04,-0.0388750579095658
2022-02-07,-0.03736415081852895
2022-02-08,-0.0381570638772627
2022-02-09,-0.0332228973782831
2022-02-10,-0.04378522205148205
2022-02-11,-0.03663561869026055
2022-02-14,-0.04094063670252068
2022-02-15,-0.04354548687904969
2022-02-16,-0.0395135206771805
2022-02-17,-0.03761584980924049
2022-02-18,-0.03593440534220971
2022-02-22,-0.036292772641936644
2022-02-23,-0.04186855015574964
2022-02-24,-0.03949910307660731
2022-02-25,-0.03655405403692735
2022-02-28,-0.026396736079788097
2022-03-01,-0.019864432373806196
2022-03-02,-0.029186070470018532
2022-03-03,-0.026822319811993123
2022-03-04,-0.020087979401727463
2022-03-07,-0.024675880127054683
2022-03-08,-0.022239777935206373
2022-03-09,-0.028245613619541587
2022-03-10,-0.03431805451619785
2022-03-11,-0.03612362663703428
2022-03-14,-0.050571496517968106
2022-03-15,-0.05208666983050514
2022-03-16,-0.0438019684306441
2022-03-17,-0.03791859958351462
2022-03-18,-0.03560463574027384
2022-03-21,-0.04334711489967158
2022-03-22,-0.04640331201522707
2022-03-23,-0.039144026517148434
2022-03-24,-0.03904496146694658
2022-03-25,-0.045196450164354585
2022-03-28,-0.04611465295386885
2022-03-29,-0.0399403912892462
2022-03-30,-0.036709782577169614
2022-03-31,-0.039434085374239536
2022-04-01,-0.03954639655673886
2022-04-04,-0.03746763591770197
2022-04-05,-0.050288553967254956
2022-04-06,-0.05490847885511552
2022-04-07,-0.05684450656000262
2022-04-08,-0.059415903553165506
2022-04-11,-0.06558097690350784
2022-04-12,-0.06322770872034
2022-04-13,-0.058623134503293595
2022-04-14,-0.06672782764529928
2022-04-18,-0.06881830280198364
2022-04-19,-0.07401027238062419
2022-04-20,-0.06646046010455375
2022-04-21,-0.0725089168882821
2022-04-22,-0.07910535164761168
2022-04-25,-0.07788178860118111
2022-04-26,-0.0788375729575237
2022-04-27,-0.08416162393167315
2022-04-28,-0.07875667239700312
2022-04-29,-0.08848789115156208
2022-05-02,-0.09724973491003841
2022-05-03,-0.0935034133809346
2022-05-04,-0.08373251856971609
2022-05-05,-0.09898399478923747
2022-05-06,-0.10482084511259016
2022-05-09,-0.11115088081445657
2022-05-10,-0.11060905349819938
2022-05-11,-0.10519542975022578
2022-05-12,-0.10770961947055302
2022-05-13,-0.10750819480373974
2022-05-16,-0.10563832572237641
2022-05-17,-0.1080259923945619
2022-05-18,-0.10797198597749691
2022-05-19,-0.10416619727686172
2022-05-20,-0.1008250977586369
2022-05-23,-0.10189805602792501
2022-05-24,-0.09525270283113307
2022-05-25,-0.09189814601871671
2022-05-26,-0.0894513355059886
2022-05-27,-0.08398795248261359
2022-05-31,-0.09293768843199512
2022-06-01,-0.09534151738378183
2022-06-02,-0.08896638757019526
2022-06-03,-0.09308364164122607
2022-06-06,-0.09892798810949921
2022-06-07,-0.09330260948742775
2022-06-08,-0.09786771504989367
2022-06-09,-0.10249374300897951
2022-06-10,-0.10855556431034785
2022-06-13,-0.13171650109594324
2022-06-14,-0.1384232273165813
2022-06-15,-0.12531111948200058
2022-06-16,-0.12655520563920697
2022-06-17,-0.12708688529270928
2022-06-21,-0.13007391738691143
2022-06-22,-0.12326372882269021
2022-06-23,-0.1199292537955573
2022-06-24,-0.11780616759892448
2022-06-27,-0.12263836345555956
2022-06-28,-0.12471223815999821
2022-06-29,-0.12204700226843901
2022-06-30,-0.1221354654003276
2022-07-01,-0.11423887744248495
2022-07-05,-0.11817273987349819
2022-07-06,-0.12640819897389488
2022-07-07,-0.1249894096737647
2022-07-08,-0.1271763017200862
2022-07-11,-0.1265138618202275
2022-07-12,-0.12743723538045892
2022-07-13,-0.12309255475822456
2022-07-14,-0.12954060160982106
2022-07-15,-0.1240313979839962
2022-07-18,-0.12699626262047703
2022-07-19,-0.12360785247212702
2022-07-20,-0.12453927695613709
2022-07-21,-0.11450375140402247
2022-07-22,-0.10956137306390201
2022-07-25,-0.11262197004937047
2022-07-26,-0.11411591284991573
2022-07-27,-0.1071818995489614
2022-07-28,-0.09822769727427572
2022-07-29,-0.09561870495455416
2022-08-01,-0.09126642673138163
2022-08-02,-0.10166900902818365
2022-08-03,-0.09452616610909803
2022-08-04,-0.09086661859190137
2022-08-05,-0.10165015213110062
2022-08-08,-0.09513418533326834
2022-08-09,-0.09737231672970259
2022-08-10,-0.0936733009055778
2022-08-11,-0.09977986297581254
2022-08-12,-0.09185539977716695
2022-08-15,-0.09401928150348049
2022-08-16,-0.0949608374129145
2022-08-17,-0.10158678451335945
2022-08-18,-0.10017658059072032
2022-08-19,-0.10909614033042403
2022-08-22,-0.11515181122056917
2022-08-23,-0.11444727158172108
2022-08-24,-0.11512669616455884
2022-08-25,-0.10795041463861121
2022-08-26,-0.1144396035030415
2022-08-29,-0.11854672202751393
2022-08-30,-0.12194255694435086
2022-08-31,-0.12891145053580655
2022-09-01,-0.13653379626345097
2022-09-02,-0.13411573321319636
2022-09-06,-0.14363622312301727
2022-09-07,-0.13475239144482543
2022-09-08,-0.1379257274721154
2022-09-09,-0.1333196848902054
2022-09-12,-0.13261260358084292
2022-09-13,-0.14247899211654413
2022-09-14,-0.14113404553964481
2022-09-15,-0.14827944274828764
2022-09-16,-0.15017811632077782
2022-09-19,-0.14964783650767155
2022-09-20,-0.15621288833995683
2022-09-21,-0.15439751950887148
2022-09-22,-0.1644621828265478
2022-09-23,-0.1710299784065633
2022-09-26,-0.18408372048213872
2022-09-27,-0.1908003451874456
2022-09-28,-0.17265835928324413
2022-09-29,-0.1798366265954231
2022-09-30,-0.1839635427196299
2022-10-03,-0.169406943588444
2022-10-04,-0.16105599697038087
2022-10-05,-0.1668747285623846
2022-10-06,-0.1706522387445576
2022-10-07,-0.17882914268966987
2022-10-10,-0.18722447813147847
2022-10-11,-0.18731244668910152
2022-10-12,-0.18585398136373987
2022-10-13,-0.18564492222585793
2022-10-14,-0.19366638669081782
2022-10-17,-0.18879129197272138
2022-10-18,-0.1863941863055295
2022-10-19,-0.19628948882169728
2022-10-20,-0.20140070528144927
2022-10-21,-0.19750557632180044
2022-10-24,-0.19902715330670173
2022-10-25,-0.18842288988461475
2022-10-26,-0.18424576509020618
2022-10-27,-0.1814064185896651
2022-10-28,-0.18213340871588035
2022-10-31,-0.1867952645146801
2022-11-01,-0.18248379082655464
2022-11-02,-0.18816908999302107
2022-11-03,-0.19271163218532128
2022-11-04,-0.18605039396022915
2022-11-07,-0.18821157343714745
2022-11-08,-0.18153084442117262
2022-11-09,-0.1851595621681189
2022-11-10,-0.15839758630224754
2022-11-11,-0.15550315261986603
2022-11-14,-0.15940630681085777
2022-11-15,-0.15099073457519507
2022-11-16,-0.14782017573181783
2022-11-17,-0.1536414961677941
2022-11-18,-0.15629247007807523
2022-11-21,-0.1570943393929186
2022-11-22,-0.15095951345734215
2022-11-23,-0.14430398254867183
2022-11-25,-0.1447805988578097
2022-11-28,-0.1494181302326516
2022-11-29,-0.1508088054086103
2022-11-30,-0.13858240199388783
2022-12-01,-0.12809791051386976
2022-12-02,-0.12512704296400046
2022-12-05,-0.13666954138118803
2022-12-06,-0.1352646082525294
2022-12-07,-0.12777581766068513
2022-12-08,-0.12813315559704808
2022-12-09,-0.13492401319346126
2022-12-12,-0.1348402353131637
