0,cumulative_return
2020-06-01,0.015864853353203756
2020-06-02,0.013471889743891463
2020-06-03,0.01110277145918026
2020-06-04,0.012892226067482415
2020-06-05,0.011458217553968364
2020-06-08,0.017605666923196983
2020-06-09,0.030940596455627745
2020-06-10,0.060575697104491955
2020-06-11,0.050107238331570825
2020-06-12,0.02561780361107968
2020-06-15,0.018051873071549984
2020-06-16,0.0584034634565469
2020-06-17,0.05479261564858717
2020-06-18,0.05524920159793778
2020-06-19,0.06597278212846414
2020-06-22,0.0686028743377749
2020-06-23,0.07800619889516569
2020-06-24,0.0650697830295035
2020-06-25,0.06201873448662143
2020-06-26,0.06547890636690301
2020-06-29,0.05637954879696805
2020-06-30,0.08795307997499857
2020-07-01,0.11112625189354475
2020-07-02,0.1387483160687808
2020-07-06,0.1782040108069356
2020-07-07,0.19967426981313086
2020-07-08,0.20239961962520958
2020-07-09,0.2146072461806341
2020-07-10,0.2365077257949737
2020-07-13,0.28680727826593944
2020-07-14,0.23868723954294735
2020-07-15,0.2400724161483594
2020-07-16,0.22639904957640056
2020-07-17,0.23601162493822847
2020-07-20,0.2651971053451807
2020-07-21,0.26936942110195217
2020-07-22,0.2606681333307217
2020-07-23,0.26822123733480874
2020-07-24,0.2169441713540834
2020-07-27,0.23367358401101068
2020-07-28,0.24259847142803714
2020-07-29,0.2350180473322283
2020-07-30,0.22464281902671845
2020-07-31,0.22250533159864427
2020-08-03,0.23607676372543573
2020-08-04,0.24704350831164046
2020-08-05,0.24873071364145516
2020-08-06,0.2493071697585314
2020-08-07,0.2485273065985667
2020-08-10,0.23896365834615296
2020-08-11,0.22569322742489795
2020-08-12,0.2660445829090259
2020-08-13,0.28322958346205485
2020-08-14,0.2858297937321075
2020-08-17,0.34488100586821724
2020-08-18,0.3609509575413419
2020-08-19,0.35063397906364346
2020-08-20,0.3589050053431464
2020-08-21,0.3799947982136169
2020-08-24,0.3858708671929403
2020-08-25,0.3775141656517247
2020-08-26,0.39632311324131564
2020-08-27,0.4316040028791912
2020-08-28,0.44169360882519126
2020-08-31,0.47568751831351586
2020-09-01,0.503416879659832
2020-09-02,0.5222890155506275
2020-09-03,0.4718838654115738
2020-09-04,0.4308009164443305
2020-09-08,0.36007485690045704
2020-09-09,0.3736903860691174
2020-09-10,0.3945781892481668
2020-09-11,0.3643704145563804
2020-09-14,0.41994841382523185
2020-09-15,0.4499054521015602
2020-09-16,0.44087741023562255
2020-09-17,0.4079194851167254
2020-09-18,0.42033757706456454
2020-09-21,0.41467863062650756
2020-09-22,0.40910018650250723
2020-09-23,0.39795151550408625
2020-09-24,0.3739138181252435
2020-09-25,0.3928364537590343
2020-09-28,0.41844335838621993
2020-09-29,0.42852547870256497
2020-09-30,0.4482591863535945
2020-10-01,0.4691047816168836
2020-10-02,0.44691430184032455
2020-10-05,0.4474306985745351
2020-10-06,0.4626502126262939
2020-10-07,0.46691535047104904
2020-10-08,0.4740651636335802
2020-10-09,0.4622117406079831
