0,drawdown
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,0.0
2022-01-06,-0.008861740914755667
2022-01-07,-0.008774166800753713
2022-01-10,-0.007098168223657497
2022-01-11,-0.007694794265039495
2022-01-12,-0.008751262960329576
2022-01-13,-0.00578905796373963
2022-01-14,-0.009441807238566469
2022-01-18,-0.01776626706765283
2022-01-19,-0.012075118813257846
2022-01-20,-0.013742492282191376
2022-01-21,-0.022636247536297005
2022-01-24,-0.035748947452893476
2022-01-25,-0.04035749761509566
2022-01-26,-0.04229042350955459
2022-01-27,-0.03982307668799023
2022-01-28,-0.0405712794157721
2022-01-31,-0.029500492854699578
2022-02-01,-0.02475977893988568
2022-02-02,-0.01693012103259972
2022-02-03,-0.018240182351439316
2022-02-04,-0.02661178912611717
2022-02-07,-0.03142312436734884
2022-02-08,-0.027103283767639597
2022-02-09,-0.022975038725896235
2022-02-10,-0.030725607443508496
2022-02-11,-0.03557481026287912
2022-02-14,-0.049032485530436265
2022-02-15,-0.04031500898500795
2022-02-16,-0.042277826232018256
2022-02-17,-0.03791307201746841
2022-02-18,-0.03954569070851022
2022-02-22,-0.045428270014278294
2022-02-23,-0.05049863054609571
2022-02-24,-0.0648129816874522
2022-02-25,-0.042851545446663586
2022-02-28,-0.04697386060686104
2022-03-01,-0.04397289908532964
2022-03-02,-0.041823027340421204
2022-03-03,-0.03283114281316524
2022-03-04,-0.03298940406645301
2022-03-07,-0.03402581814218164
2022-03-08,-0.04521562380769617
2022-03-09,-0.0511423515083832
2022-03-10,-0.05488619883207879
2022-03-11,-0.049392261832721274
2022-03-14,-0.051682965390309255
2022-03-15,-0.04490997652504358
2022-03-16,-0.03628834525054914
2022-03-17,-0.03468481289616987
2022-03-18,-0.028135439247142457
2022-03-21,-0.02313269915915228
2022-03-22,-0.024584744731202868
2022-03-23,-0.02791031892549134
2022-03-24,-0.02965957728591162
2022-03-25,-0.023324245497043594
2022-03-28,-0.019502762790839623
2022-03-29,-0.0084783555463952
2022-03-30,-0.00549516591736976
2022-03-31,-0.005161556566733672
2022-04-01,-0.0065509147166781245
2022-04-04,-0.0009207364795149608
2022-04-05,0.0
2022-04-06,-0.002153966273583552
2022-04-07,0.0
2022-04-08,0.0
2022-04-11,0.0
2022-04-12,-0.01149937118913702
2022-04-13,-0.010576761784914956
2022-04-14,-0.00432709921826957
2022-04-18,-0.012730663021879862
2022-04-19,-0.011123809275043306
2022-04-20,0.0
2022-04-21,0.0
2022-04-22,-0.02082125332599527
2022-04-25,-0.03685704754780672
2022-04-26,-0.03915642217218607
2022-04-27,-0.04905724784711951
2022-04-28,-0.039165782661598425
2022-04-29,-0.04767320477754822
2022-05-02,-0.06452163872346739
2022-05-03,-0.06682750871949728
2022-05-04,-0.056320990299218
2022-05-05,-0.059802129039989715
2022-05-06,-0.06933954288572586
2022-05-09,-0.07288494853290617
2022-05-10,-0.06878904937864783
2022-05-11,-0.0743833414579178
2022-05-12,-0.08378971667469404
2022-05-13,-0.07900010749095343
2022-05-16,-0.06984129795973992
2022-05-17,-0.0733395654895681
2022-05-18,-0.08973025781276578
2022-05-19,-0.12114851315592212
2022-05-20,-0.11937475786119967
2022-05-23,-0.10674340044990138
2022-05-24,-0.10303183503407554
2022-05-25,-0.09775462140725455
2022-05-26,-0.08859654715402565
2022-05-27,-0.0832712655320823
2022-05-31,-0.0789218347163807
2022-06-01,-0.07642497281607019
2022-06-02,-0.08037759422834412
2022-06-03,-0.08445769247753465
2022-06-06,-0.08376303647008021
2022-06-07,-0.08897811973733549
2022-06-08,-0.08792527612323386
2022-06-09,-0.09010068896515633
2022-06-10,-0.11066055455962542
2022-06-13,-0.12867042293730768
2022-06-14,-0.13960972987750864
2022-06-15,-0.13713877560281473
2022-06-16,-0.1474033887295817
2022-06-17,-0.14364269623535697
2022-06-21,-0.12461449732212826
2022-06-22,-0.116169457889432
2022-06-23,-0.10585854481874368
2022-06-24,-0.0916052271167569
2022-06-27,-0.08940227292482827
2022-06-28,-0.09113716534046878
2022-06-29,-0.10554360780944283
2022-06-30,-0.10951666720665565
2022-07-01,-0.10497162498031942
2022-07-05,-0.10210227835330443
2022-07-06,-0.091392947568254
2022-07-07,-0.09182715720674295
2022-07-08,-0.08846361602137731
2022-07-11,-0.09044359268591706
2022-07-12,-0.08921650166022788
2022-07-13,-0.09666415254134064
2022-07-14,-0.10122779555068806
2022-07-15,-0.08675622421507445
2022-07-18,-0.0835749103642276
2022-07-19,-0.08573657188837391
2022-07-20,-0.08032423341196537
2022-07-21,-0.09139665323284107
2022-07-22,-0.09155238997369208
2022-07-25,-0.09796369557820561
2022-07-26,-0.10536103797341634
2022-07-27,-0.09650930507992994
2022-07-28,-0.08534202660034251
2022-07-29,-0.08188878999132099
2022-08-01,-0.07911311217610228
2022-08-02,-0.08198810658466338
2022-08-03,-0.0823438018909528
2022-08-04,-0.08416863049411749
2022-08-05,-0.09351093908868946
2022-08-08,-0.08667228503970148
2022-08-09,-0.08873261399238552
2022-08-10,-0.08084802276200831
2022-08-11,-0.07625694619857215
2022-08-12,-0.07381756075712187
2022-08-15,-0.0673661862143945
2022-08-16,-0.05406773153810773
2022-08-17,-0.05385783263356636
2022-08-18,-0.05771146560945295
2022-08-19,-0.058629145133887284
2022-08-22,-0.06937773551491944
2022-08-23,-0.07994171433267405
2022-08-24,-0.08423722085488738
2022-08-25,-0.08319478053563012
2022-08-26,-0.08081281844513333
2022-08-29,-0.10337539576398524
2022-08-30,-0.10759437814965855
2022-08-31,-0.1132629394774517
