Date,cumulative_return
2022-01-03,-0.004501773007649867
2022-01-04,-0.004848165316896358
2022-01-05,-0.019323060176617557
2022-01-06,-0.019789764307589164
2022-01-07,-0.022297427308792805
2022-01-10,-0.024226712747543178
2022-01-11,-0.017157246077305843
2022-01-12,-0.018519350204285745
2022-01-13,-0.021150075931833934
2022-01-14,-0.024121063086008032
2022-01-18,-0.029078664808051546
2022-01-19,-0.03380295823575186
2022-01-20,-0.03818587576490806
2022-01-21,-0.0365720209435938
2022-01-24,-0.03511379258975511
2022-01-25,-0.03618401791002901
2022-01-26,-0.043760444574808766
2022-01-27,-0.046426917840933
2022-01-28,-0.03385266599877501
2022-01-31,-0.027596767568295433
2022-02-01,-0.03093731672271438
2022-02-02,-0.02546667664513269
2022-02-03,-0.03223643981990387
2022-02-04,-0.036669482615260485
2022-02-07,-0.037075149438128285
2022-02-08,-0.040198294068211626
2022-02-09,-0.030231626233830244
2022-02-10,-0.042803964808813544
2022-02-11,-0.03988660389748577
2022-02-14,-0.04327408785698039
2022-02-15,-0.04433508731217639
2022-02-16,-0.04175914806288328
2022-02-17,-0.04345020021395429
2022-02-18,-0.043417377064679186
2022-02-22,-0.04132388537453202
2022-02-23,-0.04529408645338695
2022-02-24,-0.037069865099630284
2022-02-25,-0.031521545683822594
2022-02-28,-0.025557554342270694
2022-03-01,-0.018153389960029798
2022-03-02,-0.009566532589043386
2022-03-03,-0.005956244053573312
2022-03-04,0.005538256956618692
2022-03-07,0.004171502077292333
2022-03-08,0.007378605346353373
2022-03-09,-0.0041651905157870095
2022-03-10,-0.00645905818742043
2022-03-11,-0.0033572876052518907
2022-03-14,-0.016072932507707693
2022-03-15,-0.020573645905977433
2022-03-16,-0.020114526608793426
2022-03-17,-0.0008747636000316916
2022-03-18,-0.001235494475059995
2022-03-21,-0.0015665370598625383
2022-03-22,-0.002920497581571202
2022-03-23,0.0029770456079236673
2022-03-24,0.0009973408854988541
2022-03-25,0.0030960646975632944
2022-03-28,-0.0006454168927393367
2022-03-29,0.008166219413088704
2022-03-30,0.010850048190411243
2022-03-31,0.0017910285544346927
2022-04-01,0.006590789786456108
2022-04-04,0.007975316386909403
2022-04-05,0.0010968373000930232
2022-04-06,0.0012212770348178914
2022-04-07,-0.0019279735805237674
2022-04-08,0.0013633504413581576
2022-04-11,-0.004857992915012099
2022-04-12,-0.0007981954865045049
2022-04-13,0.00446523956377054
2022-04-14,0.0037919552103884424
2022-04-18,0.004139468246828315
2022-04-19,0.005309165521882653
2022-04-20,0.014464684859248456
2022-04-21,0.013365200537345023
2022-04-22,0.0016403131700992724
2022-04-25,-0.0005178575862943013
2022-04-26,-0.003635546838181458
2022-04-27,-0.005364708555908426
2022-04-28,0.0054889891927456524
2022-04-29,-0.01598553665108593
2022-05-02,-0.028002694925801874
2022-05-03,-0.02437639741448716
2022-05-04,-0.011208283424031573
2022-05-05,-0.0268208406827386
2022-05-06,-0.03183451576817298
2022-05-09,-0.055496883841014255
2022-05-10,-0.06394648327238894
2022-05-11,-0.055984907628898184
2022-05-12,-0.05488038762498748
2022-05-13,-0.04158979908901528
2022-05-16,-0.0410351778181286
2022-05-17,-0.04011118574876538
2022-05-18,-0.05056078608511727
2022-05-19,-0.05183523165529402
2022-05-20,-0.049453118745005464
2022-05-23,-0.045757577884619094
2022-05-24,-0.041005346453465985
2022-05-25,-0.03660706740325814
2022-05-26,-0.03197692214335335
2022-05-27,-0.01942747710171311
2022-05-31,-0.02794930815550911
2022-06-01,-0.03200881338483852
2022-06-02,-0.021406268451818145
2022-06-03,-0.022000949776964318
2022-06-06,-0.025298075193245118
2022-06-07,-0.018467253838051034
2022-06-08,-0.02595520208094404
2022-06-09,-0.03407111054831691
2022-06-10,-0.04554964987400212
2022-06-13,-0.07173715176693529
2022-06-14,-0.08190578631551015
2022-06-15,-0.0681617412380553
2022-06-16,-0.07785104123976694
2022-06-17,-0.08049468055053788
2022-06-21,-0.07745253228030857
2022-06-22,-0.07374330976147259
2022-06-23,-0.06969305796075065
2022-06-24,-0.06042906430686734
2022-06-27,-0.06459361122142915
2022-06-28,-0.06874448925570209
2022-06-29,-0.07396621481820032
2022-06-30,-0.0797139685685383
2022-07-01,-0.06613998867611948
2022-07-05,-0.07813337857216851
2022-07-06,-0.0847703766635799
2022-07-07,-0.07818043696229227
2022-07-08,-0.07769380699017159
2022-07-11,-0.07827982627204022
2022-07-12,-0.08651284887196731
2022-07-13,-0.08499796600452747
2022-07-14,-0.09016571153338404
2022-07-15,-0.08015629174479966
2022-07-18,-0.08037884042203547
2022-07-19,-0.07169239736475974
2022-07-20,-0.07270497583639812
2022-07-21,-0.06967895794580103
2022-07-22,-0.06636831711853586
2022-07-25,-0.06399628949703562
2022-07-26,-0.06376237878585478
2022-07-27,-0.05482176354174795
2022-07-28,-0.039695149283375586
2022-07-29,-0.03450948695378153
2022-08-01,-0.040032015061858606
2022-08-02,-0.05048092822218864
2022-08-03,-0.04787065625241205
2022-08-04,-0.05006349263351373
2022-08-05,-0.05441454092509501
2022-08-08,-0.046770465384150195
2022-08-09,-0.045247716214551814
2022-08-10,-0.038562685758014026
2022-08-11,-0.03791661456704154
2022-08-12,-0.030984551833793672
2022-08-15,-0.03194942615119034
2022-08-16,-0.03432016348175482
2022-08-17,-0.037245215532420106
2022-08-18,-0.034508017751688436
2022-08-19,-0.03912019678456491
2022-08-22,-0.046141490639670324
2022-08-23,-0.046954680990126785
2022-08-24,-0.043570481436689734
2022-08-25,-0.039183581958263325
2022-08-26,-0.04820097908149923
2022-08-29,-0.05077477991915447
2022-08-30,-0.06036296767284388
2022-08-31,-0.06918686433617349
2022-09-01,-0.0750923128696469
2022-09-02,-0.07598550204568377
2022-09-06,-0.07851254416191722
2022-09-07,-0.0737445781331002
2022-09-08,-0.07459519066251741
2022-09-09,-0.06647875067789277
2022-09-12,-0.062492554539572254
2022-09-13,-0.07762693004921639
2022-09-14,-0.07916060690164983
2022-09-15,-0.0915466807138473
2022-09-16,-0.09410146398244335
