0,cumulative_return
2022-01-03,0.0027839116694312604
2022-01-04,0.006049840800387285
2022-01-05,0.0016758017733735642
2022-01-06,-0.01125199068945859
2022-01-07,-0.014011986658834186
2022-01-10,-0.018125761956141684
2022-01-11,-0.014492600681010326
2022-01-12,-0.009380829435040927
2022-01-13,-0.010062204104314909
2022-01-14,-0.024170270704934826
2022-01-18,-0.03532930587170269
2022-01-19,-0.032645318142250135
2022-01-20,-0.03621833282698528
2022-01-21,-0.053183057591383864
2022-01-24,-0.07121028120531703
2022-01-25,-0.07402401564469419
2022-01-26,-0.06706338506945886
2022-01-27,-0.06719831964457212
2022-01-28,-0.06776848074771569
2022-01-31,-0.05065357850828345
2022-02-01,-0.038409127150496825
2022-02-02,-0.026202814273749153
2022-02-03,-0.03681640494783667
2022-02-04,-0.044139354198401426
2022-02-07,-0.04549144423394569
2022-02-08,-0.04715145999374626
2022-02-09,-0.036091134212842824
2022-02-10,-0.039903800571922665
2022-02-11,-0.04888266186784773
2022-02-14,-0.06753749974367318
2022-02-15,-0.05775618564753382
2022-02-16,-0.05936562149290814
2022-02-17,-0.06275684392230763
2022-02-18,-0.06997352097592424
2022-02-22,-0.07630040452233511
2022-02-23,-0.08073121953700657
2022-02-24,-0.09123265089015864
2022-02-25,-0.07253078903116872
2022-02-28,-0.07571052625358965
2022-03-01,-0.07564110106532274
2022-03-02,-0.07256176126421543
2022-03-03,-0.0673059934346385
2022-03-04,-0.07820321670544617
2022-03-07,-0.08433550900713749
2022-03-08,-0.09351589530525894
2022-03-09,-0.09011202158351961
2022-03-10,-0.09680377012486108
2022-03-11,-0.09048578597667656
2022-03-14,-0.09645651152258339
2022-03-15,-0.08901783742058977
2022-03-16,-0.07151427129897048
2022-03-17,-0.06441438360210316
2022-03-18,-0.05385100608641724
2022-03-21,-0.04914722217649681
2022-03-22,-0.04431228885885108
2022-03-23,-0.0506124852945663
2022-03-24,-0.050809484995927856
2022-03-25,-0.04374947411884733
2022-03-28,-0.04090623900425605
2022-03-29,-0.025059130625360804
2022-03-30,-0.025910433354148
2022-03-31,-0.029383380598339892
2022-04-01,-0.036258984883359324
2022-04-04,-0.03256376131289629
2022-04-05,-0.0292536200213267
2022-04-06,-0.039921143003581294
2022-04-07,-0.033314594560621025
2022-04-08,-0.03226390921787259
2022-04-11,-0.039243926724677136
2022-04-12,-0.044667923751281924
2022-04-13,-0.05015503983693237
2022-04-14,-0.046316019573128364
2022-04-18,-0.055552087860814336
2022-04-19,-0.05008831622996768
2022-04-20,-0.0438483538197556
2022-04-21,-0.04285351439932106
2022-04-22,-0.06736396792331234
2022-04-25,-0.08723190329449537
2022-04-26,-0.08960469626598688
2022-04-27,-0.0967482553953537
2022-04-28,-0.08209919619068673
