,weight
AAPL,0.04089185763817578
AMGN,0.03973208288300425
AMZN,0.04099501350501631
CRM,0.034677224594462285
CSCO,0.0497563569310809
CVX,0.03876502224115984
DIS,0.03598296450131422
HD,0.0503119224932517
HON,0.053596585338811
JPM,0.04227951496766335
KO,0.0654986820305029
MCD,0.06987205164608788
MRK,0.04049106011870339
MSFT,0.051833354624925845
NKE,0.03247108209424808
NVDA,0.021665579110687918
PG,0.06909277671610707
UNH,0.04876159288476855
V,0.04372382949512376
VZ,0.06871755854575669
WMT,0.06088388763914833
