,weight
AAPL,0.0012928106016614179
ABBV,0.00217285074307581
ABT,0.0011426359060465738
ACN,0.0005093099390403479
ADBE,1.0587856463603125e-05
ADI,0.0011456028427811427
ADP,0.005000640550416894
AMAT,0.00030491150390958463
AMD,0.0007396538195768461
AMGN,0.002636959330177906
AMZN,6.301658972697856e-05
ANET,0.00278343461741186
AVGO,0.006452498484036917
AXP,0.009387733569362159
BA,0.0018185450821158334
BAC,0.00019078316559238042
BKNG,0.008670021113659306
BLK,0.0013482400860836896
BMY,0.007251241204710991
BRK-B,0.001922013527945983
BSX,0.001257908385485448
C,0.0003872329591365516
CAT,0.0005248616076981763
CB,0.02311655944113011
COP,0.0056087703020205465
COST,0.002762588687911782
CRM,1.222626426957299e-05
CSCO,0.00036819293985485745
CVX,0.005243799453611587
DE,0.0005691123758251193
DHR,0.0007419651280480183
DIS,0.010288230920010135
DUK,0.030889665551584067
ELV,0.006279498762408661
ETN,0.001751263136588667
GE,0.02318221509252097
GILD,0.0018890912954925372
GOOG,0.00010130620757657787
GS,0.0006337036853864246
HD,0.0027352920626699485
HON,0.0028704597178032345
IBM,0.005520376470501002
ICE,0.019058968964400118
INTU,0.0001001787615153623
ISRG,0.00035512773322756634
JNJ,0.005490198468600264
JPM,0.0002681238373962468
KLAC,0.0007052999308202417
KO,0.009619845749603341
LIN,0.002770530756914155
LLY,0.0016797935683516643
LMT,0.0036677696679470457
LOW,0.0014170219142654364
LRCX,0.00029479950174720346
MA,3.104470103562922e-05
MCD,0.034121057550195816
MDLZ,0.018457221770632453
MDT,0.003680220341853844
META,0.005454908799035909
MO,0.009595456432517985
MRK,0.003109424483620278
MSFT,3.108087151030209e-05
MU,0.001210344287942479
NEE,0.04961650165116062
NFLX,0.0009167005243283984
NKE,0.0027731109847267247
NOW,0.0001549219840780256
NVDA,0.0012966566394348508
ORCL,0.005326043365506797
PANW,0.005778817765738325
PEP,0.008403064907175335
PFE,0.0020864694966437275
PG,0.012440077345976203
PGR,0.014741813126254102
PLD,0.052149778654224474
PM,0.009886187735667358
QCOM,0.022191484312857307
RTX,0.0018105965255151325
SBUX,0.02409928344059353
SCHW,0.0010232256323765372
SO,0.024828848483772308
SPGI,0.0007757656598605057
SYK,0.0047022075327212915
T,0.017471926427980927
TJX,0.0029895584646707734
TMO,0.0006049885491601876
TSLA,0.010382170952804484
TXN,0.001115474331852579
UBER,0.33236672109381965
UNH,0.007979201782064323
UNP,0.0010296161295133622
UPS,0.0011203652892691025
V,3.922915864162161e-05
VRTX,0.00971683117883324
VZ,0.021648567065038368
WFC,0.004949240685395573
WM,0.00350877162046181
WMT,0.03062365921957326
XOM,0.006755893207845623
