0,return
2022-01-03,0.0031865344728718927
2022-01-04,0.006876151336820527
2022-01-05,-0.0022142938485095057
2022-01-06,-0.010373565704138521
2022-01-07,-0.0013248970925477416
2022-01-10,-0.006519387326051878
2022-01-11,0.0027866224835114977
2022-01-12,0.004064592721123188
2022-01-13,0.0017183017888839523
2022-01-14,-0.012302277443239102
2022-01-18,-0.010093491789084941
2022-01-19,0.0026329777667171658
2022-01-20,-0.0034505304008302547
2022-01-21,-0.014370668883934486
2022-01-24,-0.01741841923224561
2022-01-25,-0.001886574616808681
2022-01-26,0.006708819265964062
2022-01-27,0.0007332788260014018
2022-01-28,0.001506870228781057
2022-01-31,0.013556236067920642
2022-02-01,0.007198991549862134
2022-02-02,0.008054218663956841
2022-02-03,-0.0064607120717025
2022-02-04,-0.004489566855173806
2022-02-07,-0.0011464089164292487
2022-02-08,0.003322959696484244
2022-02-09,0.008568667618277362
2022-02-10,-0.0038417205919688796
2022-02-11,-0.008567773589030185
2022-02-14,-0.01606484923544742
2022-02-15,0.010766117202578565
2022-02-16,-0.0008368742449066666
2022-02-17,0.00013755769070674198
2022-02-18,-0.0054835245162813415
2022-02-22,-0.007826605942448196
2022-02-23,-0.006280929630667979
2022-02-24,-0.01564024606488811
2022-02-25,0.021676511400801676
2022-02-28,-0.0032509374982591377
2022-03-01,0.0009561368998956776
2022-03-02,0.0030857862328384205
2022-03-03,0.00654639916610559
2022-03-04,-0.01019762059666507
2022-03-07,-0.006159829283574932
2022-03-08,-0.012265475459479785
2022-03-09,-0.0007271603583201783
2022-03-10,-0.006037760470419408
2022-03-11,0.007175296884785217
2022-03-14,-0.007014969562213749
2022-03-15,0.007335605535285039
2022-03-16,0.016750594514743262
2022-03-17,0.0042789622728098275
2022-03-18,0.011911622280554212
2022-03-21,0.004493258232721549
2022-03-22,0.003816942277544742
2022-03-23,-0.005122274796791928
2022-03-24,-0.0011007174473715519
2022-03-25,0.007030743099389107
2022-03-28,0.0020093984901254215
2022-03-29,0.015293702615167517
2022-03-30,-0.0008174316459500336
2022-03-31,-0.0029624215701659446
2022-04-01,-0.006497561832055863
2022-04-04,0.00531951280038602
2022-04-05,0.00494945873265691
2022-04-06,-0.011865801238318699
2022-04-07,0.001506663005768192
2022-04-08,0.0032341222455083488
2022-04-11,-0.005091541302803593
2022-04-12,-0.00347555584873091
2022-04-13,-0.0025019823339480643
2022-04-14,0.006838268566237864
2022-04-18,-0.00993037377013624
2022-04-19,0.006782090807603206
2022-04-20,0.011006479140391552
2022-04-21,0.0047066159705833905
2022-04-22,-0.025977838687887205
2022-04-25,-0.017617872602694772
2022-04-26,-0.0037583484115621844
2022-04-27,-0.0062119241811872524
2022-04-28,0.013166778387909956
2022-04-29,-0.006682825728587537
2022-05-02,-0.019890811782317733
2022-05-03,0.00030232536901501016
2022-05-04,0.016556760623568378
2022-05-05,-0.00623744266509835
2022-05-06,-0.018708311087711954
2022-05-09,-0.009540007426180327
2022-05-10,0.0016301174351390814
2022-05-11,-0.007356449194479248
2022-05-12,-0.015596119348158405
2022-05-13,0.012325216518038164
2022-05-16,0.006198118644859238
2022-05-17,0.00815624630423016
2022-05-18,-0.016099925507156332
2022-05-19,-0.03408016250059945
2022-05-20,0.0008656490734449996
2022-05-23,0.013382066186495085
2022-05-24,0.0008404131986599625
2022-05-25,0.007370368257993315
2022-05-26,0.016420775034891005
2022-05-27,0.010663267817390852
2022-05-31,0.007530577920415303
2022-06-01,0.003049487676363165
2022-06-02,-0.0011417187152321828
2022-06-03,-0.004033883636460215
2022-06-06,0.0029720499805013434
2022-06-07,-0.0063596821744153
2022-06-08,0.0012217962625081448
2022-06-09,-0.004520257041672929
2022-06-10,-0.030447240047170494
2022-06-13,-0.026472267739047053
2022-06-14,-0.00933430518776989
2022-06-15,0.006828333482554246
2022-06-16,-0.021501345018701545
2022-06-17,0.0029181105873689354
2022-06-21,0.01921312543809875
2022-06-22,0.0030420568922142834
2022-06-23,0.007064885865166972
2022-06-24,0.020542314184140556
2022-06-27,0.003998751209406544
2022-06-28,0.0003920541749860322
2022-06-29,-0.021701833456318972
2022-06-30,-0.008069858563473559
