0,drawdown
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,-0.0022142938485095742
2022-01-06,-0.012564889429922288
2022-01-07,-0.013873139336996188
2022-01-10,-0.020302082294281876
2022-01-11,-0.017572034049753604
2022-01-12,-0.013578864490324416
2022-01-13,-0.011883895288585133
2022-01-14,-0.024039973754877653
2022-01-18,-0.03389081826625784
2022-01-19,-0.031347074270531516
2022-01-20,-0.03468944063861423
2022-01-21,-0.04856159905736224
2022-01-24,-0.06513415199863848
2022-01-25,-0.06689784617759909
2022-01-26,-0.0606378324709228
2022-01-27,-0.05994901808352682
2022-01-28,-0.05853248324534044
2022-01-31,-0.04576972733793527
2022-02-01,-0.038900231668418606
2022-02-02,-0.031159323976397646
2022-02-03,-0.0374187246275397
2022-02-04,-0.04174029761686271
2022-02-07,-0.042838855083929595
2022-02-08,-0.039658247176332706
2022-02-09,-0.03142939789643273
2022-02-10,-0.035150375523309685
2022-02-11,-0.04341698865328669
2022-02-14,-0.058784350511761896
2022-02-15,-0.04865111251647036
2022-02-16,-0.049447271898325984
2022-02-17,-0.049316516060153304
2022-02-18,-0.054529612251561166
2022-02-22,-0.061929436406721994
2022-02-23,-0.06782139160525236
2022-02-24,-0.08240089441697118
2022-02-25,-0.06251054694343527
2022-02-28,-0.06555826656059927
2022-03-01,-0.06466481233845545
2022-03-02,-0.06177856789328007
2022-03-03,-0.05563659589251424
2022-03-04,-0.0652668555929774
2022-03-07,-0.07102465218822385
2022-03-08,-0.08241897651927077
2022-03-09,-0.08308620506509279
2022-03-10,-0.08862231093093309
2022-03-11,-0.08208290543769314
2022-03-14,-0.08852206591668332
2022-03-15,-0.08183582333813155
2022-03-16,-0.0664560275169056
2022-03-17,-0.0624614280786413
2022-03-18,-0.05129382273646388
2022-03-21,-0.04703104089504073
2022-03-22,-0.04339361338584524
2022-03-23,-0.048293614170449195
2022-03-24,-0.049341173994106646
2022-03-25,-0.04265733601329247
2022-03-28,-0.04073365310974486
2022-03-29,-0.026062918871667118
2022-03-30,-0.02685904586294563
2022-03-31,-0.029741899616293144
2022-04-01,-0.036046211616589274
2022-04-04,-0.030918447100303115
2022-04-05,-0.026122017945647058
2022-04-06,-0.03767786051107891
2022-04-07,-0.036227965343879176
2022-04-08,-0.033111008766998906
2022-04-11,-0.03803396400108794
2022-04-12,-0.04137733068378446
2022-04-13,-0.0437757876673357
2022-04-14,-0.03723686969386575
2022-04-18,-0.04679746742991209
2022-04-19,-0.04033276129598429
2022-04-20,-0.029770203851471333
2022-04-21,-0.025203704797782778
2022-04-22,-0.05052680570809598
2022-04-25,-0.06725450348480433
2022-04-26,-0.07076008604002404
2022-04-27,-0.07653245393167629
2022-04-28,-0.0643733614041676
2022-04-29,-0.0706259911769278
2022-05-02,-0.08911199466180564
2022-05-03,-0.08883661010946031
2022-05-04,-0.07375069597408357
2022-05-05,-0.07952812290153255
2022-05-06,-0.09674859712578088
2022-05-09,-0.1053656222169087
2022-05-10,-0.10390726311960974
2022-05-11,-0.1104993238120121
2022-05-12,-0.1243720825181075
2022-05-13,-0.11357977884590453
2022-05-16,-0.10808564114598906
2022-05-17,-0.10081096795289612
2022-05-18,-0.1152878443857065
2022-05-19,-0.1454389784152973
2022-05-20,-0.14469922845876015
2022-05-23,-0.13325353692463482
2022-05-24,-0.13252511175717452
2022-05-25,-0.12613150237626336
2022-05-26,-0.11178190436670576
2022-05-27,-0.10231059693271516
2022-05-31,-0.09555047693458585
2022-06-01,-0.09279236926010537
2022-06-02,-0.09382814519072247
2022-06-03,-0.09748353700765833
2022-06-06,-0.09480121297141986
2022-06-07,-0.10055798956158779
2022-06-08,-0.09945905467489147
2022-06-09,-0.10352973122431208
2022-06-10,-0.13082477669287695
2022-06-13,-0.1538338159164091
2022-06-14,-0.16173218931821598
2022-06-15,-0.1560082171591901
2022-06-16,-0.1741551756749995
2022-06-17,-0.17174526914961274
2022-06-21,-0.15583190711108563
2022-06-22,-0.15326389974592558
2022-06-23,-0.14728180583971395
2022-06-24,-0.12976500078474051
2022-06-27,-0.12628514752916042
2022-06-28,-0.125942603973502
2022-06-29,-0.14491125201333288
2022-06-30,-0.15181169726880295
2022-07-01,-0.14752169824121297
2022-07-05,-0.14447168930498466
2022-07-06,-0.13588581980176062
2022-07-07,-0.13225443534160952
2022-07-08,-0.12999169518641318
2022-07-11,-0.1334105807781285
2022-07-12,-0.1326670324206698
2022-07-13,-0.1428170500921765
2022-07-14,-0.14918916012013406
2022-07-15,-0.1321966965555197
2022-07-18,-0.12589943845078722
2022-07-19,-0.12273671310244694
2022-07-20,-0.11365952965788084
2022-07-21,-0.11792607138723843
2022-07-22,-0.11569800369692274
2022-07-25,-0.1221879773191944
2022-07-26,-0.1266721605305886
2022-07-27,-0.11739725931621292
2022-07-28,-0.10650527113813846
2022-07-29,-0.09563440624801622
2022-08-01,-0.09281829749525783
2022-08-02,-0.09760636471676498
2022-08-03,-0.09406299131082019
2022-08-04,-0.09379208574812448
2022-08-05,-0.09911280970995617
2022-08-08,-0.09252854583863845
2022-08-09,-0.09971887402529123
2022-08-10,-0.08787093391695788
2022-08-11,-0.07888341457940984
2022-08-12,-0.07836697222177358
2022-08-15,-0.07094859846197799
2022-08-16,-0.06016878933222325
2022-08-17,-0.06222435402086535
2022-08-18,-0.06365227126025086
2022-08-19,-0.06713468205422946
2022-08-22,-0.08252102049094823
2022-08-23,-0.09044969627715038
2022-08-24,-0.09348118724486487
2022-08-25,-0.08973207140757355
2022-08-26,-0.08694232968701421
