Date,drawdown
2022-01-03,0.0
2022-01-04,-0.023588317996926733
2022-01-05,-0.07112674725090073
2022-01-06,-0.05852934966356338
2022-01-07,-0.08539600029321226
2022-01-10,-0.08171771955951423
2022-01-11,-0.06865561891661232
2022-01-12,-0.06394403991978537
2022-01-13,-0.1044263347127331
2022-01-14,-0.09668289364852678
2022-01-18,-0.1268846638592407
2022-01-19,-0.15216138001378854
2022-01-20,-0.17929169655798727
2022-01-21,-0.20215744010613768
2022-01-24,-0.20082959129838773
2022-01-25,-0.23106391830961326
2022-01-26,-0.21937643831277875
2022-01-27,-0.24359667796407747
2022-01-28,-0.21141162847678807
2022-01-31,-0.16447131794668457
2022-02-01,-0.15917310893080472
2022-02-02,-0.1417497167514309
2022-02-03,-0.17978377637080434
2022-02-04,-0.1714207064563329
2022-02-07,-0.161557798295224
2022-02-08,-0.14917337044065215
2022-02-09,-0.10434182898132904
2022-02-10,-0.13209638248064615
2022-02-11,-0.18535075891510167
2022-02-14,-0.1771546751182761
2022-02-15,-0.11524218649224371
2022-02-16,-0.11496360585061238
2022-02-17,-0.17102867202864325
2022-02-18,-0.19482968692000013
2022-02-22,-0.2064744224195454
2022-02-23,-0.23665454119879137
2022-02-24,-0.19846702891675372
2022-02-25,-0.1843317275735622
2022-02-28,-0.17899840304458015
2022-03-01,-0.20538073594653927
2022-03-02,-0.182103632052953
2022-03-03,-0.1963324463565227
2022-03-04,-0.21877173269090155
2022-03-07,-0.26649323082526855
2022-03-08,-0.26416760372023407
2022-03-09,-0.22021339961239406
2022-03-10,-0.23315075716646816
2022-03-11,-0.2511517457137049
2022-03-14,-0.27317205600197925
2022-03-15,-0.22503470351267896
2022-03-16,-0.18140128250664844
2022-03-17,-0.17263635807277622
2022-03-18,-0.12515418288087943
2022-03-21,-0.11896924421030264
2022-03-22,-0.12105552201984304
2022-03-23,-0.14470567003587698
2022-03-24,-0.07606632062474827
2022-03-25,-0.08892064405319156
2022-03-28,-0.07319947755011136
2022-03-29,-0.057370221911885566
2022-03-30,-0.08525461424705827
2022-03-31,-0.09925550775659553
2022-04-01,-0.11280048479292781
2022-04-04,-0.09214896932296368
2022-04-05,-0.13176685509622932
2022-04-06,-0.17322847017129372
2022-04-07,-0.17777538372376156
2022-04-08,-0.2074117855928994
2022-04-11,-0.24305412649177693
2022-04-12,-0.253932134678732
2022-04-13,-0.23286038597762038
2022-04-14,-0.26277002038332964
2022-04-18,-0.25016084086249446
2022-04-19,-0.23594808773845544
2022-04-20,-0.2547160061125465
2022-04-21,-0.291058007687682
2022-04-22,-0.3137544538450565
2022-04-25,-0.30166207418465407
