,weight
AAPL,0.0190086556767847
ABBV,0.022463535934627844
ABT,0.022213052765530022
ACN,0.020392462374046048
ADBE,0.01883823490882032
AMD,0.013666400545919036
AMGN,0.02246438961596084
AMZN,0.020239522763503062
AVGO,0.01841574623413476
BAC,0.015634156759806745
BMY,0.027158523412156948
COST,0.03021671414497975
CRM,0.015594516455266001
CSCO,0.023216264157214245
CVX,0.015779261412268913
DHR,0.024585221471579415
DIS,0.01573658117342306
GOOG,0.02185829528528981
HD,0.021504978916547273
HON,0.01905923151582987
JPM,0.01680939935244077
KO,0.026099996882952576
LIN,0.0227264262554578
LLY,0.016993797971550782
MA,0.017407582105175567
MCD,0.023912772795637763
META,0.017787250424478426
MRK,0.025148158863453594
MSFT,0.023374686363016716
NEE,0.02076357915122871
NFLX,0.017443383060104803
NKE,0.017386942457285583
NVDA,0.013880813928797909
ORCL,0.020561941329142318
PEP,0.031232619649838263
PFE,0.019881046216870778
PG,0.031639941317054325
PM,0.023824942256537456
TMO,0.02229732401875426
TSLA,0.008280445115076708
TXN,0.022686753339799744
UNH,0.019233781762147784
UPS,0.020236887655472144
V,0.0209297597146867
VZ,0.03536059600216123
WFC,0.01408641677264424
WMT,0.026666316460388508
XOM,0.015300693254156028
