0,drawdown
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,-0.005736264869016461
2019-06-13,-0.0017087755556548512
2019-06-14,-0.0019400427814040277
2019-06-17,-0.001580427424059061
2019-06-18,0.0
2019-06-19,-0.0011024320462439396
2019-06-20,0.0
2019-06-21,0.0
2019-06-24,-0.0021264452537300693
2019-06-25,-0.00628510398640425
2019-06-26,-0.00973194875554817
2019-06-27,-0.010424293271267815
2019-06-28,-0.007760794648957625
2019-07-01,0.0
2019-07-02,-0.002064523926270323
2019-07-03,0.0
2019-07-05,-0.000718697041074412
2019-07-08,-0.0035188121149325458
2019-07-09,-0.004292085652837452
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,-0.0024548478666713835
2019-07-18,-0.004593787351809375
2019-07-19,-0.0016070833385960492
2019-07-22,-0.008482292920988566
2019-07-23,-0.0033133820222902566
2019-07-24,-0.002405720171543946
2019-07-25,-0.002434214322964645
2019-07-26,-0.0018039345086822145
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,-0.002630960893716172
2019-08-02,-0.02489210693286381
2019-08-05,-0.045536435990017665
2019-08-06,-0.04482576595047516
2019-08-07,-0.046257219412854766
2019-08-08,-0.03193682675996112
2019-08-09,-0.02632652794127055
2019-08-12,-0.033598053801473404
2019-08-13,-0.02127341548849304
2019-08-14,-0.03615859812675393
2019-08-15,-0.044302502569181446
2019-08-16,-0.03399354616526751
2019-08-19,-0.019937023018877786
2019-08-20,-0.022052523197865437
2019-08-21,-0.018526389670843302
2019-08-22,-0.016047333534596198
2019-08-23,-0.021322065650506428
2019-08-26,-0.03294483163176076
2019-08-27,-0.02639395339620365
2019-08-28,-0.0286066005654394
2019-08-29,-0.013944386931524777
2019-08-30,-0.009368560057902764
2019-09-03,-0.019551234514042726
2019-09-04,-0.011787609923439746
2019-09-05,0.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-10,-0.007094258120600605
