equal_weight,naive_risk_parity,markowitz,hrp_recursive,hca_deprado_ew_nrp
1.0384548644901577,0.8983237580669653,0.8751612514659401,1.0430253609746782,1.065708633024266
1.2092492481991801,1.050476231326834,1.4133788397989677,1.0091517319285448,1.0347733518505486
1.2003470004875545,0.9861073795673879,1.4303611492938946,0.8393897295734727,1.4843267100516528
1.1576811693760696,1.32115144672823,1.3742326463658159,1.2225894394893666,1.097610054927275
1.0419478907693207,1.0439758798860257,1.0350123296160718,1.004035482916621,1.033533446629094
1.1932484558517789,0.9909747132594162,1.4942765350686347,1.5036254818530634,1.0420443115327347
1.339097366879587,0.9262061261889865,1.7911914446321717,1.0481393971315416,1.260133917439008
1.1356508462521366,1.5123572258491937,0.959137444455006,1.5037391462293,1.22128673765644
1.1231410413282714,1.2733811086101137,1.4125923528158664,1.4944418001404756,1.0532012292399109
1.478696662159154,1.1388873379766036,1.0760294957573346,1.0774143129231941,1.0338266167201193
1.3552023414379748,1.0479142312461036,1.4158702908964311,1.1823153048671458,1.1678694245241872
1.1304495281754492,1.2063519042994055,1.1661647874784378,1.0683364396728754,1.0413004838461017
1.2017679385954543,1.2896634687685333,1.2991180822928021,0.9488487871958173,1.1418866057932047
1.1042573340507889,1.3413801010089417,1.3167576719608944,0.9770549911194667,1.1409794775507518
1.2898452173471175,1.0743883508377288,1.507963146391051,1.1982556243807156,1.2445005560077478
1.409332423524421,1.099099173826676,1.1256481789645485,1.4017838918941155,1.2058682954229611
1.2455074879192154,1.184208826257544,1.9060181978316348,1.0957177242715623,1.6501838567256564
0.9659784943316944,1.2030369048177674,1.6083462315502786,1.4047949148541024,0.9920289928908295
0.8761544030487597,0.9770558707398987,1.070819435432605,1.593736526325488,0.8899032232904232
1.301864261448029,1.1705232528247622,1.100991904769288,1.368951905162897,1.172117094106756
1.1453100000576995,1.4125071152245476,1.4190243676210175,1.4516974606181923,1.1903152456408277
1.183730144664031,1.5276703922462702,1.1165527209926849,1.0787914099709046,1.180271920874736
1.261191176687248,1.3257602161788302,1.5351424134431886,1.3172277282189144,1.1287825116855021
1.0640551959586397,1.36068597543951,1.2426604377672708,1.3425855135499491,1.0939563481503334
1.1286136558416628,1.5944612279570025,1.5246515649403347,1.565975504157823,0.8791006072594236
1.4640115862708964,1.384345698145827,1.4985060255996523,1.228155699196735,1.0710261287285059
1.1880236514393459,1.4559883844507886,1.4822986616677858,1.6185476521275906,1.1938043162523795
1.1261794848549327,1.2507088996669804,1.2337823359245332,1.1286574572438106,1.306216675077507
1.3981626704858299,1.4099392470651828,1.155756212020205,1.402355053584005,1.1003631658714044
1.2718834670904033,1.2522141433252434,1.0085224854110255,1.0310377465491916,1.3045205351607612
1.3403904165544063,1.4270905971545826,1.3912597718505608,1.3595980605077103,1.3915022527736418
1.3322529267918843,1.3183280939564204,1.4655488029932473,1.314078309910189,1.3916909518711573
0.9669095702353093,0.8988552422874301,1.3500196080216638,1.071357671061354,1.233564730695267
0.9545122468397207,1.3630660946467674,1.541162352541671,0.9770598407994701,1.0639201614315266
1.4091469046785783,1.1623048294351126,1.322004208496816,0.989769933985415,1.482949882132523
1.696228152256814,1.0897714906613734,1.5536097715931791,1.270334055660404,1.0656924046225893
0.9584558457011263,1.0039632619412666,0.9797820151809113,1.1067836449365545,1.3276558061734216
1.074625238585009,0.9374352501853241,1.5167851660895506,1.337080281615892,1.5510729530454372
1.158720100954805,1.2375623656042123,1.0696963447393943,1.1110623929544197,1.4621722867413542
1.4910161514805633,1.0370095614917678,1.2603829229958512,1.0191046585643166,0.8733485778972865
1.0247174230296459,1.0357121245870584,1.268282239273384,1.3186965967233608,1.248363273195682
1.1006886615456735,0.8842854146764676,1.159136175390395,1.1963520410121296,1.0835024389669319
0.8871249170599567,1.1605145795989704,1.3332472188700792,1.2491113614304328,1.2762616559164575
1.6441057298735016,0.8757708443718648,1.2834980988164202,0.9900978084086737,1.0835036540416916
0.8858827349351056,1.2537631768050341,1.230106465225957,1.461019792703336,1.1530945766681064
0.9844431340547934,1.177287329412525,1.445894146342687,1.0998740841741668,1.5191689378991098
1.3718120651877317,1.192915313047018,1.4525117878072589,1.3677625293840274,1.0993719495241567
1.2130060185487839,1.3327869362770686,1.2139435235689116,1.7008842882328317,1.168128246307139
1.4078760736987683,1.0350542516331425,1.378068683953724,1.0488705326783612,1.6053775326753754
0.9760749455024492,1.1601699431768897,1.5033582590211751,1.1622738332394729,1.1737887702579757
1.5630833196310743,1.2442498288775106,1.3285860279463297,1.256594548159269,1.2349857209298485
1.4819259883885232,1.3338752033288714,1.5504207427339178,1.581288458967333,1.2003138259639563
1.6524192697858278,1.1720070515809617,1.429513887316089,0.9035661130281759,1.1538283648577616
1.4663230900858513,0.9458233430960891,1.4675871539553877,1.3549231026029378,0.9642285346813323
1.5548558447361183,1.2199149858787586,1.4798267093842736,0.9522881556297058,0.9326642274484865
0.9875476262535449,1.8241960073832169,1.0313193385197796,1.4424728608677928,1.0365719874024633
1.0588307227085574,1.309949643577309,1.3082808330681077,1.2001209246840654,1.2544404263552125
1.1565071818459416,0.9370501351332344,1.4841859155650778,1.101214190935964,1.5209307818219477
1.4426483884088945,1.4379440408437132,1.474809866250224,0.9432111990877085,1.2592143681524783
1.0187935731219453,1.3165192033915667,1.0935749646673432,1.1477556160212188,1.1183586502943847
1.3703282140863167,1.0768902718003244,1.4189555401672338,1.4526887571007516,1.0843670570047974
1.2537618895643676,1.2679888032852147,1.2795865684053283,1.389216473322829,1.5984100816412017
0.8829118119197041,1.2609621062267677,1.4675744452733153,1.1192921079376188,1.3073706038966326
1.3402113855645592,1.0212535961686617,1.418808610972056,1.2479048948268845,1.2076464910524525
1.1290287666735075,1.2451482795484816,1.113444603577297,1.0144251131932251,1.181175007849068
1.7974885935394467,1.6124762385936453,1.6274194946134468,1.1840548539337266,1.022418556704235
0.815295188524296,1.1037004226858167,1.1809365204933235,1.3609154621858073,1.0572412300355374
1.254363701111759,1.7441829175214407,1.4122358796189691,1.4147981014027364,1.2617934554691899
1.3123441132266522,1.0896647735446867,1.2175990797828862,1.2421687401447759,1.2417981528720612
1.6302437151083353,0.8500890678647054,1.0712944591953109,1.2740164142534078,1.288645315176812
