,weight
AAPL,0.02452810491839056
AMGN,0.03473549570978175
AMZN,0.02140189835875184
AXP,0.03803977144344571
BA,0.024837058247419764
CAT,0.023233957070302746
CRM,0.02178399903490388
CSCO,0.030953864803606932
CVX,0.03408872271467896
DIS,0.0339842952739334
GS,0.02899837880764232
HD,0.03784428016358656
HON,0.04206795499995247
IBM,0.032250013185885586
JNJ,0.03989353149408061
JPM,0.03772617117823705
KO,0.045775398653799725
MCD,0.04373524691245459
MMM,0.030303317807822323
MRK,0.04213118017303566
MSFT,0.029169213331218264
NKE,0.027221465250489484
NVDA,0.014887742616918285
PG,0.040322084506817
SHW,0.03409799286537653
TRV,0.043322653903216296
UNH,0.03123693136945761
V,0.032121178315017145
VZ,0.04009071308027401
WMT,0.03921738380950307
