,weight
AAPL,0.008959866600783848
ABBV,0.008128804318459526
ABT,0.01102330193994251
ACN,0.01148354223509965
ADBE,0.007931341067476625
ADI,0.008675427167089491
ADP,0.010904956856995754
AMAT,0.006524497711077708
AMD,0.0034828837950576772
AMGN,0.010042130822608504
AMZN,0.00781885638350718
ANET,0.005183071628792827
AVGO,0.007289316190634423
AXP,0.010917558919954596
BA,0.008597508343637946
BAC,0.008799138126665813
BKNG,0.008813243117060231
BLK,0.010151944370510516
BMY,0.007967240619049564
BRK-B,0.012676523094769692
BSX,0.00919707521544275
C,0.009426764768256189
CAT,0.007939871474672084
CB,0.01365227961066898
COP,0.007681068347065256
COST,0.011229002826396123
CRM,0.00802839346251174
CSCO,0.01041024690944979
CVX,0.011209507439509877
DE,0.008203604003180414
DHR,0.009865536469998508
DIS,0.011809940598821744
DUK,0.014799957118150396
ELV,0.009061293365128736
ETN,0.010373271741920964
GE,0.006901884061968494
GILD,0.008936992248491262
GOOG,0.009817339989575624
GS,0.009091945503145318
HD,0.012017893065582616
HON,0.013666121715443366
IBM,0.010786036944246626
ICE,0.01225454659734215
INTU,0.009497164132779928
ISRG,0.008120026957874286
JNJ,0.013345223919338409
JPM,0.011009283329484563
KLAC,0.007238425550872836
KO,0.0157174334416758
LIN,0.01092391853422032
LLY,0.010747848935258868
LMT,0.011573166857014934
LOW,0.008567262363408995
LRCX,0.006435179677941404
MA,0.010110204823673447
MCD,0.013273815795239808
MDLZ,0.011191845598891957
MDT,0.01171080659787201
META,0.007656133397392963
MO,0.010319978507958594
MRK,0.0112906292304846
MSFT,0.009943013159213738
MU,0.004931253553870363
NEE,0.013952375299524804
NFLX,0.005579107295805348
NKE,0.00897558086477861
NOW,0.006404228063732802
NVDA,0.004634330392629993
ORCL,0.010534643072290243
PANW,0.006368283252208227
PEP,0.015032411833817988
PFE,0.012675430297759738
PG,0.01403305329639462
PGR,0.011272318188579976
PLD,0.011091133619058375
PM,0.010132744895954017
QCOM,0.006694673486677999
RTX,0.011666384527050067
SBUX,0.011215978630197295
SCHW,0.008105923173217913
SO,0.014077427078884505
SPGI,0.011089033099186463
SYK,0.01072857945509122
T,0.011106146573740126
TJX,0.0112917083562335
TMO,0.010515950818821682
TSLA,0.00469870858295838
TXN,0.008906163976590296
UBER,0.024478017716382514
UNH,0.010626829218480054
UNP,0.00975048128086044
UPS,0.0107739916235973
V,0.011140013799371153
VRTX,0.0060008090354408275
VZ,0.011943694079708212
WFC,0.010330472365510145
WM,0.015087305226624933
WMT,0.011220383391343937
XOM,0.012531342980885443
