0,NVDA,MSFT,AAPL,AMZN,GOOG,META,AVGO,TSLA,LLY,JPM,V,WMT,MA,NFLX,ORCL,XOM,COST,HD,PG,BAC,ABBV,KO,PM,UNH,CRM,CSCO,WFC,CVX,ABT,MCD,LIN,AMD,MRK,TMO,DIS,PEP,ACN,TXN,VZ,AMGN,ADBE,NEE,DHR,PFE,HON,NKE,UPS,BMY
2019-05-28,3.653646329294585,121.36664367850013,43.42576883768874,92.4635009765625,57.61564058476432,184.00711428633605,21.7384263383334,13.0,109.54268512988088,93.15168463601076,159.25136079445463,31.730135650353752,249.67672711993183,361.2000122070313,48.78633380072992,56.35444912640754,228.6838169717391,170.8130032994863,93.0222985599901,24.516567374015008,62.16679530987803,41.592022195551245,61.26052782850989,228.65330675616408,156.9334763734596,46.12844749772395,39.46246238331139,92.6138080505175,70.54774548692254,174.5043851529116,172.25880645768174,29.670000076293945,65.7524186460923,271.0351165461684,130.8057176826162,110.15108156333088,166.6355900338929,90.28953541179588,43.72729457546483,145.1199906849237,281.45001220703125,44.5885421727127,116.1502189126114,31.406974988538234,149.64740715595826,77.91725793979303,78.31280408097973,38.48885859994709
2019-05-29,3.545412744780982,118.8918942779165,43.12759576068828,91.5,56.54502113455444,183.8576805368346,21.623719447511554,12.826000213623049,107.12811375035248,91.93883718195706,157.07065786264616,31.51875317632631,246.27671661679497,353.8500061035156,47.44032218133669,54.9731035775607,223.72079191825355,166.82242970587606,90.90598741909014,24.16942814089998,60.75427666052566,41.05609546588519,59.5835420649787,222.9025356390319,153.20428627095953,44.88785015588466,38.97612633127007,91.09249369421823,68.72931846257718,172.15869088025374,167.9931779347438,29.31999969482422,64.49257257850797,262.19878432516686,128.96130132539065,108.80281233648104,165.33108331005613,89.39476560186432,43.04075142713069,142.59177792790942,276.79998779296875,44.1930912628517,113.09295758186074,30.933800828825355,147.42438463258566,75.73495449204039,77.63538542498979,37.20128060867876
2019-05-30,3.522866161310537,119.24273095423015,43.09873852563216,91.47350311279295,56.13650062606326,182.7817807928852,21.70553174861595,12.817333221435549,107.5906658860579,92.60036720663616,157.07060129249712,31.705630274060223,248.0299801763017,354.2099914550781,47.64177003906939,54.745404217482026,222.63311556269704,167.36140678719045,91.39168904988276,24.23885919913683,60.99486507813004,41.29056909911779,59.4668823741814,225.030408951429,155.00423524075077,45.080647337147774,39.12116912509893,90.61127726531043,69.2902109650413,174.53934129072957,168.98389303523413,28.559999465942383,64.05121813997371,264.7333639817635,129.4785150768441,109.31159063457596,166.03422784954398,90.41737683050567,42.08395633685767,142.83535296082687,275.0899963378906,43.70589758480832,114.8251103380195,31.01512754261983,147.9690114818249,74.67657032870193,78.45972178455906,37.46205329853549
2019-05-31,3.4756473087032576,118.16181170097856,42.80056841474609,89.77950286865234,55.46891912820668,179.85297209003954,21.57058325029472,12.661333084106444,108.7748222537887,90.40367506358828,155.754521481478,31.2552774499294,245.7052492274767,349.3399963378906,47.02827008398054,54.305199376590494,219.9641919707292,165.44003967081647,90.98405542980748,23.31894711612381,60.20323738691483,41.29056547899701,58.22739206443547,223.44364579998032,153.6219556767184,44.32622351353939,38.27646973766632,89.41595269579354,69.22690554286167,176.09851723438692,167.21306231686708,28.36000061035156,64.13147888950569,265.5715573305531,129.72249780173496,108.92151536250276,165.26631768249354,90.43442886992696,40.49175629436053,141.8441671390424,272.9100036621094,43.8371418025672,115.04163965284224,31.037303187272467,147.50475286494756,73.50374727759063,77.53743838886102,37.29091859811147
2019-06-03,3.416497442188703,117.92476404942006,42.783731376927086,88.31449890136719,53.15729938650911,174.3838755963913,21.78903823413839,12.445332527160645,108.9043287072867,90.632677813839,156.42698527070874,31.45747870898965,245.0465894511053,347.6600036621094,46.7718853845476,54.654327857595646,220.7685430930452,166.81371962686455,90.16873933420258,23.42308747420384,59.636674166293226,41.85159683227539,57.33786692328198,223.6087650310087,149.8629538218361,44.066386829441775,38.489771876291854,90.1145169505346,69.4711619302269,175.27979922995473,172.74347279055732,29.6200008392334,64.93392426075796,267.6919193103356,129.7420191586989,109.5235592551066,165.0165065181089,91.16730843160404,41.258640169279154,148.51344187109626,272.8099975585937,43.8965104156595,115.89903167628653,31.1925634062595,149.0671164573338,73.80431467057214,77.59455354074727,37.89396919673243
2019-06-04,3.559151705913854,116.89126532448972,43.24302344010268,86.54100036621094,52.73084637479497,167.6396251722642,22.435971725737296,12.932000160217283,110.02372489881463,93.21105408597532,155.98506063021676,31.44829653442396,241.5497819026129,353.6099853515625,47.834048878601855,55.9066423187144,224.68044182550045,169.96965657916783,91.15750966894232,24.256220449473933,60.10232401411095,42.10282039811136,57.95762358442917,221.08653176793047,150.08172543642704,44.96329652487463,39.0443815280556,91.34087526401004,70.21300593382756,176.3362236328068,176.3751983642578,29.59000015258789,65.26291837104863,264.7727733342547,131.62545965615905,110.0747538340779,164.70194764149312,93.10178733874322,41.61651612517877,147.29550623722804,268.92999267578125,44.0394219039695,115.80379351215262,31.6065938142112,150.70090398678806,76.68772150148847,79.7248170264346,38.17103791586447
2019-06-05,3.633212558722101,119.34705576020104,44.483817168335285,87.5999984741211,52.64963847055797,168.0779546274366,22.90071615597697,13.41866683959961,109.5149066290762,93.61815635456924,158.89593877123386,32.10085069694652,248.9114811693892,357.8800048828125,48.74971493671325,55.89145877809025,227.3676361542512,172.23003005492677,92.58861770572754,24.30828695056299,60.668906929920006,42.82295229604215,57.60033967348364,225.4339857278624,157.61961608602243,45.92727968430192,39.163837822621645,91.61255041669096,71.33483323262766,176.56511781969644,177.71170877008885,29.989999771118164,66.01722318955638,271.9325000792838,132.7184314584726,111.59262216999252,166.8576152074862,93.98806254261724,41.90866942867236,147.6399266330028,273.2099914550781,45.03756907164809,116.76512675381603,31.67313989628538,151.4865694343022,77.86176405567804,80.51650953926624,38.31772447545775
2019-06-06,3.5979219093724737,121.33819660686856,44.59924768932,88.0,52.31037504004893,169.0542195960371,23.19508120233376,14.06666660308838,110.03297871069468,94.03375995102915,160.81726081126115,32.370439860391045,250.5872027675898,358.2099914550781,48.29188753439748,56.63527860422388,230.2741984675804,173.04421792343248,93.39524513536574,24.465809106589607,60.31966150418851,43.157899365748,57.36701538385608,223.73719010290333,159.1112950096451,46.3547790031977,39.41127647774465,94.04198740298465,72.76422511566169,179.047738008911,182.5600833674252,31.979999542236328,66.15363641205515,274.31910132699886,134.12369234251253,112.98196385992908,167.4404955424637,94.31189497589368,42.23003084494666,147.88352664209194,275.760009765625,45.38053753784059,117.61388421795615,31.85797162562132,152.3792985131257,78.01202233830261,80.35326489472729,38.19548489384498
2019-06-07,3.650360164347492,125.39639499479182,46.15025448218775,90.3125,53.477639929238855,173.20834837667897,23.43714879944896,14.055999755859377,110.03297258916054,93.3128332047292,164.86170546010896,32.58489613103016,258.50099062332714,365.1499938964844,48.91452982790016,56.8933268811255,234.53341485723948,174.24368372889427,94.86972319173756,24.24767734479292,60.83187686316453,43.70217830454762,57.43263657388807,226.607951330897,162.08468460941307,47.19301448817149,39.38567390706683,94.7871296177782,73.42468350357038,181.6976003833961,185.3713916630016,32.599998474121094,66.50672122874818,278.60903845482545,135.41182616173774,115.06616484202992,170.44737606417942,95.30044003545042,42.46374744485424,147.83309417666482,282.3699951171875,45.83343826677312,119.38934911565325,31.976259262953604,154.6648644929292,78.59434686985654,80.75320326332628,38.26068746960812
2019-06-10,3.757475733999619,127.1315461994213,46.979874216103525,94.24349975585938,54.54427374904123,177.18317966251826,24.019135621290904,14.46266746520996,107.31314716842854,94.32212399335354,165.25560755282189,33.019923625131554,261.3875271932746,367.1000061035156,49.82103049672992,57.17414843141556,236.57162706032332,174.97032667967164,94.55746993990522,24.84099989867913,60.3429248393068,43.15789291999029,57.15557721148254,228.9926723714192,156.5754656169634,47.48640425268052,39.940289777875606,95.28387298591932,73.73225935699232,181.44231662272088,186.1917195830137,34.29999923706055,66.34622203174656,280.8377382563883,135.52894280142291,114.18633933056142,171.409554939554,96.73210156564878,41.90136138199738,147.967494955403,284.9800109863281,45.00238201672752,120.37670814061542,31.968872679064503,155.3165524502346,79.08275071129604,81.96931625999981,38.27697730112334
