,weight
AAPL,0.0012456876249707525
ABBV,0.02138909607193064
ABT,0.00598627949990674
ACN,0.01119633358166848
ADBE,0.0012401341388973612
AMD,0.021965136907610424
AMGN,0.05210029534966771
AMZN,0.06417752932096128
AVGO,0.0021258881885842574
BAC,0.0053168931374690705
BMY,0.0686424974686889
COST,0.05140000108269815
CRM,0.0034487698294904737
CSCO,0.00953607625942035
CVX,0.012074892191392687
DHR,0.041712434611973964
DIS,0.0012947966091444
GOOG,0.0015311588326816516
HD,0.003173539176812397
HON,0.0004907214983900245
JPM,0.006278600068483656
KO,0.00684276587951495
LIN,0.013237086148321656
LLY,0.023333036947717274
MA,0.00042345062441339715
MCD,0.0037624499522080092
META,0.0061162272651115405
MRK,0.03087186196179013
MSFT,0.0016621113262756794
NEE,0.008566209459706051
NFLX,0.06000596498984236
NKE,0.000464103661546991
NVDA,0.010574076041088173
ORCL,0.012011896805092162
PEP,0.010686406580637079
PFE,0.016529395325958852
PG,0.025179031668952388
PM,0.021750648502452792
TMO,0.007413739879592576
TSLA,0.017157839176249697
TXN,0.02330926555080011
UNH,0.030008193886369806
UPS,0.1200677187079594
V,0.0005765970694289232
VZ,0.10064684152736607
WFC,0.010597556633271258
WMT,0.03804233256909185
XOM,0.013836430408397488
