0,drawdown
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,-0.024020211123544355
2020-06-12,-0.04151050985935001
2020-06-15,-0.04772974335660762
2020-06-16,-0.02069261544143819
2020-06-17,-0.02425730340931964
2020-06-18,-0.028595661154805163
2020-06-19,-0.018028827879164266
2020-06-22,-0.026839099809811473
2020-06-23,-0.013893315929962013
2020-06-24,-0.028193291254679065
2020-06-25,-0.034171435363353764
2020-06-26,-0.035797404569840485
2020-06-29,-0.04346914425588633
2020-06-30,-0.02852140333102826
2020-07-01,-0.014207793121288503
2020-07-02,-0.006401145557469179
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,-0.0006871294852831555
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,-0.012160029719693766
2020-07-15,0.0
2020-07-16,-0.006577431876197193
2020-07-17,-0.002023847898858233
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,-0.00228926892236625
2020-07-23,0.0
2020-07-24,-0.009702999269066814
2020-07-27,-0.0072826680590458714
2020-07-28,-0.0043086953543757245
2020-07-29,-0.0017671155916136883
2020-07-30,-0.003079765493330111
2020-07-31,-0.0003424864990592136
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,-0.002572427824462875
2020-08-14,-0.004405425325020196
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,0.0
2020-08-20,-0.004328223096353057
2020-08-21,-0.0012028400774376502
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,-0.004649985950408775
2020-09-04,-0.02701040099425578
2020-09-08,-0.04850389794093968
2020-09-09,-0.04009813979620602
2020-09-10,-0.03826801944692548
2020-09-11,-0.04893198437407087
2020-09-14,-0.03875148284699881
2020-09-15,-0.03292816259414566
2020-09-16,-0.031284578642523764
2020-09-17,-0.04828936599817124
2020-09-18,-0.04751227433671501
2020-09-21,-0.06321685772283847
2020-09-22,-0.057876251495512454
2020-09-23,-0.05655168522853138
2020-09-24,-0.07198769079703193
2020-09-25,-0.06768282494386968
2020-09-28,-0.05028972673629706
2020-09-29,-0.050603620808848615
2020-09-30,-0.04268778401861706
2020-10-01,-0.03768998299297499
2020-10-02,-0.04636861070207288
2020-10-05,-0.042439954228223
2020-10-06,-0.035615160406682445
2020-10-07,-0.03366330850269994
2020-10-08,-0.025572666756148887
2020-10-09,-0.019579655526805517
2020-10-12,-0.006342553647644578
2020-10-13,-0.006883544296569344
2020-10-14,-0.010635810232427545
2020-10-15,-0.025457674694121635
2020-10-16,-0.015734862403976924
2020-10-19,-0.01883927418211817
2020-10-20,-0.02789380245969253
2020-10-21,-0.03039566003580363
2020-10-22,-0.02976325942536795
2020-10-23,-0.027515925110769168
2020-10-26,-0.036982865757583805
2020-10-27,-0.0421440079862182
2020-10-28,-0.06356641740751856
2020-10-29,-0.06696168453329188
2020-10-30,-0.07323765848463681
2020-11-02,-0.06225190050502649
2020-11-03,-0.047608419495121845
2020-11-04,-0.018748930381531803
2020-11-05,-0.008840610939538696
2020-11-06,-0.011214814674072704
2020-11-09,0.0
2020-11-10,-0.02864296568054614
2020-11-11,-0.024189518345817507
2020-11-12,-0.02991785208036435
2020-11-13,-0.027501925456445808
2020-11-16,-0.016475216386214075
2020-11-17,-0.01856817387797205
2020-11-18,-0.01766461945865805
2020-11-19,-0.029176608779675206
2020-11-20,-0.027587725132752206
2020-11-23,-0.025545095147724295
2020-11-24,-0.01513995975195026
2020-11-25,-0.014559013269266896
2020-11-27,-0.01207802923263257
2020-11-30,-0.011157296642671843
2020-12-01,0.0
2020-12-02,-0.0022690107653261515
2020-12-03,-0.002791804879757498
2020-12-04,-0.0008840884286711592
2020-12-07,0.0
2020-12-08,0.0
2020-12-09,0.0
2020-12-10,-0.00839714958866844
2020-12-11,-0.009897466490858542
