Date,cumulative_return
2019-06-03,0.011437681557223467
2019-06-04,0.03320557039494787
2019-06-05,0.05881704939123633
2019-06-06,0.06332661423846342
2019-06-07,0.06128178937157758
2019-06-10,0.049237690432250014
2019-06-11,0.04910052981241941
2019-06-12,0.04833693971429187
2019-06-13,0.06887996795982776
2019-06-14,0.06154639035761056
2019-06-17,0.06580615958410707
2019-06-18,0.06955103611345703
2019-06-19,0.08120744465194751
2019-06-20,0.07892616696382548
2019-06-21,0.07939635014753343
2019-06-24,0.0707478924278444
2019-06-25,0.06758335236243163
2019-06-26,0.05673898792433607
2019-06-27,0.08275071071340867
2019-06-28,0.09567332906839532
2019-07-01,0.08224135787707021
2019-07-02,0.08575531438274409
2019-07-03,0.09460022316980776
2019-07-05,0.08698044530892868
2019-07-08,0.08033657224120483
2019-07-09,0.09064741781970054
2019-07-10,0.08966184332058424
2019-07-11,0.09151614876707281
2019-07-12,0.09300821251335512
2019-07-15,0.09937259612342553
2019-07-16,0.0955323720034158
2019-07-17,0.0890142555530693
2019-07-18,0.09425369629229041
2019-07-19,0.08341250773428377
2019-07-22,0.08789675080697612
2019-07-23,0.08713589192545523
2019-07-24,0.09274729630021472
2019-07-25,0.08621526429559756
2019-07-26,0.10249822379095641
2019-07-29,0.09787919629725295
2019-07-30,0.08458362660741803
2019-07-31,0.07207093305357493
2019-08-01,0.06368905304504557
2019-08-02,0.05616988816542956
2019-08-05,0.027221053457036515
2019-08-06,0.036998205268973905
2019-08-07,0.04386386658496666
2019-08-08,0.08373745358197393
2019-08-09,0.05816046084596849
2019-08-12,0.024291155815644228
2019-08-13,0.027228331666945937
2019-08-14,-0.01138904400229801
2019-08-15,-0.01513993652876966
2019-08-16,0.013524364288321156
2019-08-19,0.01335358180519175
2019-08-20,0.0143155115087652
2019-08-21,0.014530008969985797
2019-08-22,0.006666850886696052
2019-08-23,-0.012320940414083936
2019-08-26,-0.0070621489829004735
2019-08-27,-0.011066641715036574
2019-08-28,-0.01208817104782789
2019-08-29,-0.005056232919591119
2019-08-30,-0.0066634482492937686
2019-09-03,-0.024356762537409926
2019-09-04,-0.005435494455262813
2019-09-05,0.0019401078671927863
2019-09-06,-0.00353703925875104
2019-09-09,-0.0010238418486474554
2019-09-10,0.008702337570197338
2019-09-11,0.018427040840264253
2019-09-12,0.021406951359460802
2019-09-13,0.009935516870726913
2019-09-16,0.02033635842374215
2019-09-17,0.023698266869272455
2019-09-18,0.023445326979956604
2019-09-19,0.020050431242440325
2019-09-20,0.005791242115232409
2019-09-23,0.010972429096135494
2019-09-24,-0.0088572444971583
2019-09-25,-0.001799292351461812
2019-09-26,-0.0017263596273472404
2019-09-27,-0.01780635708862932
2019-09-30,-0.014216019430465465
2019-10-01,-0.034805252341316484
2019-10-02,-0.04567512983217381
2019-10-03,-0.032694425735549815
2019-10-04,-0.02381178690579644
2019-10-07,-0.018558216763374547
2019-10-08,-0.038727520732897314
2019-10-09,-0.03532479021609514
2019-10-10,-0.035159269851115615
2019-10-11,-0.018615965088546793
2019-10-14,-0.009019198507746795
2019-10-15,0.0053151950974534845
2019-10-16,0.004154628843254793
2019-10-17,0.013741793854058493
2019-10-18,0.0070213325553549755
2019-10-21,0.002447579532948163
2019-10-22,0.012759509716108397
2019-10-23,0.019286599084132217
2019-10-24,0.02373881882225004
2019-10-25,0.018025644494170212
2019-10-28,0.020753235762966726
2019-10-29,0.012306008780808453
2019-10-30,0.03382183587128251
2019-10-31,0.010377936846452052
2019-11-01,0.009959753986690023
2019-11-04,0.005000848810578162
2019-11-05,-0.029443029611859073
2019-11-06,-0.03749595858014254
2019-11-07,-0.031520083775239294
2019-11-08,-0.03456875646036295
2019-11-11,-0.035072263856178676
2019-11-12,-0.038680229749949
2019-11-13,-0.03447051234392995
2019-11-14,-0.04159420923989243
2019-11-15,-0.028296409802261446
2019-11-18,-0.02806393803718188
2019-11-19,-0.02555221114330164
2019-11-20,-0.014563927141871158
2019-11-21,0.0009521897830868653
2019-11-22,0.002116673728127738
2019-11-25,-0.001215055279820798
2019-11-26,0.005441661061426517
2019-11-27,0.006825228165583841
2019-11-29,0.006447527896698224
