Date,NVDA,MSFT,AAPL,AMZN,GOOG,META,AVGO,TSLA,BRK-B,LLY,JPM,V,WMT,MA,NFLX,ORCL,XOM,COST,JNJ,HD,PG,BAC,ABBV,KO,PM,UNH,CRM,CSCO,IBM,WFC,CVX,ABT,MCD,GE,LIN,AMD,MRK,TMO,DIS,PEP,ACN,INTU,ISRG,QCOM,TXN,VZ,AMGN,NOW,ADBE,CAT,GS,UBER,RTX,BKNG,SPGI,PGR,T,NEE,BSX,DHR,PFE,AXP,LOW,UNP,TJX,HON,SYK,SCHW,ETN,BLK,C,GILD,DE,AMAT,BA,PANW,ADP,MDT,VRTX,COP,CB,LRCX,ADI,MU,SBUX,KLAC,ANET,PLD,MDLZ,LMT,NKE,UPS,SO,MO,ICE,BMY,ELV,WM,DUK
2018-05-29,-0.002768087312640777,-0.0035585608603541097,-0.0036055495355844513,0.0016893033249025802,-0.014260928961943975,0.0044345095876319185,-0.0013594660535233283,0.01760803914096898,-0.022044805118968447,-0.0039870142816645915,-0.04274314126782186,-0.012111672885323777,-0.0007275383370700661,-0.008578868421509567,-0.004440833428079105,-0.015744991651801654,-0.0036841251171410017,-0.008167022213041886,-0.017041117685636875,-0.009901082495320623,-0.003498653508512306,-0.039787863310078775,-0.015927938329094338,0.006604207378172022,-0.013318656327343747,-0.011349095242626173,-0.008440165872763195,-0.006703150736117047,-0.016847358638356513,-0.03551892576907412,-0.006547268461870481,-0.017155776392153155,-0.015869716885116403,-0.030758839659932424,-0.023937749976830736,-0.01329396644630032,-0.011677100924040174,-0.0219051025253324,-0.024559772838699145,0.007875603300638412,-0.015706137400064324,-0.001978534185237968,-0.004227215463060152,-0.018705613857247116,-0.005557905034969446,-0.006594987295669874,-0.004488551745024938,-0.002376738464221817,-0.005624877364592273,-0.014308704340258327,-0.03395562017242293,0.0,-0.015114840372926652,-0.016388596785892218,-0.0157715528779504,-0.01026459494668841,-0.005536447750113416,0.008065757141555885,-0.0036291225648660275,-0.01547033428445821,0.0005605872586673666,-0.03343208035405554,-0.009411371305680705,-0.006962532706249691,0.002950829003059985,-0.01632821677257923,-0.008286533247355066,-0.037696157364426,-0.01699233920677301,-0.028446522709856037,-0.039889246077622564,-0.0007418823113766182,-0.02509438531328445,0.02300889384790672,-0.021133607081876504,-0.006880453017381605,-0.0055108398550727244,-0.010544646993976725,-0.014349171471974231,0.0036656727354140717,-0.026670209349514473,-0.008661874787441293,-0.01110507961299989,0.020700805669588318,-0.011912749633825048,-0.005861122494757787,0.00043010991339809124,-0.0015526602973815473,-0.006316316342118267,-0.011221820641141966,-0.018408299013406015,-0.01437347854105997,-0.004941492467593123,0.001797732893842996,-0.014676992734198535,-0.009475034197071408,-0.013339624852798382,-0.003736975888473215,0.010420861576865947
2018-05-30,0.017699714425492008,0.009591061065512774,-0.002128976130433724,0.00745252767120097,0.0070542202866725745,0.010390733404554542,-0.0011616950642925339,0.028051857754248344,0.022278459446514187,0.017224682127809032,0.022844999074127514,0.007325345821988849,0.020873731642825577,0.011766110597094537,0.01089413328720168,0.017077436493404763,0.039275478841839906,0.01474059277170836,0.013149031413573153,0.016959310369307312,0.011343832598924575,0.018301162605510513,0.035588847555569236,0.010543348425073429,0.013246233030253185,0.011438159899027633,0.01907322035809389,-0.002792927128359879,0.009913322942535663,0.024173551911865765,0.03105673077236104,0.01256124351291299,0.00747139574472766,-0.0007056161410313733,0.02074224802730873,0.0344311414646683,0.02260294169260968,0.009475122153824955,0.002909237946070675,0.007220689926833446,0.016217129317687595,0.022368727566226765,0.011063939302891956,0.002747669861567381,0.008202759373107993,0.008298432151679691,0.01578021984239575,0.012308620058622655,0.021512000506043183,0.011977692781792726,0.012951448408618171,0.0,0.00871234835755752,0.010582632047050788,0.011764900629363861,0.020904249701201527,0.007423277431406028,0.009405458748846351,0.010264882718904023,0.006961643412156215,0.00980433968411143,0.012996212919363037,0.0171224313365268,0.019676428306678373,0.015955619792633824,0.015114916000660061,0.015840882870118866,0.015777599699562384,0.012607187920397278,0.019131628193758354,0.014762179590396274,0.00534645082351326,0.0004515846121768696,-0.008265901045806046,0.016199493300316226,0.008756313246019998,0.005387274084219573,0.005855500255144808,0.009018254618304633,0.03561095834110706,0.01839556304878398,0.007739056443870851,0.006250682304644872,-0.0007982618628710192,0.004368279012193943,0.003167843679765747,-0.01645433715244382,0.007619570175547263,0.00889905210721964,0.012106045068058346,0.01847205662509621,0.025125066627162296,0.009932533601167748,0.01543148443650777,0.02635339033008166,0.014348405891605909,0.009987613388329653,0.014518960887634602,0.004960816394955936
2018-05-31,-0.0031623682292634125,-0.0011119979448772632,-0.003359918272211604,0.0029110106331380337,0.01609873752115698,0.021900171059235474,0.010705541257406859,-0.023961312441811433,-0.013240634947987107,0.014071132273360432,-0.012367386094739752,0.0006124281233850226,-0.018782710753142084,-0.008552389680639316,-0.005487363343277707,-0.0070135941873860075,-0.0031900348676836554,-0.007012638090008627,-0.011159700751343204,-0.0028862451826484614,-0.022967387571579012,-0.011236155387162716,-0.03951094922855414,-0.0030143042686050503,-0.009710981178178257,-0.014003484283140799,0.00023206256924157564,-0.003267222127439684,-0.00918536933366676,-0.0044255268123274405,-0.006870823182015595,-0.008699972587478011,-0.011185083675266161,-0.006351238898480549,-0.0014700121710210512,-0.006512312197922698,-0.003181732163611395,-0.012704405164759791,-0.005101014347943078,-0.006461905774306276,-0.0018585415960069573,0.002486732545757153,2.1710063889290865e-05,-0.004624072105273935,0.000536648196274303,-0.01913566918133014,-0.0034397651721848055,-0.004818761804037397,0.007599049835058214,-0.022835471824499298,-0.014313498206517172,0.0,-0.0109347916734448,0.0052050205578075825,-0.010124520376983859,-0.01444426702758328,-0.007675983065684733,0.0032675318901631556,-0.003933164153823943,-0.019456891160656742,-0.003329079795823975,-0.006970343095729192,-0.024738408243388466,-0.0231289201152739,0.006014566229770368,-0.01681722334271407,-0.005997617439492009,-0.006962791855368633,-0.017070854500625843,-0.0001122913763713651,0.00014988128001447443,-0.004284261165459102,-0.03591688658005976,-0.015700961367408506,-0.016834697622178707,-0.007535623672715652,-0.004669559013912861,0.0050062282356726495,-0.01685392875341718,-0.009698612464617451,-0.01224382382085587,-0.01808459515093186,0.023162604265326125,-0.07959090339666097,-0.014091821895990564,-0.006841500437010817,-0.0003576250350620924,-0.006944698722628817,-0.010332489462522632,-0.01410485052448096,-0.005953615566806181,-0.004884746459388967,0.003575928280628249,-0.015020335147245878,-0.010745072268520395,-0.007544480067453563,-0.04387277741212192,-0.013595790556726106,0.0023380433606676743
2018-06-01,0.021531532309176926,0.019728883635507843,0.01803387328196071,0.007314596664868223,0.031806664933521356,0.011523635010930677,0.016939747929782145,0.024900736382056587,0.0036547640197543974,-0.0022345196501472042,0.012989519117401205,0.000994540378727482,0.005452145768464645,0.02761425115523486,0.023691700418672745,0.013484303334117431,0.0072626130780066855,-0.005599394121842405,0.013709764529256985,0.004288255576749389,0.0038269890311402044,0.012396809905616424,-0.008994986152584317,0.0027909782567945296,-0.017098501205257355,0.007618727514548063,0.009201097456355889,0.02224301226492087,0.004529573826492772,0.01296533928080601,-0.003620509679497119,0.014301832662711789,0.001006045701215319,0.001420182591157948,0.009855580412297726,0.048798259186599635,0.017302172113457637,0.017093335812201182,-0.0011059500110595089,0.0,0.02022621111428169,0.012301340793085869,0.04259581399221091,0.00843068034995853,0.025824248683760764,0.0029368537931580008,0.02199086377907289,0.021958189104476,0.008143448288019828,0.01059852995143773,0.010934955349831466,0.0,0.007931372329082587,0.009493048998221676,0.01427834736314959,0.005475948004210585,0.0046412839067502265,-0.016464483658868878,0.006581137445089036,0.013195012678943296,0.008906110323045002,-0.0005087340887844904,0.00863074091067939,0.029140109024258898,0.0011072363830091358,0.01473823866857682,0.008275010237234426,0.019956738518995154,0.004178787087568692,0.009040994445175476,0.008846886688624656,0.013353433700283412,0.02595138976155731,0.028751590522752668,0.012948664261299259,0.0052862034818768056,0.020843008940661933,0.01749299429062301,-0.012662317845728466,0.013355270857284385,0.0006888966428388876,0.022706461295878055,0.012554329086044813,0.01996857058794932,0.004235134487987846,0.02305037472459559,0.03840039654897587,0.011810630100181019,0.007384575997400056,0.006644673887444386,0.01620120253352253,0.009731313523555496,-0.015589809740287563,-0.00035878703746905494,0.017209620696872152,0.009692593610097333,0.0003613408977811705,0.011123098775099205,-0.013996551130926016
2018-06-04,0.028064512245396633,0.008731130524523456,0.008357931489755499,0.014455850842866047,0.017677656389415874,-0.0036600414544143423,0.007919146574829616,0.016859761047419486,-0.004837916539827458,0.0025931856044583146,0.00046127375288440575,0.016965972589603195,0.029280417348846344,0.012079405909698915,0.005223230216497621,-0.0006334197021540255,-0.010509888744373308,0.007558483399682903,0.0056904967300510645,0.02140387818954803,0.009938771871105256,0.0,0.010708607210431875,0.008580630682019752,0.0029421538559353255,0.005259786043814607,0.016319351192741305,-0.001832378559911696,0.0076784303669339415,0.0025600164250296764,-0.012838220909677234,0.009774130111314117,0.0066602635094805684,-0.027659345752059528,-0.0017113549643902326,0.03125005380975043,0.024108477556415764,0.011046541618966677,0.008856830216004141,-0.001296657479436747,0.0033983532943511197,0.014308100286437142,-0.0027543188820422504,0.0017063082596240342,0.008188213633235408,0.0002088911329858334,0.010186685968309517,0.01096365613248218,0.008077668214626632,-0.006644204371862528,0.006744353196162622,0.0,0.0038151802728321194,-0.0014751186104698943,0.005641400274451591,0.006407032994832695,-0.0018477331864863444,-0.004939327705027141,0.00032691169767740114,0.012725274360131378,0.005517409295041631,0.012213673062857033,0.018365854698373152,-0.026953380666808635,0.027980364426426707,0.0003332094232126881,0.005186336869223762,0.0022916485604427272,0.0009099409127790725,0.002986777703402499,0.000891785029652814,0.027964582113863434,-0.012060686564116185,0.0009571350140669121,0.01124141205717244,-0.005258406475258215,0.011451550941606659,-0.0035292428896073202,-0.015784341381804956,-0.005711180558295781,0.007646339031324834,0.009424156220657176,0.016056958281466915,0.006128726835573417,0.0028113833805618604,0.0034530119136388926,0.027027017554558608,0.017508638810846522,0.0055614264907144495,0.0048637574141270346,0.014705923389024544,-0.002388011614171792,-0.0061089542907655225,0.005384049603864849,0.005547072705809786,-0.031620643647269686,0.01688522361906264,0.0004784927988872312,-0.009332378330271784
2018-06-05,0.0008307992453122637,0.005114625641171822,0.00771501488025228,0.018663651200122366,0.0003247519816453881,-0.0017590470019938076,0.0034448388635901495,-0.018905466401010762,-0.0027705110864714166,-0.0029389259808161317,-0.005624700133103011,0.003682334954183908,-0.009365621754590214,0.008243888009356048,0.01102794499565185,-0.004015017216676853,-0.0035813620138938074,-0.003927121893700258,-0.0038540805947984147,0.0030308311712998748,-0.002831271157032522,-0.009523793155896132,0.0014127293376793304,-0.008737675085146557,-0.011478310711807382,-0.0008174524677737605,0.011081913131900656,0.0020653484435915193,0.004614261887178506,-0.0060185095802454125,0.003844289333704509,0.000158888735926066,-0.00461862910581734,0.006564580355475691,0.01256903906219331,0.0,-0.01015820442208859,0.0028014250366610316,-0.0029930068115078257,0.0008989852074139382,0.003073536075962169,0.005942089645770698,0.030213667109172615,0.004598868644182241,0.016588671106192887,0.0031370382036191025,-0.02000644674036689,0.01411437958939521,-0.0025262469365274764,0.0033442042448963427,-0.006742368089167616,0.0,-0.0026921722627217815,0.007145741464933186,0.009480951566109397,0.002546620921752396,0.008330429256344418,-0.01160279737859582,0.003921533672837096,0.002159353327456204,-0.00027433317174840877,-0.0014077619358924265,-0.0009223706414197563,-0.0036375193856363897,0.011619345117307445,-0.0017981238559442447,0.004819646684933954,-0.009848893090891875,0.03222019599855064,-0.011633531716365386,-0.008613079958367797,-0.0021363031320840165,0.019203095396592484,0.011856839011285869,-0.001746531285148123,-0.020327795212081168,-0.0013404118307710489,-0.009826304303913735,-0.026261228440140783,-0.005007170805304217,-0.006298633298152279,-0.008108729294033945,0.006601280319492586,0.0052453232300722075,-0.024356218201242785,0.016259710181017573,0.024116599262495653,-0.0031697411297769706,-0.013072138479917839,0.005814464490592863,0.00297986738982825,-0.0013678823520474337,-0.003641863679830326,0.005533838022045767,0.017514616396589355,0.009135176485880914,0.011676225999958323,-0.002151404434266202,-0.008226194878540816
2018-06-06,0.0003018976747120039,0.0029354388894775596,0.00346586603097343,-0.0003536862117876627,-0.002439438738081945,-0.008292722313401835,0.016431122933565634,0.09744783937389845,0.016878970218527245,0.013086305141686738,0.023367988688199226,0.020365383407028093,-0.0007087391123413722,0.019311595290557593,0.004510582082311476,0.01315469015754478,0.017104675927756885,-0.0009097461994116429,0.0107834847012509,0.008596597669829897,0.0051375225296850235,0.03159348698088671,0.007456596109120861,0.00811847599194504,-0.008515301817283771,0.017264709969605718,0.010662037984606965,0.013510336542629009,0.007028201066876294,0.01981637788557089,0.005296158344482382,0.008091359476259496,0.01818429391958798,-0.01159417257877593,0.02259196799791452,0.05521883324982513,0.008796375973363357,0.016296502100533683,0.01971192512978015,0.006187060719557547,0.01744616513458963,0.006099147486151146,0.002051322672665945,0.014581328192623033,0.0038244200085866265,0.009172214113964294,0.010014985081318262,0.0017733863921141069,0.004946577028475563,0.02287450650570011,0.017036092783752954,0.0,0.006907450598492515,0.005973898238359254,0.01391634462195368,-0.006350149845008479,0.02141994128807534,-0.01989944860220938,0.002604164241347462,0.006954411196599342,-0.0016466077806340795,0.016715346152810895,0.010154089513991105,-0.0005614121329327038,0.002871539228993747,0.007539745716874657,0.014444938750367564,0.029307508966297746,0.010447318938707983,0.0383065325044758,0.022019177450561367,0.02726259236832207,0.026545499143871165,-0.0071819245624413774,0.03182452073907771,-0.004316599749471739,0.015141196374746313,0.006692488683206932,0.0017156189809617306,0.004736364233393298,0.003054779587063683,-0.011048402288904136,0.01450696065811874,0.00016827860142054618,0.026760254691220675,-0.005925790437090406,0.012775285771155609,-0.0015141932895005317,0.005858824315945865,-0.0003435551447646956,0.009453185334801661,0.0017977992439230928,-0.020105661791990914,-0.00035509087514107307,0.02981885703583509,0.019260204345817877,-4.4066192640523916e-05,0.003473450306182624,-0.021538164422309047
2018-06-07,-0.008485821085670975,-0.015708871709447347,-0.002680396192309753,-0.003803651977406841,-0.011452323651536367,-0.016515163936402733,0.004402188556857256,-0.01067291441269691,0.0081447589376471,-0.0005816656957420285,0.003986927795460726,-0.017904478480596953,0.004612203252432279,-0.01806008310267615,-0.01646481316703352,-0.0014655983970922604,0.009992380693180314,0.024840677330905336,0.0043977635336052145,0.01332721971998585,0.018964326725706027,0.0016642778224658095,-0.0066012230817300566,-0.000460183401182479,0.007026504754794383,0.001327130065121418,-0.01947613379480606,-0.013781961639876328,0.00449177327192718,0.0008995902527950683,0.029015926919644386,-0.005665890739312562,0.0437241735188314,0.01026405628593463,-0.01540627025639929,-0.04977662598427146,0.0009687243261642386,-0.00829225840206027,0.0054951358423172,0.003272875935172559,-0.012906310356570305,-0.015465565767680989,-0.016295803387829544,0.013368872658168218,-0.007365837818202214,0.01239407681745841,-0.001362054317451289,-0.04811711992201195,-0.025359332619794284,-0.0014059777049307831,0.0052534420230407886,0.0,0.005992775446815424,-0.010121759902859129,-0.004268003077692706,0.0003194322331705468,0.0128821965967707,0.0016010834898032567,0.007467579716956996,-0.0029179750392076542,0.003023707433315481,0.005051164794062091,0.007919548791787134,-0.0011239000456948478,0.0021208292327310474,0.007218257249420601,-0.009066656604831747,-0.010526398399084314,0.0007470957543256329,-0.004928633303741381,0.0032244476779481612,-0.0009727805213374241,0.000631057450166228,-0.024366958515397386,-0.00815478500641209,-0.022071230531288233,-0.00612913127392678,-0.006992125847873232,-0.0015071673553697096,0.02357105667466719,0.006699489143331183,-0.05400513517184302,0.003345571457073593,0.003534309268385716,-0.0005248607070003075,-0.012773630464224972,-0.0264501387581344,0.0003031823014369994,-0.004305375266245637,0.006376669364190457,0.00013377114902635157,-0.007092819173993181,0.006761877879990941,0.006748381212093202,-0.006449051679731088,-0.0056691968894168054,0.010919949525208805,5.976970201837517e-05,0.004648611526666846
2018-06-08,-0.0023581763768204533,0.007434958205109643,-0.009097740130047272,-0.003143258294014406,-0.0026603781268598192,0.004889046231867367,-0.025351467450292486,0.004966987221204366,0.0022497681962438953,0.002329005368810977,0.002797710100191697,0.006724455005147512,-0.00694565274722081,0.0025058381045115485,-0.0022966293444167674,0.010486265967954322,0.00868746179099844,0.005874270174233809,0.005919180639431421,0.011010697659198154,0.01874326781873603,-0.00265851176007903,0.011176098977531135,0.011740641600277213,0.026231168869189636,0.00682792808266508,0.004664647024273716,-0.003894943897495895,0.005366316318925923,0.0008986967665096657,-0.004095695792539766,0.0014247169399776993,-0.00336323063416355,0.010885569751621027,0.0003755687829549714,0.024177276586745178,0.009517655945646908,0.0025868576225880346,0.014735901091022852,0.013147561353151094,0.00971267355396277,0.0,-0.0015246527819041678,-0.006266529163000745,-0.01279405919492993,0.0034691942564504252,0.005455648158934734,0.0041701550525496955,0.014948940605018723,-0.006206463074453716,-0.00025709624592740177,0.0,0.00023506244677840016,0.002138938792904055,0.0056500862593720225,0.003673534147120572,0.0005914787052352377,0.00268571909472759,0.02964872884098546,0.004877989236460101,0.0049326624479473224,-0.004730120113519587,0.00956990551078718,0.01631472783644683,0.004656254630728274,-0.0015119033289521244,0.004490579554195406,0.0068014367549624755,0.0001244412603840228,0.0004914616889168943,0.0002922290593738719,0.00013906306563704618,-0.009644023797923063,-0.00195116687032737,0.0026320600782856474,0.004181446457157012,0.005721181149928034,0.006348692085272445,0.03293312556952177,-0.0007198461089206187,0.009755905771962947,-0.0042364625397256495,-0.00882687171191332,0.02951537010149652,-0.00945063330618201,-0.014922849512844172,0.010520510032217434,-0.00015147297171780316,0.011699179063119791,0.0011183427447689631,0.0018724324353684985,0.0035284349060806797,0.002315759803223516,0.017992606106426168,0.0022518576370094134,0.010262482846635557,-0.005618661672038505,0.0032408262119851816,-0.004899668225181286
2018-06-11,-0.006329213406230494,-0.005707187721106677,-0.002451544779506487,0.0030463392416790747,0.00813644952746162,0.01290316494397592,0.01108639798407296,0.0454573538627594,-0.003469173485220245,-0.0025559333540230433,-0.0025200104028899606,-0.006159985195234308,-0.0007111523942575637,-0.007748593425857986,0.00244061494736747,0.0002075025768542016,-0.005980760082971437,0.0036319691185247027,-0.011284697800038379,0.006605268496160832,0.004535023240171521,0.0016659415290340984,-0.006571749402233595,0.004095362764443777,0.013220774052825401,0.012366244922416225,0.003370089122711306,0.004829712352238502,0.003010539213312402,-0.0030531988906192797,0.008857959336002974,-0.0022126128187305305,-0.014326841985824013,0.003588988138505611,0.004629917735851308,0.031475379818775684,-0.003994740546877873,0.0014748315432517867,0.003558290963900701,0.007025007278198991,0.0035766668504870758,0.00048482610833189277,0.012608337476286424,-0.005476252624568523,-0.003974379379785842,0.0024398262869274046,0.0016824135406006135,0.010606609430152458,-0.0008359806864954855,0.006310038669372187,0.002999292413866206,0.0,0.004388165505558206,-0.0057336165462963384,0.004601266640817059,-0.001591346254907866,0.010345996126398083,-0.008928417760360463,0.07417836855371407,0.0023303672588692592,-0.010090135116826215,0.001980285216534483,0.0027937751326865268,0.01100219554147741,0.0007370364567140797,6.582594483894866e-05,-0.05124333203415521,-0.005542967811000055,0.005725009613972265,-0.0006369595294437591,-0.005257933116442959,-0.0011126360837728777,-0.0028004588113620388,-0.024633480626969573,0.003897222679646095,-0.003110510088517926,-0.009382915219705357,-0.006767722483081218,-0.012753225705915305,0.01526740890148659,-0.0038946044670354896,-0.022975536900142313,0.0032652351333666285,0.0,-0.0021201067229599246,-0.01514883975865211,-0.007561670590753411,-0.007126737931637872,0.01131220558981827,-0.00933900373944474,-0.004138827599487915,0.0021441599290219493,-0.010166378190830216,0.009357287103468392,-0.0043615631522420095,-0.0007525188719730291,0.017652049605810127,-0.00035889392054289093,-0.01367588865194036
