0,NVDA,MSFT,AAPL,AMZN,GOOG,META,AVGO,TSLA,LLY,JPM,V,WMT,MA,NFLX,ORCL,XOM,COST,HD,PG,BAC,ABBV,KO,PM,UNH,CRM,CSCO,WFC,CVX,ABT,MCD,LIN,AMD,MRK,TMO,DIS,PEP,ACN,TXN,VZ,AMGN,ADBE,NEE,DHR,PFE,HON,NKE,UPS,BMY
2018-05-25,6.188626495683605,92.35091673270426,44.920606599416736,80.70600128173828,54.28172333980459,185.62094666594027,20.31114814479803,18.642667770385746,75.57425631655498,91.60055699273428,126.07352983244073,24.979367450790367,184.8458531998567,354.3599853515625,42.49110642516555,57.68826202487254,181.1360996821601,159.41617456904487,62.63601556528847,25.692550329198845,76.43714265496901,34.466452734189616,56.45717517560857,222.1322763719932,128.5320957021574,35.53580790786002,45.35162634173158,93.12672728504327,55.64455397061281,139.94490591386244,141.47823844614695,13.720000267028809,46.38452617871158,212.76966533702003,98.9456675115736,82.92354891372169,142.28367164907723,92.5832580905313,34.03088916692666,145.97219100456564,245.7899932861328,34.6857482127103,88.68869296310974,25.677092504189456,127.01493522022524,68.09384131465819,91.4267758405807,41.90386196709269
2018-05-29,6.2232916190536605,92.2576051111948,44.70744795912268,81.0895004272461,53.87171078583066,186.09910816879912,20.34598292319033,19.100000381469727,74.80466651578865,90.05020870881295,125.07144772593551,24.73358308743377,183.497214085174,356.1000061035156,42.157808545048,57.25195356008929,179.88765468160113,158.5674674956216,62.703163193924745,25.360646479353544,75.28841497092463,34.68501823520333,55.27825231767146,220.57658647092995,126.83159255863612,35.161053271864,44.7495811005387,91.3874808834264,55.01324955197235,138.8949609104615,140.66950135196524,13.630000114440918,45.93988565770395,209.10194493931013,97.64880165190972,83.0711713211011,141.15616405313142,92.583250579536,33.89798785708528,145.40160865534892,243.38999938964844,35.00496052207003,87.32847864784019,25.54126714207692,125.8833544683884,66.35189255860814,90.67739115009304,41.60340920874828
2018-05-30,6.272811492884561,92.60283240606051,44.52979199218751,81.30000305175781,53.75463500199243,187.28457182497544,20.42052810090791,19.66733360290528,76.07223721502852,89.55544789335707,125.11915095678144,25.246124146061334,184.88438449285724,354.0,42.545148902031166,59.382630950161335,181.4165126177432,160.28312949421718,62.97178295971082,25.19044402283347,76.4519407571766,35.03307516583222,55.48507813004391,222.28600442501136,131.81375014723145,35.30769296683218,44.89802975907463,93.80597677203777,55.70680503562368,138.36580272341558,140.7683693521687,13.949999809265137,46.649764301770055,208.4627509408984,96.59211115960454,83.85030425243137,142.33822275888272,93.0802902821037,34.0798683849887,148.17303891309234,248.5599975585937,35.25607416254029,87.53508806916209,25.91298382039237,126.37788040381214,66.98196082942111,92.09729349375918,42.25964503486318
2018-05-31,6.318866657099874,93.29326479807118,44.58427276391412,81.75,55.2995360287753,191.98664211671004,20.6846657621762,19.357999801635746,77.05911331881609,89.2173407277952,125.57723654960591,25.270097587514464,185.375633955873,355.5299987792969,42.49109987377249,59.3026241263621,181.57038255816911,159.9075776501932,62.694771716564986,25.002830938624417,74.92529890932936,34.97641880358813,55.37477691181786,221.38156616489968,130.26243186256372,35.13661852959073,44.84853962862211,93.1715056108681,55.333352971699966,137.9645847695487,141.2086531414666,13.93000030517578,46.712173778116245,207.6466053737136,96.19823655798656,83.84347220554605,142.5564513304642,93.51106555629444,33.946960951284574,147.49643758979556,251.5200042724609,35.45824441684588,87.21655767225181,25.87724655674677,126.37785103402722,66.91711312271451,92.16038823079028,42.04616372941054
2018-06-01,6.384978008448166,94.10500727802716,45.06510219460327,82.33650207519531,56.70245130948409,193.8096517914668,20.87993177733483,19.46333312988281,77.57520401891053,89.83581458917318,126.46483616340912,25.003347357239534,188.19810485839844,359.989990234375,42.66226546656535,59.88437131653095,180.02333719938522,161.16219116593803,61.89732680722216,25.34463294406357,73.68764153414219,35.06545928024787,54.98180668023849,220.46799708264527,130.14309080084976,35.59282511057957,45.37636682702519,93.71641189533686,55.56454000729309,137.48370617089714,142.44866935689834,14.399999618530272,47.437656098359135,208.44306922275248,96.11178632255796,83.53723021083282,144.82963883582212,95.10163879394533,33.57621850291687,150.61024018955467,251.8300018310547,35.25607347169654,86.88080667577358,25.934437517036592,126.00069722960032,67.78230974121301,92.52326887632624,42.22010272920309
2018-06-04,6.579841562451916,95.0380331461712,45.813592632459006,83.28399658203125,57.683894375727135,193.2418278216437,21.014432145950813,19.933332443237305,77.43033346022885,90.09966826173743,127.476480229126,25.63277275240325,190.83753652226773,363.0,42.85143797077299,60.01527947489023,180.0685648208169,163.47509188313538,62.63600814570038,25.284817819969053,73.70988144466013,35.28401556544862,54.41646014911992,221.8247534029462,132.0623839581567,35.70688269145907,45.500065120808415,93.6118982162333,56.11582680812855,137.86169572617854,142.79909191693793,14.979999542236328,48.779425441704575,211.2160508269585,96.5440793530115,83.66963760559375,145.4843438289714,96.41050806159409,33.68814142411757,151.58838615371138,254.72000122070312,34.94488239498731,88.04301378943192,26.134586064481383,126.15995065938132,68.63712761890206,93.29633442595338,41.4294712066985
2018-06-05,6.600889397823887,95.4765398014894,45.93674852187664,84.94999694824219,57.845305552442426,194.25793838214133,21.17567458391868,19.85333251953125,77.59331725314227,89.316283060792,127.52418701597485,25.617786724328766,192.3787988715662,369.8299865722656,42.71630213320862,59.37536548695663,180.3490089687167,164.19206062981968,62.434539756546286,25.07119222783332,74.36203883330549,35.24354576547509,54.18896533389664,221.70721422332213,133.88220745264334,35.641709174002266,45.30213790094221,92.34295743475724,56.28476679272147,138.29120060857906,143.97620290964608,14.920000076293944,48.62341164181956,212.3763259411255,96.55368188293768,83.56205560200492,145.81165941493754,97.69453922886152,33.70912601527364,150.5613225774406,254.0599975585937,34.58704694535082,88.41321759701327,26.19177814511704,126.27728933763488,68.9623303630417,92.90980812126948,41.25552117965229
2018-06-06,6.568452687093896,95.72844975708516,45.9699079047771,85.7249984741211,57.52696082390223,191.79733613317453,21.372566643662285,21.47800064086914,77.80155181884766,91.32014178521062,130.09148117518473,25.52187537012664,195.8273554952225,369.6799926757813,43.067622398247536,59.695318795619066,179.48954184509887,165.22476196289062,62.46813578555,25.67789138438845,74.1026446666721,35.17879104614258,53.50644138610545,224.97248753018056,134.95621881932948,36.09792963034666,45.87943522061523,92.32801342081612,56.50706301637038,139.49378430366926,146.80217219671482,15.739999771118164,48.31917376611828,214.6478140653365,97.9274004141738,83.4792893802399,147.9848665707057,97.8519519599243,33.88399850322302,150.1048804975117,254.07000732421875,34.28066318687443,88.56814708058343,26.141733823361555,126.5706787109375,69.63133872404421,92.69682438582495,41.88012577176902
2018-06-07,6.5734037730442285,95.8124080065053,45.99832980589639,84.99500274658203,57.08655518605018,190.24328922818577,21.591327958928883,22.0,78.15465991490834,91.9469097096988,130.34917449288812,25.70470417974516,196.51131000233767,368.7000122070313,43.265793256677455,60.56793495741872,183.54256572448972,168.30576231172122,64.12174555552694,25.90006492976147,74.35463820449819,35.39733566311662,54.09933396013789,226.13028755690405,134.99599004751798,36.16309009872086,46.17633789185776,95.5302616582064,56.77381561914879,146.030838456435,145.66411205364025,15.970000267028809,48.39718241013015,215.30664550013967,98.90724141494825,84.01728506419582,148.07581818884634,98.15018234696404,34.45759480531802,150.02334462598034,254.0500030517578,33.77926223587816,88.94694214089529,26.15603778916941,127.7524954520396,70.53264065652488,92.56270381858052,41.97500613013136
2018-06-08,6.536758384513698,95.12197800715194,45.47723260484089,84.47200012207031,56.73333599071616,188.75894521614688,21.06062601161704,21.631999969482425,78.24519744470533,91.65001272298026,128.76485990586644,25.533860198695475,193.1686882798984,362.3900146484375,43.58109077952206,60.83700848887145,184.56484014464093,169.41533807184393,64.81006256299358,25.677890463690087,74.4806182764679,35.61588472896425,54.91975015048951,227.4870753158949,132.9374755841785,35.62541986450013,45.994902543013744,95.08240112578412,56.38257108119906,147.37090155446802,144.59828425480413,15.329999923706056,48.87303285321341,214.24463816327523,99.89670131872384,84.92771528223597,147.60293088107142,96.65074810510806,34.415624627611464,151.3275353379349,251.66000366210932,33.71712670233397,88.84364271112712,26.24181556292954,127.7357833736362,69.75215589330297,92.018410262242,42.07779295434262
