,weight
DBC,0.05764935325013689
EEM,0.04403599105322448
EFA,0.050133951469718094
GLD,0.07088437109008977
HYG,0.09469278268659471
IEF,0.18963482133688928
IWM,0.03667460181239118
LQD,0.09321927809604015
QQQ,0.042203557848038
SPY,0.04711459553884928
TIP,0.1699191490980623
TLT,0.06587425787131657
VNQ,0.03796328884864951
