0,cumulative_return
2022-01-03,-0.0009678531462731232
2022-01-04,-0.006444580449250337
2022-01-05,-0.015074057753490133
2022-01-06,-0.033521597378447954
2022-01-07,-0.03746387663283102
2022-01-10,-0.042176637755011015
2022-01-11,-0.03916055141990549
2022-01-12,-0.035388333071506795
2022-01-13,-0.03823751731219316
2022-01-14,-0.0542475598489317
2022-01-18,-0.06812239966556
2022-01-19,-0.06480989467183251
2022-01-20,-0.0677849614678997
2022-01-21,-0.11692311684641477
2022-01-24,-0.13927852548283992
2022-01-25,-0.1415739524135432
2022-01-26,-0.14030092509004133
2022-01-27,-0.13759546819585666
2022-01-28,-0.14240008887864086
2022-01-31,-0.11223750724604986
2022-02-01,-0.08463610393937304
2022-02-02,-0.07607244452145134
2022-02-03,-0.09075702924915685
2022-02-04,-0.10118205493623655
2022-02-07,-0.10172983883215347
2022-02-08,-0.10779611880705675
2022-02-09,-0.09475179403050393
2022-02-10,-0.10320066535005856
2022-02-11,-0.10893704136075788
2022-02-14,-0.12705189935243877
2022-02-15,-0.11923390345344753
2022-02-16,-0.12694734656802809
2022-02-17,-0.1302547019712359
2022-02-18,-0.13605236188397696
2022-02-22,-0.14450476458995776
2022-02-23,-0.14923451601440352
2022-02-24,-0.1524523366800966
2022-02-25,-0.1367261405845711
2022-02-28,-0.13467542948037636
2022-03-01,-0.13588094730911926
2022-03-02,-0.13244843481178392
2022-03-03,-0.128072445881954
2022-03-04,-0.14196936545348904
2022-03-07,-0.15207323046565802
2022-03-08,-0.16214530172704755
2022-03-09,-0.15645794590628925
2022-03-10,-0.15832113770780099
2022-03-11,-0.15314897774302738
2022-03-14,-0.1642493150047224
2022-03-15,-0.15690090976325488
2022-03-16,-0.1377409615751336
2022-03-17,-0.12512667797791643
2022-03-18,-0.11058252434770954
2022-03-21,-0.1071749238212184
2022-03-22,-0.1031503188522993
2022-03-23,-0.11058422820165448
2022-03-24,-0.11318455886670609
2022-03-25,-0.10956957364478681
2022-03-28,-0.10386966722271118
2022-03-29,-0.08595240943738891
2022-03-30,-0.08746091741229378
2022-03-31,-0.09202969059929877
2022-04-01,-0.10022616785921412
2022-04-04,-0.09440012333047965
2022-04-05,-0.09655403928190254
2022-04-06,-0.10968955990335538
2022-04-07,-0.10385573956775696
2022-04-08,-0.10679823747443828
2022-04-11,-0.11600665564106394
2022-04-12,-0.12173486590719595
2022-04-13,-0.13033216906985567
2022-04-14,-0.1277951181986473
2022-04-18,-0.14051695411626386
2022-04-19,-0.13317845559593477
2022-04-20,-0.16927123121075138
2022-04-21,-0.18028691894333937
2022-04-22,-0.19904278333036207
2022-04-25,-0.22247905723281114
2022-04-26,-0.23061703527934807
2022-04-27,-0.24291434795773026
2022-04-28,-0.23002110169215495
2022-04-29,-0.23168915742823037
2022-05-02,-0.248881521773615
2022-05-03,-0.2472419251841682
2022-05-04,-0.2334946604939353
2022-05-05,-0.23989506554279916
2022-05-06,-0.26114359489712524
2022-05-09,-0.27005149402360185
2022-05-10,-0.2715071500504328
2022-05-11,-0.27426105085117003
2022-05-12,-0.2861979064339556
2022-05-13,-0.26686790038336317
2022-05-16,-0.25892404569707317
2022-05-17,-0.2556920666754038
2022-05-18,-0.26792497129556203
2022-05-19,-0.2842015924816802
2022-05-20,-0.2788317509417383
2022-05-23,-0.27579475532699704
2022-05-24,-0.2800702828184206
2022-05-25,-0.27382134979846695
2022-05-26,-0.2618132859473147
2022-05-27,-0.2468858178044654
2022-05-31,-0.24201340253888415
2022-06-01,-0.23743122376160475
2022-06-02,-0.23333779678149658
2022-06-03,-0.23838660280766166
2022-06-06,-0.23400669696528975
2022-06-07,-0.24184700389701952
2022-06-08,-0.23723075768442425
2022-06-09,-0.24534492296166877
2022-06-10,-0.27680062845118103
2022-06-13,-0.29777569088767986
2022-06-14,-0.3031305858501143
2022-06-15,-0.2888491402201684
2022-06-16,-0.30951179114622385
2022-06-17,-0.30393719448934176
2022-06-21,-0.2957286440631328
2022-06-22,-0.28941233256630694
2022-06-23,-0.2828687767010536
2022-06-24,-0.2642634565125296
2022-06-27,-0.2605657831355932
2022-06-28,-0.2610693810511604
2022-06-29,-0.2817868087780805
2022-06-30,-0.2834271674529716
2022-07-01,-0.2795485121119198
2022-07-05,-0.27583732839533925
2022-07-06,-0.268108800405356
2022-07-07,-0.262617115823091
2022-07-08,-0.2610758158700003
2022-07-11,-0.26618662613096444
2022-07-12,-0.2731499460811402
2022-07-13,-0.2848300880592607
2022-07-14,-0.29100118751245607
2022-07-15,-0.26942924160365056
2022-07-18,-0.25829795263841193
2022-07-19,-0.2550113300964366
2022-07-20,-0.23791877604165612
2022-07-21,-0.22337348571326598
2022-07-22,-0.21787291006295795
2022-07-25,-0.2256514245534078
2022-07-26,-0.23204950970602745
2022-07-27,-0.21853757414812147
2022-07-28,-0.2068376980249539
2022-07-29,-0.19652681660828175
2022-08-01,-0.1972696137015556
2022-08-02,-0.19932110552403848
2022-08-03,-0.19964844770175305
2022-08-04,-0.1976729387748246
2022-08-05,-0.20246241631865058
2022-08-08,-0.1905959663088974
2022-08-09,-0.20194329491270546
2022-08-10,-0.1857149238681035
2022-08-11,-0.17546939391149285
2022-08-12,-0.17391965867794434
2022-08-15,-0.16709296941787455
2022-08-16,-0.1652579331845535
2022-08-17,-0.17082077752018354
2022-08-18,-0.17025592014695623
2022-08-19,-0.1752353473592353
2022-08-22,-0.19105588416982977
2022-08-23,-0.19924318286167153
2022-08-24,-0.19865482936575707
2022-08-25,-0.19371525250633903
2022-08-26,-0.19070742196468637
2022-08-29,-0.21699554163042956
2022-08-30,-0.22036212150925139
2022-08-31,-0.22219859189903512
2022-09-01,-0.2284646117998923
2022-09-02,-0.21909877996682925
2022-09-06,-0.23267073662075666
2022-09-07,-0.22844124005783717
2022-09-08,-0.22163601920449083
2022-09-09,-0.20855595397049387
2022-09-12,-0.1984208782748904
2022-09-13,-0.2163113050840586
2022-09-14,-0.22654719328081818
2022-09-15,-0.22212575250960753
2022-09-16,-0.23570086593547046
2022-09-19,-0.23514695379564887
2022-09-20,-0.23660298480406694
2022-09-21,-0.23305200747440902
2022-09-22,-0.25201793850025467
2022-09-23,-0.2658392424941821
2022-09-26,-0.2703464492023955
2022-09-27,-0.2703975003039847
2022-09-28,-0.2588897799161526
2022-09-29,-0.2635865822820199
2022-09-30,-0.2690354355523412
2022-10-03,-0.26658984179495226
2022-10-04,-0.24819161171958926
2022-10-05,-0.2476587845531818
2022-10-06,-0.2466735170983798
2022-10-07,-0.26592829580892763
2022-10-10,-0.276868637388787
2022-10-11,-0.28357643505061814
2022-10-12,-0.2885361992379536
2022-10-13,-0.27430673374494474
2022-10-14,-0.26731277599073955
2022-10-17,-0.26002682156561086
2022-10-18,-0.247708205348371
2022-10-19,-0.24082923064582984
2022-10-20,-0.24349225299803023
2022-10-21,-0.23686959312356126
2022-10-24,-0.2240688030494974
2022-10-25,-0.21244684558097093
2022-10-26,-0.2050007261979533
2022-10-27,-0.20820611959947188
2022-10-28,-0.2066292817407619
2022-10-31,-0.20650886525046863
2022-11-01,-0.20118964995202782
2022-11-02,-0.21154486217809654
2022-11-03,-0.23673912096835525
2022-11-04,-0.23220113643064344
2022-11-07,-0.2350744205715547
2022-11-08,-0.22534119030245559
2022-11-09,-0.23323869634544825
2022-11-10,-0.20502414815157566
2022-11-11,-0.1855594895323428
2022-11-14,-0.17379151277098137
2022-11-15,-0.16639403782015016
2022-11-16,-0.17461045670574926
2022-11-17,-0.18853075374849848
2022-11-18,-0.18212745392572072
2022-11-21,-0.1870690850200738
2022-11-22,-0.18436868092932834
2022-11-23,-0.17573667556874573
2022-11-25,-0.17544201835549145
2022-11-28,-0.17679493114675382
2022-11-29,-0.18692393060910906
2022-11-30,-0.15562139537573194
2022-12-01,-0.14486675215320288
2022-12-02,-0.15048965396802516
2022-12-05,-0.15553226828471867
2022-12-06,-0.17236115787148665
2022-12-07,-0.17764604905355008
2022-12-08,-0.17079017254833284
2022-12-09,-0.1611300330657608
2022-12-12,-0.16291808045044798
2022-12-13,-0.13902325009357774
2022-12-14,-0.1521762380149122
2022-12-15,-0.17771569424013167
2022-12-16,-0.19145002546711443
2022-12-19,-0.19907749539886155
2022-12-20,-0.20442312310737676
2022-12-21,-0.19179303266180903
2022-12-22,-0.19788837104304702
2022-12-23,-0.1973162140978515
2022-12-27,-0.19710630490895042
2022-12-28,-0.2015742389214974
2022-12-29,-0.19350703451728357
2022-12-30,-0.19674724957161782
2023-01-03,-0.1899333393478354
