,weight
DBC,0.07518866670323532
EEM,0.005626721332629219
EFA,0.007882170521899809
GLD,0.09737957788880597
HYG,0.05976556966039377
IEF,0.24021820793193924
IWM,0.004647986174700113
LQD,0.12733289295579292
QQQ,0.002697329238166219
SPY,0.0033178327615326674
TIP,0.3316514975051312
TLT,0.03380714582612417
VNQ,0.010484401499649281
