terminal_value
1.0971010151845484
1.0314653280376362
1.0362865346239847
0.9905672692424302
0.8571370897371492
1.1946405933312099
1.240902246962614
1.0785179398765115
1.0449696491763625
1.1460290089973082
1.1736783492904708
1.0678938493597498
1.0247416792066506
1.0743050748766985
0.9858013575551173
1.1569942030973397
1.1308885568834002
0.9210114764024037
1.01463678961634
1.0714734630266842
0.9942593128772486
1.1244735647501714
1.1017373889594955
0.9970120606117318
1.0169495620650097
1.143116471113163
1.1138785362159815
1.0033130727821948
1.1186704566200127
1.0749910696000127
1.02836332274836
1.0216816228499435
1.0100638537298372
0.9680456366216779
0.8700998814261653
0.9177385151393889
1.2040829779717859
1.0589318408408421
1.013240843860895
0.9656129120327382
1.1014934328215653
1.189104361355987
1.063576072501209
1.1132884356064061
1.0101790012194856
1.002955677386178
1.1469622128209285
1.0764283781848663
1.1402588593683947
0.9288003199336944
1.0085975269557406
1.1851814641904437
1.0660238670293773
0.9710387769999124
0.9966514988722044
1.031065801801875
1.0670412834514744
1.178613161331601
1.0081935158000073
0.9816112239111853
0.9661379177740367
1.113172637677223
1.0149830950185543
1.0527381539917764
1.08594181088352
1.1944571451713666
1.0606174777033828
1.064306781653391
1.0199739472675764
1.028633462196042
1.2790102724527577
1.1056289613272339
1.195637593106122
1.0514172779713107
1.1069955942184784
0.9035093819307993
1.1247690777161177
1.0535813248224342
1.1324686999162032
1.053091376155878
1.1199638965480825
0.8352121496473214
1.0448240646674025
1.1847872460170703
1.0056465575308235
1.0367451800179954
1.078857583742268
1.032695313814452
1.1538138114795604
1.0165433547535414
1.0695693694327608
1.0979232446456857
1.1088490804300775
1.065348693528886
1.1366407009916009
1.188574900561322
1.1076810193802717
1.2582428339231535
1.0108706078979863
0.9207888804313128
0.8455025998208302
1.1834644863705763
1.1251339139230199
1.1122141959267104
0.9828283708386314
0.9847511093588615
1.1115429155703278
1.0237015275769112
0.9436733523097293
0.9834673201560807
1.3842892457997296
1.1731644105837824
1.0258047008617555
1.1807171617762406
0.8197857816019167
1.0762420769350887
1.0431472617995512
1.0323484239536758
1.0636430649477626
1.0495200868716206
1.1798744205895069
1.0673939361600218
1.0248102982705127
1.0984393666982506
0.9791579835478772
1.1060573969272813
1.08184987234137
1.190888615546503
0.9371038597924616
1.1121486039074235
1.0792983913837582
1.1186007131996696
1.0360345616037636
1.1568926605587542
1.1759611160649526
1.0449375312925449
1.134302521758823
0.9701355452467171
0.9352110352927692
0.9748459630850843
1.0353582218324684
1.137248124327989
1.1826293354218982
1.0670752512194217
1.0260591291497159
1.3159886217059866
1.1118337097661042
