Date,drawdown
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,-0.004971590472522935
2019-06-11,-0.004627720085883191
2019-06-12,-0.00348815702980676
2019-06-13,0.0
2019-06-14,-0.0005190019659586653
2019-06-17,-0.00010150782093765187
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,-0.002236154642562549
2019-06-24,0.0
2019-06-25,-0.001133761051197335
2019-06-26,-0.0054201929359400935
2019-06-27,-0.002014297589990055
2019-06-28,-0.0005459186055741805
2019-07-01,-0.005054504250901259
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,-0.007667116353265002
2019-07-08,-0.0102783230428376
2019-07-09,-0.009507787048161465
2019-07-10,-0.004095313946306689
2019-07-11,-0.010447660639048895
2019-07-12,-0.007606450206700144
2019-07-15,-0.006181816163814524
2019-07-16,-0.010302955711441575
2019-07-17,-0.003912579866427457
2019-07-18,0.0
2019-07-19,-0.005797252020686594
2019-07-22,-0.004825370728350653
2019-07-23,-0.00602891812417905
2019-07-24,-0.002828866608597269
2019-07-25,-0.007605487247241638
2019-07-26,-0.005779549552192953
2019-07-29,-0.004252892201678349
2019-07-30,-0.0028651758251797554
2019-07-31,-0.006121250638474018
2019-08-01,0.0
2019-08-02,-0.00042227152066987017
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-08-08,0.0
2019-08-09,-0.0028661536277172495
2019-08-12,0.0
2019-08-13,-0.00032362311842948355
2019-08-14,0.0
2019-08-15,0.0
2019-08-16,-0.0009692090409834098
2019-08-19,-0.0059560713801263265
2019-08-20,-0.0016737862952275195
2019-08-21,-0.002306926730275216
2019-08-22,-0.005237685017380311
2019-08-23,0.0
2019-08-26,0.0
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,-0.0009304079758012396
2019-08-30,-0.002286641577469828
2019-09-03,0.0
2019-09-04,0.0
2019-09-05,-0.009838140509044524
2019-09-06,-0.010202512209985248
2019-09-09,-0.015439225728607675
2019-09-10,-0.02271598334051539
2019-09-11,-0.020724306818568294
