Date,drawdown
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,-0.0010028086373801148
2019-06-11,-0.0008113154458447847
2019-06-12,-0.0016048810994723217
2019-06-13,0.0
2019-06-14,-0.001234619969583406
2019-06-17,-0.0015456414498449256
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,-0.0035917987226202763
2019-06-24,-0.0022969079212760146
2019-06-25,-0.0066799956323684295
2019-06-26,-0.007129827299551583
2019-06-27,-0.004100797211284202
2019-06-28,-0.003293761959634822
2019-07-01,-0.002062320083630831
2019-07-02,-0.0001193068913344364
2019-07-03,0.0
2019-07-05,-0.004252867824433348
2019-07-08,-0.00588928853553472
2019-07-09,-0.0055162050834053344
2019-07-10,-0.0024443948327672604
2019-07-11,-0.005465613955269011
2019-07-12,-0.003405177199771514
2019-07-15,-0.0014512697607695912
2019-07-16,-0.0037681123385507886
2019-07-17,-0.0028633521611166612
2019-07-18,-0.0012864468153791497
2019-07-19,-0.0036464286192949835
2019-07-22,-0.0011200574320900936
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,-0.00282524585026811
2019-07-26,-0.0009752807020552146
2019-07-29,-0.002198917670531708
2019-07-30,-0.002082530493812129
2019-07-31,-0.003442691102114259
2019-08-01,-0.0008923975544951057
2019-08-02,-0.002650343269937183
2019-08-05,-0.008072102804066006
2019-08-06,-0.002088639564232886
2019-08-07,-0.001251095100725741
2019-08-08,0.0
2019-08-09,-0.002524895124313198
2019-08-12,-0.002071235264959559
2019-08-13,0.0
2019-08-14,-0.004720142304428521
2019-08-15,-0.001245736117564733
2019-08-16,0.0
2019-08-19,0.0
2019-08-20,0.0
2019-08-21,0.0
2019-08-22,-0.0009302880270736225
2019-08-23,-0.00309567237011088
2019-08-26,-0.0002675625558278272
2019-08-27,0.0
2019-08-28,0.0
2019-08-29,0.0
2019-08-30,-0.0020290966751985717
2019-09-03,-0.004527312036482933
2019-09-04,-0.0007836310298801052
2019-09-05,-0.0006781998449276738
2019-09-06,0.0
2019-09-09,-0.003440624485704036
