Date,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,TIP,GLD,DBC,VNQ
2016-05-26,0.0002861203073245555,0.002929216059144313,-0.00114420337741572,0.0027321189567035553,0.006693094535043853,0.0051795065691209174,0.003106297099909394,0.0028583387334557564,-0.002864845817739936,0.002891776686124947,-0.003419400875365186,-0.0006779618501345785,0.0019263524717711977
2016-05-27,0.004299499604273338,0.005202492472623721,0.009958725103378141,-0.0010216763817494368,-0.0003022121280175094,-0.0014609532747107412,-0.0019121021893283574,-0.0007544200086437858,0.0016763017672987157,-0.001310879395107989,-0.008234680643287695,0.004070607293497508,0.005406559494540941
2016-05-31,-0.0019025466583528772,0.0019069403303753063,0.0034902356062318507,-0.004773167106112086,0.0012091419741699916,0.002387156246836275,0.0011863229289017507,0.0017619440538414466,-0.000956371622072405,-0.0014874891725802364,0.003805525009163979,-0.006081118829525334,-0.00011949817814416175
2016-06-01,0.002049279598151932,9.083882305849222e-05,0.006782698754956407,-0.0008567225040553295,-0.000603876802806047,0.004057021877379441,-0.0003380386681814951,0.0007058689393002471,0.001586469356069875,-0.001524272933451809,-0.0010339059082519197,0.01019715736294402,0.000836655006914544
2016-06-02,0.0030437594986691963,0.0020842054317424807,0.007686738544123051,0.0,0.008157047019067054,0.007207237207577766,0.003103981736087169,0.002014185063070606,0.00023955774994655066,0.003422990631698042,-0.0023288275554191884,0.0020188298104835134,0.005134942957646382
2016-06-03,-0.0029873468858051533,-0.004702628348844495,-0.00599963849895413,0.00651473326556018,0.015283138159583487,0.014235987239238801,0.0092837373151613,0.008041716409505684,0.001799557862014911,0.006472990211043417,0.027751354156539065,0.006715950251165337,0.004039554833590975
2016-06-06,0.005088607346272145,0.003634389372437541,0.010778616007363295,0.005620921998434003,0.010626021746374947,-0.007430855309983664,-0.0026157917487259486,-0.0024100815847118984,0.004430700382719532,0.0011302026997612735,0.00033648146409448465,0.012008004684273876,-0.0076914300287925785
2016-06-07,0.001561308575946052,-0.002534644903958716,0.002900491545770878,0.00728335890021703,0.009053500517888224,0.002419948506002134,0.0014475089842862499,0.0015000395572493108,0.00441123225767992,0.002691291031867271,-0.0008408886281602301,0.009887874220439796,0.006081189846534718
2016-06-08,0.0032596118161904997,0.001724132933488054,0.007400711153036532,0.00201766920659896,0.0072358972948876055,0.005356343602866964,0.0011734445045958886,0.003326420512264283,0.00379798818647048,0.0023374756088643256,0.014812339174809175,0.016971320418238012,0.006400600308799742
2016-06-09,-0.001365471846382471,-0.0016307222462076387,-0.006417713084415855,-0.012250194590765484,-0.011494072780742104,0.0064527019239164485,0.0015331286241753173,0.001409277944118159,-0.0039024124892957923,0.0003451704643737674,0.005556461757929565,-0.0019255334422695336,0.002237842864032835
