0,equal_weight,markowitz,naive_risk_parity,hrp_style_deprado_nrp,hrp_style_corr_ew_nrp,hrp_recursive
2021-02-04,0.026933747953326037,0.04573415653196111,0.021244861401563897,0.010137434680494772,0.00740316585629075,-0.0014496887334165542
2021-02-05,0.03480750839566649,0.05232467050372702,0.029519437600984855,0.018154057638243293,0.01736809098125347,0.005905914096880904
2021-02-08,0.04174762189993331,0.05778402233334323,0.03547526199545126,0.022695518320534402,0.02162398353119488,0.00953545357892871
2021-02-09,0.03948987290026462,0.05598689349396513,0.0329145320034423,0.020509475528197818,0.022949872228342327,0.009242835488325163
2021-02-10,0.04094840806489297,0.05875876291086546,0.034612625731229585,0.021761588204630256,0.02592310295029754,0.012476723987222993
2021-02-11,0.041478725020785756,0.05581270435633612,0.03463982402323551,0.018077958595891452,0.01862365393514276,0.005600181987319042
2021-02-12,0.04133259722486282,0.05249496910297036,0.03433969816537297,0.01453290185820122,0.014904038892011862,0.0022933921190451123
2021-02-16,0.04829751496650814,0.05019330252228693,0.04062962082150068,0.01854223027136226,0.01826912620068688,0.003048687080181356
2021-02-17,0.04512772466081505,0.03267609168401808,0.038744555773149836,0.016022050502811247,0.016851745163693366,0.004724945548076009
2021-02-18,0.04175895800280838,0.03110008867841718,0.036189334333528445,0.013958401841605461,0.01754349252584242,0.004169456672432181
2021-02-19,0.042347125034899236,0.026270638363759424,0.035970223011131175,0.011424752815783812,0.01616857408793937,0.0005257889466292465
2021-02-22,0.034931662736316094,0.004148843487330245,0.02924025861323387,0.00045463317767224787,0.004437945726875059,-0.007619935134581368
2021-02-23,0.03197356291077624,-0.014474452529968151,0.028590034215991933,0.00036930195267914634,0.004601053294940094,-0.0047457435703700535
2021-02-24,0.039449285855919225,-0.017018115251072774,0.03428044422068899,0.0030632809007880013,0.006391994012427515,-0.00694886277075224
2021-02-25,0.03746756338324264,-0.017854280456508387,0.03222009791245517,0.0001765097355153067,0.0029355369061687675,-0.011189947723057259
2021-02-26,0.02283695642960959,-0.015635098374486622,0.018750181415550404,-0.0107348535992281,-0.00702422732083352,-0.01847087147120785
2021-03-01,0.03075446256921377,-0.005725797847714098,0.026436320072792174,-0.005598609095150087,-0.005592795516980331,-0.01728352987097148
2021-03-02,0.032035109284516805,-0.004877978736999911,0.027456020475097986,-0.00496852706457851,-0.0066114956954789195,-0.017988314924842985
2021-03-03,0.024332569373569646,-0.01968718614763665,0.021516060332794407,-0.013838495783111138,-0.012400775691222887,-0.025434836583117626
2021-03-04,0.01572429578946455,-0.040497139594952825,0.014530581450572733,-0.017647523721697755,-0.0188643181951742,-0.031192451288417855
2021-03-05,0.013696102750897277,-0.04918493010253533,0.014194866942571327,-0.021521212064965045,-0.022026334133875558,-0.033954253704601034
2021-03-08,0.027160704099834287,-0.041136367138998375,0.029307288788447794,-0.008854072671387159,-0.010395531026526905,-0.0191220784188052
2021-03-09,0.03273399901663798,-0.02604197757128124,0.033648539151478474,0.0018483331656640178,-0.000994248248025742,-0.012669934770596192
2021-03-10,0.03874547709129095,-0.025025903529386717,0.03861234449499307,0.007504300875478265,0.0065780001897262075,-0.008267293316602031
2021-03-11,0.04452537035043025,-0.016872675498534773,0.04392398127802455,0.012310725226255537,0.008535522908536652,-0.005161249509251453
2021-03-12,0.03929844206258615,-0.01559430520838434,0.039551688262441154,0.0060213014285164235,0.0048590431109538645,-0.007890129764571596
2021-03-15,0.045242499227022615,-0.015587517385935334,0.04446836491881845,0.013504766691727621,0.015853613695104185,-0.0002368891489650249
2021-03-16,0.050408100670760625,-0.01113754489993446,0.04835558282184094,0.018745912591549896,0.01875189480048789,0.002020097847095892
2021-03-17,0.04882666156576887,-0.020643435338518756,0.04706819699456699,0.019051792431141745,0.022324499819028842,0.0030414383905608133
2021-03-18,0.046573930290991994,-0.039073368396713826,0.04555799806227867,0.015238687672525897,0.02115462991098238,0.0010256105514312441
2021-03-19,0.039730724230698566,-0.044608386190809535,0.03993525533805231,0.013399687241366642,0.01673061061347747,0.00020390889469701357
2021-03-22,0.0467423138081704,-0.039559893469895524,0.04472605125109541,0.024351672591972573,0.026537881144931275,0.008016838866553355
2021-03-23,0.04928297299524442,-0.02534910833759796,0.04836359996880235,0.02642238611256409,0.028845136129875826,0.01312272322381225
2021-03-24,0.04597132279137761,-0.03405070238079233,0.04610533067537159,0.021050007726474362,0.02680432313517911,0.009824774005410486
2021-03-25,0.03692087588955806,-0.0349209713213503,0.03932214353952257,0.01465634007903538,0.020151479573744746,0.00771480709610306
2021-03-26,0.05414875434986377,-0.0276006666650338,0.05727840065796541,0.026346996722238725,0.032181968128782934,0.019200198286480674
2021-03-29,0.060050186262774696,-0.01581045790563873,0.06392186520602605,0.03422027112175807,0.03829646597189296,0.02839453712382789
2021-03-30,0.05641332143173483,-0.024888782173583035,0.060238802166297845,0.03337241016255099,0.03775777158399407,0.025742078027011006
2021-03-31,0.061479351962171025,-0.01058017649586418,0.06298476306898837,0.03835029471438478,0.03858224156345935,0.026112907569786348
2021-04-01,0.06759772218501858,-0.005926415392217832,0.06728839063658287,0.04330127437079678,0.04089549908715551,0.02643152448547137
2021-04-05,0.08233485743319457,0.005699662572283604,0.08154947791305611,0.057623643605632546,0.05407108087136203,0.03855532173845111
2021-04-06,0.08218994555127557,0.007058411674810028,0.08157525280663314,0.05624746080352616,0.05541425277149403,0.03864847175644481
2021-04-07,0.08103378244862736,0.008160655685563789,0.08018398855521047,0.05541639747011695,0.055591793102027554,0.03759591255365624
2021-04-08,0.08557984218312176,0.014749540395649685,0.08412377983759556,0.05718203986474335,0.05736623441097288,0.03831183928488313
2021-04-09,0.09017158707904427,0.015208321407444991,0.0888070305249875,0.05826965555270425,0.05795918923618126,0.038247411315312174
2021-04-12,0.09497019742598245,0.01494382472612199,0.09295807541712531,0.06254469237584948,0.06409136640856383,0.0418939828527396
2021-04-13,0.09867517083800026,0.02074341852701589,0.0958265183458269,0.0705730936527964,0.06918785440356379,0.04465060173194191
2021-04-14,0.10023874805610467,0.019976439386358624,0.09745187551587131,0.07037195505256522,0.07091126615476395,0.045455363768530876
2021-04-15,0.10680779687464637,0.03390734178462074,0.10423146050747278,0.07469183718926464,0.073808959817945,0.05200097010810678
2021-04-16,0.11364201173790422,0.04302471930616236,0.11176752868142126,0.08172199146330761,0.08225609843886428,0.06144639652248052
2021-04-19,0.11145132096096177,0.042644392502048545,0.11053266820485064,0.0794652941491627,0.08001479776895515,0.06086602036549604
2021-04-20,0.10688369508558848,0.0426514117074106,0.10674459264637037,0.08058162597199825,0.08262541663859158,0.06473744411362192
2021-04-21,0.10595964380519085,0.043389657803534654,0.1068922839415678,0.0820919602174095,0.08639518484227193,0.06782800469659644
2021-04-22,0.10627888965960142,0.031089495299245318,0.10661989290571072,0.07963301286002178,0.08272150574462711,0.06182474059078036
2021-04-23,0.10427157626405759,0.026555971565433545,0.10421110376915799,0.07496676242060762,0.07978112862887965,0.05825468987084781
2021-04-26,0.10699205850063143,0.02718027452121019,0.10579064612397082,0.07675762058149282,0.08100103491601818,0.05742290636776071
2021-04-27,0.10652440428267629,0.022603716072434166,0.10448708350562574,0.07014833589369007,0.07477815446522618,0.05182638463434053
2021-04-28,0.10747283336367541,0.016264947859042866,0.10562269907484034,0.07011497578491688,0.07412587382724167,0.04897793348600987
2021-04-29,0.11095741264815961,0.016632621008525694,0.10961142986553685,0.07927369323674816,0.0770705493271795,0.05231434112968958
2021-04-30,0.10624883134242924,0.012415963553097153,0.10509918771962656,0.0781833430781187,0.07823090505760688,0.05243873605922622
2021-05-03,0.11220286593104745,0.01818599957343703,0.11257083520670719,0.08586875717138454,0.08603408168489013,0.06419534485135103
2021-05-04,0.10339189862468534,0.006250018094372756,0.10590353112631101,0.07821137265960587,0.07768694605381588,0.05962834737571088
2021-05-05,0.1087080255714501,0.00529944054810505,0.11110582341021935,0.08030702209286233,0.07589442407984182,0.05969685780533229
2021-05-06,0.108279532192882,-0.004054618604493299,0.1112658626616092,0.07968882411701284,0.07805658138814797,0.060593423338175745
2021-05-07,0.1212476973291865,0.011316095053721442,0.12343430228090346,0.08962333535849831,0.08523238318966131,0.0681853340391978
2021-05-10,0.1215497293850265,0.011528258171313865,0.12617391641840858,0.08974198898957009,0.09006532407903056,0.07491871117027249
2021-05-11,0.10571352617827756,-0.004752757359277382,0.11138333238769405,0.07405761032335212,0.07927847311730063,0.06500456852367154
2021-05-12,0.09534704314063558,-0.01214144959328256,0.10103052209469099,0.06428514334265989,0.0669701759188921,0.05457217341807152
2021-05-13,0.09518064717454355,-0.011401678384299507,0.10129957356077735,0.06566823527923238,0.06457624948536433,0.054972181320428026
2021-05-14,0.10406750633710571,-0.004701192454876324,0.11028778640976933,0.07197024342027891,0.06942294381206393,0.058788316480645086
2021-05-17,0.10390095072120076,-0.00594358229051406,0.11011906745584765,0.07090708142969904,0.06732875987246367,0.05768888866905186
2021-05-18,0.10408427845154566,-0.010717282254577465,0.1094125499447447,0.06914398382018305,0.06528636912257757,0.05466346172308989
2021-05-19,0.08902250940342649,-0.013907269400967759,0.09427700495436309,0.055886064169432315,0.052089583498299064,0.0445922817160922
2021-05-20,0.10457399197569206,0.006564839673570688,0.10872549059484404,0.07173304166256633,0.0675968261038844,0.05850940030456275
2021-05-21,0.11050445709749357,0.01125482748267892,0.11437988273813349,0.077017741225891,0.07111781717834353,0.06204611052457776
2021-05-24,0.11349674549500599,0.009243334342537324,0.11619348635536308,0.08100903138235838,0.07358643454419878,0.062127551697650496
2021-05-25,0.11456587683768849,0.003916039493964796,0.11660621574511243,0.0804113051495432,0.07242469386138217,0.05921770843688856
2021-05-26,0.11217551771533762,0.0016191373233427342,0.11395654468395544,0.07950631607648018,0.07303990003214023,0.05724626245654618
2021-05-27,0.11455949192524417,0.00041468289435564465,0.11630123894017785,0.08261218108277157,0.07601198850536184,0.059035569188018666
2021-05-28,0.11684116083244644,0.001651279489091273,0.11727185230265369,0.08234747238174722,0.0763979882623349,0.057971361083089645
2021-06-01,0.11729311799320352,-0.0021383730980494287,0.11740391961517482,0.08196334968376484,0.07833610004582514,0.058645295733892766
2021-06-02,0.11217539869869042,-0.005295079572039563,0.11213235030332003,0.07604835222486761,0.0722568692479093,0.0525729297685682
2021-06-03,0.10828676037724994,-0.0035814423901842085,0.10925576486042177,0.07253749575408097,0.06934129895257546,0.05196384008964139
2021-06-04,0.11643292755863932,0.0003427817212495743,0.11705833755019457,0.07944406483423228,0.0747589952941421,0.0572420055477918
2021-06-07,0.12138478331840874,0.01431122782026839,0.12197808255383236,0.08684497745937403,0.07822582166861314,0.06188829281963937
2021-06-08,0.11929442454227579,0.01061376773016054,0.11898335308040453,0.08470498850223773,0.0792220204216163,0.057826367907612974
2021-06-09,0.11856038026691018,0.011142554932123128,0.1190819134836576,0.08385500970793891,0.07501761793889838,0.057960474684554786
2021-06-10,0.12553949562195044,0.02222165669536813,0.12631071418272977,0.09009182044320685,0.0795761986172967,0.06517237885573168
2021-06-11,0.12472490344247733,0.0202399796789845,0.1251160353009897,0.08911927543807363,0.08326235615322508,0.06783118044687986
2021-06-14,0.1266757642784515,0.021992735839491573,0.12591645442502086,0.09132535592137558,0.08805850564848106,0.0684379835813822
2021-06-15,0.1272430819442676,0.02344778813114745,0.12677253519517695,0.09255276162219817,0.08854902379496132,0.06974192191625184
2021-06-16,0.12554215860335693,0.027974221027886603,0.12551576296305011,0.09078909075047847,0.08673366071983168,0.06972071550498038
2021-06-17,0.12728462865789392,0.03308706647453041,0.1253545268514129,0.08979161811961589,0.08605746116547652,0.06574092265043618
2021-06-18,0.11602075961738145,0.03027784947510792,0.11304367837046092,0.08140873293242157,0.07704400324693705,0.05687236177012811
2021-06-21,0.12047592026083831,0.02973264232333306,0.11842654243846829,0.08334283547589583,0.07918236681018653,0.059450452071753146
2021-06-22,0.1278577840881363,0.03371378757463139,0.1255768671175428,0.08988833077733549,0.08455093038716832,0.06423478898340296
2021-06-23,0.12965982630905137,0.030565137856277902,0.12626999461293908,0.09257132023777248,0.08620215920448548,0.06280943441190923
2021-06-24,0.1388114049345628,0.03725452793441142,0.13385192544083235,0.10147008341848962,0.09217991129893699,0.06674434990516476
2021-06-25,0.143927480518669,0.03908903613276249,0.13916400182758615,0.10453685144098945,0.09340717302265844,0.06804605733143543
2021-06-28,0.1492497320577837,0.05272047868678831,0.14360106726600352,0.11234530709392243,0.09692208525592716,0.07216881865256974
2021-06-29,0.15020807268719572,0.055475769473995795,0.14424376319422372,0.11040215808334097,0.09420375620299937,0.06942368395154763
2021-06-30,0.14908325837865677,0.05209529449548178,0.14229463406410003,0.10857149071426453,0.094142491755844,0.06953707848520119
2021-07-01,0.1546686418035299,0.05226677927684742,0.14802610693320695,0.1132095196959293,0.09861072463740661,0.07314155409131073
2021-07-02,0.1626993485159136,0.05877254136665133,0.15560412018693537,0.11988890918128847,0.10453296918271904,0.07814531332379304
2021-07-06,0.16533967956313145,0.0659642324004781,0.1578949004825536,0.11923248905426997,0.10252342693093164,0.07694630872823272
2021-07-07,0.1670133842722088,0.07280208771274865,0.16023075451112878,0.11849776210921403,0.10253443969210885,0.07823601385253243
2021-07-08,0.1567262375082148,0.07110577728027567,0.15180138575085222,0.11078596392145501,0.09711044126827617,0.07613361707718092
2021-07-09,0.16647308299423158,0.07161580880894114,0.16149877932754575,0.11827276262659847,0.10479548362141267,0.08352746550640955
2021-07-12,0.1729745840791439,0.07287749480229655,0.16660533217242102,0.12558627376315523,0.10845544844765076,0.08755378311996798
2021-07-13,0.17417793592635467,0.07300739179108695,0.16803674628107834,0.1297509276025275,0.1122626224842409,0.08845716851572649
2021-07-14,0.17788347067793953,0.07790819932957915,0.17246706827375125,0.13160843808708544,0.1173271398154423,0.09292721565383855
2021-07-15,0.17441427799861886,0.08199581495669994,0.17058961374503223,0.1288380344492146,0.11470785897011204,0.09345483399095977
2021-07-16,0.173889593917808,0.09011728440876832,0.17200305264952198,0.12971176127978112,0.11731078866762568,0.09710711063436817
2021-07-19,0.15532535206554177,0.08651415982947097,0.15432919269416678,0.1175060752776933,0.10500927131274529,0.08840177116836889
2021-07-20,0.16529597279054697,0.08729032769083389,0.16402508605383992,0.12525412470582875,0.10854731541931772,0.09163526080975348
2021-07-21,0.17008113767894995,0.08267358371141253,0.16799958673050597,0.12719998678406386,0.11228456858485525,0.09173272888275608
2021-07-22,0.17298103755401284,0.08389382037381132,0.17015784357380515,0.1284312292250469,0.11254513662238619,0.09175194135898201
2021-07-23,0.1823914565715583,0.09596631502678199,0.17986118788358696,0.14322377259518215,0.1238795151766745,0.10293512078197375
2021-07-26,0.1835303116346494,0.09607635741537113,0.18052398962556793,0.14567583525904926,0.12645075245599968,0.10441495742152318
2021-07-27,0.18275235372022158,0.10242058809239007,0.18043736654758513,0.14723879220002445,0.132627702364154,0.10885124140459945
2021-07-28,0.18574761081528446,0.10872747313890918,0.18292494196671516,0.14925595626734833,0.1276894495821952,0.1090040546607538
2021-07-29,0.1900960849538602,0.11307005116750357,0.18568854443038818,0.14949769156817028,0.13413983216955638,0.11132654069384995
2021-07-30,0.18862296847304028,0.1192411184484874,0.18486371076100339,0.15057042163891388,0.13756206002322124,0.11387847197275702
2021-08-02,0.19321231141618234,0.1214506117078511,0.1880757251452101,0.1545021460734568,0.1420325352186489,0.11528921386065205
2021-08-03,0.19420438190178713,0.13799242421461888,0.18897610056662306,0.1542614047589319,0.1371704314643616,0.11514122673033711
2021-08-04,0.1964329133187952,0.1486937161860531,0.189575744837025,0.15672849791194254,0.13396289423860397,0.1129650286653352
2021-08-05,0.19749396111325912,0.14839664390449836,0.19070243726882796,0.15602688178996993,0.13222848007713917,0.11242290847456582
2021-08-06,0.19977152452572988,0.1486627336853743,0.19346780618480586,0.15697922863602254,0.13276007937734846,0.11297667441410697
2021-08-09,0.19931998380089722,0.15107676959842098,0.1936980082388018,0.1580012322297315,0.13074154325808518,0.11176048158300045
2021-08-10,0.20037834294885348,0.14555266755194896,0.19592800629547957,0.15921514290340855,0.13194615832390322,0.11278954313549483
2021-08-11,0.20273666545676616,0.1635255703697347,0.19933470296543443,0.16321659355182994,0.13643585385843204,0.12076333129694117
2021-08-12,0.20124566857758142,0.16026083240146938,0.1977021980034912,0.16191713530576468,0.1361465329992333,0.11890131125519643
2021-08-13,0.2081290400155178,0.16819194221088063,0.20401317673484853,0.17025878129027916,0.1456284803846355,0.12930772632899368
2021-08-16,0.21068906223594852,0.18022302039536253,0.20740933518790805,0.17364581347595442,0.1491913999602026,0.13518908630139115
2021-08-17,0.2096401086412678,0.17990004692578432,0.2082193753157764,0.17187262794898106,0.14634109232701165,0.13650102591251545
2021-08-18,0.2090124854854103,0.18482669941433194,0.20758120540298375,0.172527466150024,0.14603514523961802,0.13655652290191744
2021-08-19,0.2015734697063314,0.18192597222035656,0.1993422747575977,0.16534015136199542,0.14037188249875854,0.13040779082434462
2021-08-20,0.20585678002910068,0.19433821822976083,0.20358560029826545,0.1703272466068546,0.1454660391112641,0.13604638050626083
2021-08-23,0.21818100907367755,0.1948807448145644,0.21385561536382136,0.1790206595243371,0.1507263105419414,0.13933165466161368
2021-08-24,0.21699118796696815,0.18090665594884814,0.21177683790861423,0.17489521843548683,0.14638989532492452,0.13162935589296754
2021-08-25,0.21648167506804872,0.17986595517522797,0.2101209369533561,0.17239426744831876,0.14526053204036593,0.12811598096451182
2021-08-26,0.2149086187900291,0.17597776120934072,0.20839905342707543,0.16977341546500724,0.1431793752960524,0.1252765317064588
2021-08-27,0.2175556515054724,0.1755119853369811,0.2099682513150929,0.17106320709387335,0.14400416613833,0.12492116513647056
2021-08-30,0.22547741444448466,0.18325072842960277,0.21649666431406578,0.17897951048292748,0.14962563734373724,0.1289122204502251
2021-08-31,0.22335917721829768,0.18233348244581316,0.21495252358138361,0.18123599053628237,0.15308945821912978,0.13249532013302612
2021-09-01,0.22352917154937368,0.19031060123872945,0.21462590420202443,0.18289003592452424,0.15696239226784514,0.13519033928719693
2021-09-02,0.22422318692767873,0.19604632772718622,0.21655057603700545,0.18420659393953942,0.16256647703633598,0.13871925372864125
2021-09-03,0.22247156559671732,0.19592895179356917,0.21484689593748452,0.1810540415858306,0.16165443073852948,0.1381098711744786
2021-09-07,0.22427135010747157,0.1912505464483445,0.21556330605152496,0.1851822398194629,0.16330196718410095,0.13765418206188418
2021-09-08,0.22037721030643276,0.1967241767900696,0.21209949790055305,0.1824070013234853,0.16216583600558265,0.13660005084069793
2021-09-09,0.21920645600223376,0.19262763077095024,0.2115170023380557,0.1798797228184097,0.16056063060721293,0.1343029909556248
2021-09-10,0.21753327205594442,0.1807601827414056,0.20930340886223364,0.1770135022057986,0.16048333272800175,0.12995757893724336
2021-09-13,0.21476200721433836,0.17619747753515091,0.20767375216054518,0.17504608839281688,0.159823456805275,0.13019724473928962
2021-09-14,0.20949815083555068,0.17031128083309088,0.2021096421542461,0.1703776228111249,0.15611117573257083,0.1244471077706899
2021-09-15,0.20990212299950528,0.16878259940676288,0.20243575469116104,0.17032197755017697,0.15664214761264783,0.12403768416556638
2021-09-16,0.2097366419734561,0.16536889834790447,0.202130527052095,0.16830566288036874,0.15868127639931862,0.12439721252451075
2021-09-17,0.2077659960005338,0.15545863889950562,0.19983280885462462,0.16392006679738258,0.15539063864165525,0.11998404955826136
2021-09-20,0.18912300090489453,0.14062219891868888,0.1825641288756199,0.14830466046122726,0.1405165824849226,0.10959715886430632
2021-09-21,0.19079838776948277,0.14238992631921477,0.18455387744609397,0.15030974604776381,0.14423418574881963,0.11118990970568321
2021-09-22,0.19392497143197907,0.14343272094183646,0.18703629283251888,0.146287229435194,0.1471554593567057,0.10818649215395948
2021-09-23,0.20704576405248276,0.14623689021282638,0.1991558694378861,0.15313104517601994,0.15252698540358622,0.11176620943155546
2021-09-24,0.20792731037697654,0.14549403691891616,0.20007700872622314,0.15549033635658116,0.15465260933892178,0.11366152625461146
2021-09-27,0.20958528220904205,0.13677857407440208,0.20099695905936898,0.15762662015493834,0.15909316132388396,0.11533342324136808
2021-09-28,0.19569741710594113,0.11341194563848189,0.18658622460722385,0.14394963438758812,0.1486123065188547,0.10319710924635817
2021-09-29,0.19068447157522894,0.11659914226459445,0.18281930740615482,0.14177900764199647,0.14337328691927498,0.10150095828464645
2021-09-30,0.19162199741021957,0.12399973655328234,0.1837485033279651,0.1421841904857588,0.1426605421842051,0.1019987038928647
2021-10-01,0.18784342702492696,0.12681340459344836,0.18074719698639297,0.13902985010898417,0.13332747054643757,0.09571739834177784
2021-10-04,0.18768380332858725,0.1263068113498429,0.1807576106811022,0.13984378099297246,0.13864114925895077,0.09793208767270589
2021-10-05,0.1900149754161149,0.12773037788927355,0.18273766822212,0.1388682317233394,0.1400921215064228,0.09812745251886867
2021-10-06,0.18609209777050628,0.13546415934670564,0.17907929426729896,0.1366677466595585,0.14086881408722762,0.09810980251990209
2021-10-07,0.20610536692635062,0.15502929995901393,0.198232733333233,0.15424544632035886,0.15682133541530852,0.11362990603145451
2021-10-08,0.2031198447000031,0.14339304624456983,0.19557040476843635,0.14747560271515425,0.14985070040858162,0.10575669764717288
2021-10-11,0.20136352557453563,0.13396587361526868,0.19373869598621885,0.14388106148682422,0.1465223625933394,0.0994749365571912
2021-10-12,0.19374774743617884,0.127549154846049,0.18592062574584567,0.13804601601397315,0.14523147244772505,0.09572776606376254
2021-10-13,0.1917097782116195,0.13724902572616204,0.1835325193538515,0.1372890742095696,0.14223839186906773,0.09167540699485466
2021-10-14,0.20814935047149996,0.15287155701342825,0.19876740924495206,0.15103425567530127,0.15543914967776162,0.1041111209077199
2021-10-15,0.21855245696535852,0.1585941802536317,0.20861813601265955,0.1586515781512352,0.16401922624980436,0.1113151157031873
2021-10-18,0.22273218898758396,0.1609885274793874,0.2110331943562047,0.16077865312650275,0.15917911240543048,0.10469253259071909
2021-10-19,0.22987028172331203,0.16648450170086337,0.21806710330278145,0.16656165988417104,0.16113285398592914,0.10718398552353947
2021-10-20,0.23977478188972912,0.18886307475902142,0.22909692464207176,0.1774016586063698,0.16755467836726612,0.11857214060184429
2021-10-21,0.24241618960165123,0.19114894384653924,0.23067082999310595,0.17990609337519792,0.1691549819817828,0.11958636766983277
2021-10-22,0.24534437853819901,0.19373577938157172,0.23346639810929504,0.1775128025017101,0.17047630465135155,0.12149080986709704
2021-10-25,0.25126648022729947,0.19849704899983212,0.23688149631335298,0.19007724021538097,0.18024816328906756,0.12503803195857888
2021-10-26,0.26359527298362484,0.21414408109286343,0.24718951828183333,0.2011690872492664,0.18823389454264805,0.12970776400441264
2021-10-27,0.261131725484983,0.22101848305400718,0.24580854094203874,0.19768888602639967,0.19478415644229585,0.13483538255739735
2021-10-28,0.260210080438543,0.22676039448642515,0.2454456507017848,0.20121627065162517,0.19511958140654184,0.13531963219533405
2021-10-29,0.2668553218399152,0.22795164894894993,0.2511327700274646,0.20860230509352107,0.2003759342641973,0.14055380434987352
2021-11-01,0.2739695690856663,0.22628294328854803,0.2563356328513746,0.22142135206942992,0.21185559267374,0.14810613769071113
2021-11-02,0.2778249379651774,0.23721521350388275,0.25995349487513697,0.2262389416653674,0.21367334167622887,0.152402927580771
2021-11-03,0.28150916726764597,0.2402364543873683,0.26280095957103833,0.227889559692386,0.2154993073681024,0.15403996873242498
2021-11-04,0.2954939216039876,0.2516413085285707,0.27310407959839234,0.23652602537824818,0.22389096659547936,0.16037180393449124
2021-11-05,0.30143075549273135,0.2475819903641816,0.2790969831008754,0.24589853512586957,0.2320888545559303,0.16794546945232547
2021-11-08,0.30175307604245205,0.24971654223608297,0.2786567458271765,0.2407740432220331,0.22556210793906106,0.16324537164205322
2021-11-09,0.29809608355801087,0.24563590626586884,0.2743439324788499,0.23347923585946306,0.2182509953339964,0.1563969388953983
2021-11-10,0.29418475352638707,0.24366319061445862,0.2739757463583179,0.22667670171647725,0.2133855259572146,0.1575466197037121
2021-11-11,0.29024077426951944,0.2435446310443743,0.27006507311127526,0.2251611061830201,0.21440561400661284,0.15436679570531298
2021-11-12,0.29238393967108167,0.254801925601879,0.27196678063842317,0.2264038411678182,0.21128816831464725,0.1549882887053453
2021-11-15,0.29596851351757314,0.260327487974948,0.27560466671712835,0.2300279208133309,0.2131173634116268,0.15640091759060382
2021-11-16,0.30081597641719804,0.2659364444619565,0.2802439361353064,0.23172080248154425,0.21783382645289096,0.15767144563530233
2021-11-17,0.30001391668990696,0.2746069998656029,0.27775695210008045,0.2333235517669121,0.21646536163081298,0.1547216445491959
2021-11-18,0.2990406269613439,0.2775045907780145,0.2754747338713086,0.22864744736195997,0.21429986366520093,0.15138251505565492
2021-11-19,0.30039490530703006,0.28904469274920763,0.27634939576836537,0.23506907624031892,0.21395716979595525,0.1523690288047037
2021-11-22,0.3066856511359328,0.29187768034769546,0.28096398857224925,0.24191458199397098,0.22379986822268405,0.1566665252324846
