0,equal_weight,markowitz,naive_risk_parity,hrp_style_deprado_nrp,hrp_style_corr_ew_nrp,hrp_recursive
2021-03-03,-0.022860824575840155,-0.09856730969669014,-0.018367303895902465,-0.046090260693469554,-0.03735550796283904,-0.046077846337161055
2021-03-04,-0.031072494890044933,-0.11770280609746031,-0.02508004658787688,-0.04977471687267698,-0.043655729183478154,-0.05171350460385349
2021-03-05,-0.03300724433818425,-0.1256915401621168,-0.025402653691580568,-0.05352171878045797,-0.046737847063081595,-0.05441680717173902
2021-03-08,-0.02016298862193633,-0.11829059868427816,-0.010880270757731014,-0.04126884986900847,-0.035400931972758176,-0.0398988035294533
2021-03-09,-0.014846468419194347,-0.10441076767090673,-0.006708517161476912,-0.030916459192309675,-0.026237201522137266,-0.03358332766833971
2021-03-10,-0.00911195318012592,-0.10347645125252491,-0.0019385151894053543,-0.02544546619519461,-0.01885628923351046,-0.029273941928678382
2021-03-11,-0.0035983531032203198,-0.09597926650225597,0.0,-0.020796232799000225,-0.016948229347558907,-0.026233689609694633
2021-03-12,-0.008584464596588792,-0.09480375930335927,-0.0041883251022077905,-0.026879965118336457,-0.02053181157415085,-0.028904767366174422
2021-03-15,-0.002914264028931801,-0.09479751765787114,0.0,-0.019641241676167653,-0.009815052635266719,-0.02141363589073464
2021-03-16,0.0,-0.09070560881699008,0.0,-0.014571504013940473,-0.006990005517164999,-0.019204455861640546
2021-03-17,-0.001505547323922829,-0.09944661502510854,-0.0012280049330292142,-0.014275627773794763,-0.0035076733538020877,-0.018204749113012952
2021-03-18,-0.0036501721353064953,-0.11639359756374612,-0.0026685456780151107,-0.017964027443307495,-0.004647982900085057,-0.020177878161638074
2021-03-19,-0.01016497914786052,-0.12148324436883196,-0.008031938420286489,-0.019742884572054087,-0.008960215741691369,-0.02098217472741315
2021-03-22,-0.0034898691853665342,-0.11684097476765587,-0.003462118798448155,-0.009149076716025939,0.0,-0.01333473639805638
2021-03-23,-0.0010711338524500569,-0.10377364963213187,0.0,-0.007146084522394847,0.0,-0.008337003680673805
2021-03-24,-0.004223861065570378,-0.11177507654142582,-0.0021540897580744067,-0.0123427627985363,-0.0019835959009083526,-0.011565096515491091
2021-03-25,-0.012839985499531137,-0.11257531995484371,-0.008624351732117397,-0.018527329740869236,-0.00844991753456048,-0.013630370602681907
2021-03-26,0.0,-0.10584403803448217,0.0,-0.007219008352177481,0.0,-0.0023882602633669148
2021-03-29,0.0,-0.09500251943854165,0.0,0.0,0.0,0.0
2021-03-30,-0.0034308421225429653,-0.10335036326212688,-0.0034617796289156955,-0.0008198069433384969,-0.0005188252156811402,-0.002579223246590878
2021-03-31,0.0,-0.09019308863682762,-0.0008807997726940631,0.0,0.0,-0.002218632510848084
2021-04-01,0.0,-0.08591378887412904,0.0,0.0,0.0,-0.0019088127829292034
2021-04-05,0.0,-0.07522319441374192,0.0,0.0,0.0,0.0
2021-04-06,-0.00013388821483828472,-0.07397377602235689,0.0,-0.0013012027581141838,0.0,0.0
2021-04-07,-0.0012021002332427422,-0.07296022323599682,-0.0012863314390860747,-0.002086986376354738,0.0,-0.0010133931078805114
2021-04-08,0.0,-0.0669015081132488,0.0,-0.0004175433705166931,0.0,-0.0003241062599287359
2021-04-09,0.0,-0.06647964256596739,0.0,0.0,0.0,-0.00038613684228927525
2021-04-12,0.0,-0.06672285672337941,0.0,0.0,0.0,0.0
2021-04-13,0.0,-0.06138992281827038,0.0,0.0,0.0,0.0
2021-04-14,0.0,-0.06209518756682775,0.0,-0.00018787937173436742,0.0,0.0
2021-04-15,0.0,-0.049285224614421086,0.0,0.0,0.0,0.0
2021-04-16,0.0,-0.040901469927529965,0.0,0.0,0.0,0.0
2021-04-19,-0.0019671409248684935,-0.041251194025167304,-0.001110718243440001,-0.0020862082235123536,-0.0020709522202204678,-0.0005467785833423999
2021-04-20,-0.006068661725296298,-0.041244739614815895,-0.004517973322181956,-0.0010542130975508268,0.0,0.0
2021-04-21,-0.0068984178503868065,-0.04056589592825843,-0.004385129637340279,0.0,0.0,0.0
2021-04-22,-0.006611749557483226,-0.05187633522960511,-0.004630136825290898,-0.0022724014665941317,-0.0033815310937503895,-0.005621939188157787
2021-04-23,-0.00841422591378671,-0.056045072430809584,-0.006796767055452069,-0.006584650897295541,-0.006088075780962265,-0.008965221724512418
2021-04-26,-0.005971356295094488,-0.055471003536638475,-0.0053760182801337875,-0.004929654624589275,-0.004965182100873267,-0.009744170674557462
2021-04-27,-0.0063912885650933005,-0.0596793126972609,-0.006548531943931013,-0.01103753170970767,-0.01069319023052584,-0.014985203601962538
2021-04-28,-0.005539642281096602,-0.06550803675662731,-0.005527081379925525,-0.0110683609830039,-0.011293598486274203,-0.017652722280815714
2021-04-29,-0.0024106481808774394,-0.06516994814694343,-0.00193934321722955,-0.0026044616208913407,-0.008583097242322757,-0.014528241906630601
2021-04-30,-0.006638740562541767,-0.0690473154733966,-0.005997963413901353,-0.0036120933183031445,-0.0075150183824226335,-0.014411748492907162
2021-05-03,-0.001292287639733436,-0.06374156100455286,0.0,0.0,-0.0003323865591637887,-0.0034019147552489803
2021-05-04,-0.009204136522492523,-0.07471712282935605,-0.0059927007516401565,-0.007051850844042695,-0.008015719242828179,-0.007678818390996711
2021-05-05,-0.0044304957198537664,-0.07559121287772197,-0.0013167806939822224,-0.005121922001891099,-0.009665691553994438,-0.007614659716266292
2021-05-06,-0.004815263332831443,-0.08419260478858293,-0.001172934346113319,-0.005691233874773216,-0.007675479025005649,-0.006775043664898339
2021-05-07,0.0,-0.07005868389209136,0.0,0.0,-0.0010703302710048934,0.0
2021-05-10,0.0,-0.06986359231808359,0.0,0.0,0.0,0.0
2021-05-11,-0.01411992958656616,-0.08483456834045877,-0.013133481263492008,-0.014392745094424453,-0.009895600496092727,-0.009223155708032449
2021-05-12,-0.02336292859591571,-0.09162873508418301,-0.02232638667718534,-0.023360433849588857,-0.021186939580571496,-0.01892844318436837
2021-05-13,-0.023511291135473567,-0.09094848900181063,-0.022087479114007103,-0.02209124173755972,-0.023383070748719925,-0.018556314670649443
2021-05-14,-0.015587559418793417,-0.08478715256679681,-0.0141062848082667,-0.01630821400739957,-0.018936828656949456,-0.015006153043950698
2021-05-17,-0.015736064305862718,-0.08592957445103533,-0.014256100881487654,-0.017283822914206604,-0.020857983190848195,-0.016028953931281342
2021-05-18,-0.015572605008836837,-0.09031916228514336,-0.014883461807542409,-0.01890172662658063,-0.02273162388445671,-0.01884351740898671
2021-05-19,-0.029002030966059356,-0.09325246954663213,-0.02832325540400349,-0.031067835471339067,-0.03483804111722966,-0.02821276542964224
2021-05-20,-0.015135964963981285,-0.07442763312862799,-0.015493544619694322,-0.016525881822450517,-0.02061206560637019,-0.015265629572904893
2021-05-21,-0.00984822339851954,-0.07011502161471705,-0.010472657471755187,-0.011676385687842683,-0.017381992145007796,-0.011975417779899078
2021-05-24,-0.007180228998348692,-0.07196466149213432,-0.008862245801950719,-0.008013784634754773,-0.015117341292141706,-0.011899652819975737
2021-05-25,-0.006226966459318306,-0.07686329962021954,-0.008495757656796443,-0.008562287159989523,-0.016183094561376454,-0.014606688459530281
2021-05-26,-0.008358266623477273,-0.07897538330796705,-0.010848565711154334,-0.00939274894104114,-0.015618719053626218,-0.01644073038275251
2021-05-27,-0.006232659396757434,-0.08008292222914348,-0.008766565567091988,-0.006542656866337149,-0.012892195782433502,-0.01477613313192927
2021-05-28,-0.004198269973424984,-0.07894582743709244,-0.007904697476981415,-0.006785566384093555,-0.01253808878678242,-0.015766169023825216
2021-06-01,-0.0037952943862391564,-0.08243054851659848,-0.007787426680174847,-0.007138055965905998,-0.010760111136564388,-0.015139205660177568
2021-06-02,-0.008358372741506748,-0.08533325300963113,-0.012468381579769816,-0.012565943960184067,-0.016337052869897617,-0.02078834535997265
2021-06-03,-0.011825573722039961,-0.08375750233778867,-0.015022681054265519,-0.015787675807042545,-0.01901172770903825,-0.021354983257887428
2021-06-04,-0.004562260319203926,-0.08014903792914574,-0.008094290531256876,-0.009449873694310162,-0.014041661950691231,-0.016444690597334444
2021-06-07,-0.0001470697752370409,-0.06730455220125475,-0.003725742359510842,-0.0026584380151142284,-0.010861277896735522,-0.012122236049316504
2021-06-08,-0.0020108826061483454,-0.07070449898274911,-0.006384949281077579,-0.004622195472161916,-0.009947388856328843,-0.01590105659622476
2021-06-09,-0.002665373669837545,-0.07021826024004629,-0.006297431357055183,-0.00540217715854896,-0.013804407687993958,-0.015776296672010748
2021-06-10,0.0,-0.06003062995768804,0.0,0.0,-0.009622474204099563,-0.009067041268571718
2021-06-11,-0.0007237348690487533,-0.06185285284302511,-0.001060700983038232,-0.0008921679686926254,-0.006240880959637152,-0.006593550423618866
2021-06-14,0.0,-0.060241130871338755,-0.00035004528745430363,0.0,-0.0018410074939728682,-0.006029039704625316
2021-06-15,0.0,-0.05890315825355252,0.0,0.0,-0.0013910178138638596,-0.004815982083319237
2021-06-16,-0.0015089232909524242,-0.05474094133061891,-0.00111537350518498,-0.0016142660873430525,-0.003056388718734593,-0.00483571046933684
2021-06-17,0.0,-0.05003949709675093,-0.0012584690338750537,-0.002527240422222299,-0.003676718105807275,-0.008538123324548286
2021-06-18,-0.009992036398050463,-0.05262267259099329,-0.012184230974655375,-0.010199991324199464,-0.011945450006030534,-0.01678857127763378
2021-06-21,-0.006039919487913048,-0.053124010064759086,-0.00740698987241728,-0.008429731240281346,-0.00998376613625318,-0.014390166379817604
2021-06-22,0.0,-0.04946320463239584,-0.001061144144258952,-0.0024387205254111644,-0.00505877360746354,-0.00993928385081122
2021-06-23,0.0,-0.052358500650494744,-0.0004460000279922216,0.0,-0.0035439755666101247,-0.011265295349803472
2021-06-24,0.0,-0.04620736724755192,0.0,0.0,0.0,-0.007604632034182601
2021-06-25,0.0,-0.04452047135344994,0.0,0.0,0.0,-0.006393649833627668
2021-06-28,0.0,-0.03198587243710749,0.0,0.0,0.0,-0.00255823299857616
2021-06-29,0.0,-0.02945228402350708,0.0,-0.0017468937012536934,-0.0024781423306775574,-0.005112039786471234
2021-06-30,-0.0009779224605084291,-0.032560751658863074,-0.001703421240140779,-0.0033926662481430503,-0.0025339935602032293,-0.0050065485223643735
2021-07-01,0.0,-0.03240306526975534,0.0,0.0,0.0,-0.0016532943937936917
2021-07-02,0.0,-0.026420784368989203,0.0,0.0,0.0,0.0
2021-07-06,0.0,-0.019807767273989807,0.0,-0.000586147538061077,-0.0018193592295161487,-0.0011120992511333139
2021-07-07,0.0,-0.013520114778841297,0.0,-0.001242218813553131,-0.0018093887157474287,0.0
2021-07-08,-0.008814934689381881,-0.015079932884987213,-0.00726525195742489,-0.00812843594146162,-0.0067200600810811695,-0.001949848408271615
2021-07-09,-0.0004629777903654153,-0.014610940654621762,0.0,-0.0014431311368834354,0.0,0.0
2021-07-12,0.0,-0.013450775263292192,0.0,0.0,0.0,0.0
2021-07-13,0.0,-0.013331330336720848,0.0,0.0,0.0,0.0
2021-07-14,0.0,-0.00882486254230197,0.0,0.0,0.0,0.0
2021-07-15,-0.002945276647208561,-0.005066153791774219,-0.0016012855111429136,-0.0024481998760578216,-0.0023442380946397945,0.0
2021-07-16,-0.0033907231568780505,0.0,-0.0003957600488621038,-0.0016760893109903918,-1.4634163293725244e-05,0.0
2021-07-19,-0.01915140094411405,-0.003305263232526001,-0.015469837977018175,-0.012462228395213604,-0.011024406428301381,-0.007934812728508933
2021-07-20,-0.010686539204211587,-0.0025932592376678443,-0.00720018706567227,-0.005615293388937848,-0.007857881620574214,-0.004987525622225486
2021-07-21,-0.0066240279223027665,-0.006828348475726553,-0.0038103258199164713,-0.0038957391573306577,-0.004513066093982054,-0.004898684640285089
2021-07-22,-0.004162069717393191,-0.005708985743063666,-0.001969543335102797,-0.0028076927982345623,-0.0042798595171025244,-0.004881172698160463
2021-07-23,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-26,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-27,-0.0006573198056527563,0.0,-7.337680449026607e-05,0.0,0.0,0.0
2021-07-28,0.0,0.0,0.0,0.0,-0.004359996468081384,0.0
2021-07-29,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-30,-0.0012378130635368745,0.0,-0.0006956579560959408,0.0,0.0,0.0
2021-08-02,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-03,0.0,0.0,0.0,-0.00020852392119297125,-0.004257412643113856,-0.0001326894660826916
2021-08-04,0.0,0.0,0.0,0.0,-0.007066034225110762,-0.0020839304876548725
2021-08-05,0.0,-0.00025861748642719284,0.0,-0.0006065521193946433,-0.008584742412467872,-0.002570010854999971
2021-08-06,0.0,-2.6971942339582e-05,0.0,0.0,-0.008119257162428561,-0.002073488578393068
2021-08-09,-0.0003763555940462515,0.0,0.0,0.0,-0.009886751569999741,-0.0031639616287838512
2021-08-10,0.0,-0.0047990735217419145,0.0,0.0,-0.008831952316327496,-0.002241275800116793
2021-08-11,0.0,0.0,0.0,0.0,-0.004900632151557116,0.0
2021-08-12,-0.0012396702636636725,-0.0028059013496608554,-0.0013611754566150713,-0.0011171249217631907,-0.005153970695142007,-0.001661385584046604
2021-08-13,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-16,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-17,-0.0008664103999944661,-0.00027365460933814756,0.0,-0.0015108353019398502,-0.0024802723317366437,0.0
2021-08-18,-0.0013848120073388648,0.0,-0.0005281904311672525,-0.0009528831552836348,-0.002746500470412361,0.0
2021-08-19,-0.007529259835537094,-0.0024482290915702754,-0.007347258899782716,-0.007076804619070121,-0.007674541822841219,-0.005409965939814021
2021-08-20,-0.003991348693547558,0.0,-0.003835209989328181,-0.0028275710022526157,-0.0032417235710844317,-0.0004488491204591716
2021-08-23,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-24,-0.0009767194676710833,-0.011694965314622219,-0.0017125409553623294,-0.003499040543118781,-0.0037684158059918538,-0.006760365813704872
2021-08-25,-0.0013949766027965271,-0.012565931541282493,-0.0030767072814882335,-0.0056202510299452335,-0.004749850986722759,-0.009844081529037263
2021-08-26,-0.002686292315570382,-0.015819975078899873,-0.004495231449014203,-0.007843156932517692,-0.006558410263805214,-0.012336287592509043
2021-08-27,-0.0005133535685970525,-0.01620978458447686,-0.0032024929485235942,-0.0067492052545322645,-0.005841653520936352,-0.012648195515486793
2021-08-30,0.0,-0.00973320261074806,0.0,-3.490103508974052e-05,-0.0009565030260634266,-0.0091452161174993
2021-08-31,-0.001728499604496725,-0.01050084907904214,-0.001269334128057631,0.0,0.0,-0.006000302458565532
2021-09-01,-0.0015897827835481548,-0.0038247696229670725,-0.001537825928274228,0.0,0.0,-0.0036348637883204526
2021-09-02,-0.0010234603282137655,0.0,0.0,0.0,0.0,-0.0005375089250498899
2021-09-03,-0.002452798242005838,-9.813661134694396e-05,-0.0014004186369881433,-0.0026621641610871105,-0.0007845110931905541,-0.001072368596217066
2021-09-07,-0.0009841587635948112,-0.004009695249811096,-0.0008115322165204164,0.0,0.0,-0.0014723303726935644
2021-09-08,-0.004161809983551423,0.0,-0.003658769494772729,-0.0023416133002468476,-0.0009766433914562,-0.0023975493086138
2021-09-09,-0.005117155459852807,-0.003423132998037537,-0.004137578657310681,-0.004474009838234649,-0.002356513316592923,-0.004413696122120281
2021-09-10,-0.006482487800186343,-0.013339743909481006,-0.0059571441726491425,-0.006892389490167017,-0.0024229602765325486,-0.00822769707662907
2021-09-13,-0.008743863496663229,-0.017152406254527852,-0.007296715854902769,-0.008552399020246959,-0.0029902041576067573,-0.00801734059169712
2021-09-14,-0.013039215101469215,-0.022070997201564913,-0.011870393362355403,-0.012491426643883252,-0.006181362753934105,-0.013064279246541743
2021-09-15,-0.012709570377549384,-0.0233483854719585,-0.01160233008299938,-0.012538377449487936,-0.0057249276278401595,-0.013423633437613658
2021-09-16,-0.012844604303184126,-0.026200923362531436,-0.011853226054838406,-0.014239647180052994,-0.003972047598240769,-0.013108072681030314
2021-09-17,-0.01445266818889479,-0.03448207923838309,-0.01374194177511312,-0.017940003071020727,-0.006800752311625469,-0.016981539154284797
2021-09-20,-0.02966551085404523,-0.04687962268954993,-0.027936731797948422,-0.031115534910355347,-0.019586818678157036,-0.026098191580693486
2021-09-21,-0.028298380913631127,-0.04540248415185666,-0.026301165953283134,-0.029423739742346466,-0.01639108500902564,-0.024700222135308536
2021-09-22,-0.025747062035254675,-0.04453110990969944,-0.024260629838038672,-0.03281774656882619,-0.013879893856347247,-0.02733634440877919
2021-09-23,-0.015040383588266315,-0.04218790558127061,-0.014298383430784933,-0.027043262687032277,-0.009262411724959674,-0.024194399512445064
2021-09-24,-0.014321034284800471,-0.04280864451871125,-0.013541210398704595,-0.02505260580634816,-0.00743517855997089,-0.02253086561930584
2021-09-27,-0.012968115159141091,-0.05009141110231219,-0.012785014683321605,-0.023250111872012313,-0.0036179822427403474,-0.021063429004237744
2021-09-28,-0.024300731280341825,-0.06961690318236335,-0.024630584227243957,-0.03479009729183569,-0.012627555939584756,-0.031715563477420994
2021-09-29,-0.028391337497662095,-0.06695363566598245,-0.02772697600516738,-0.03662156815991269,-0.01713113260958843,-0.033204287989525905
2021-09-30,-0.027626308437199487,-0.06076959223123024,-0.02696318045066015,-0.036279694285879516,-0.01774382368651939,-0.03276741290913843
2021-10-01,-0.030709654030317113,-0.05841845059413808,-0.029430242980316046,-0.03894117559296961,-0.025766737685675833,-0.038280562241369
2021-10-04,-0.03083990832505834,-0.058841767222506225,-0.02942168296241432,-0.038254419702911546,-0.021198982397360178,-0.03633671268547667
2021-10-05,-0.02893765206145804,-0.0576522144692152,-0.02779408310752951,-0.03907754144474729,-0.019951694686685784,-0.0361652394841806
2021-10-06,-0.032138753607166226,-0.05118975502582346,-0.03080125274509482,-0.040934205331405016,-0.019284032632709502,-0.036180731021604684
2021-10-07,-0.01580775564673742,-0.03484084105569951,-0.015057197838370229,-0.02610298438476144,-0.005570893844939917,-0.022558618928035234
2021-10-08,-0.01824396719266863,-0.044564262659544496,-0.017245621909870334,-0.03181505412201624,-0.011563005268597326,-0.02946899340246345
2021-10-11,-0.019677138546759787,-0.05244174421472392,-0.018751279642723828,-0.034847955820642484,-0.014424117782056545,-0.03498254256462319
2021-10-12,-0.025891678324148515,-0.05780364706056684,-0.025177703989043287,-0.03977128767359017,-0.015533795391163618,-0.038271462413463464
2021-10-13,-0.027554678556170886,-0.04969829490988942,-0.027140718465410996,-0.04040995890825094,-0.01810671339791503,-0.04182824858044787
2021-10-14,-0.014139847677926864,-0.03664388221374926,-0.01461769624899878,-0.028812433224921885,-0.006759051156229101,-0.0309133285376455
2021-10-15,-0.005650824240008734,-0.03186197561305448,-0.006520435878783037,-0.022385301413451075,0.0,-0.024590327885471996
2021-10-18,-0.0022401273369409003,-0.02986122450248696,-0.004535266999563636,-0.0205905774429066,-0.004158104724754086,-0.030403019111395202
2021-10-19,0.0,-0.025268709094118047,0.0,-0.015711153365011832,-0.002479660300091835,-0.0282162520514031
2021-10-20,0.0,-0.006568850352913991,0.0,-0.006564881713278403,0.0,-0.018220782311130557
2021-10-21,0.0,-0.004658745140826537,0.0,-0.004451759625649365,0.0,-0.017330587551914634
2021-10-22,0.0,-0.0024971480199502682,0.0,-0.006471103818532664,0.0,-0.01565904424889819
2021-10-25,0.0,0.0,0.0,0.0,0.0,-0.012545620622890552
2021-10-26,0.0,0.0,0.0,0.0,0.0,-0.008446961530318764
2021-10-27,-0.0019496333607080807,0.0,-0.0011072714447577514,-0.0028973449781634075,0.0,-0.0039464119914686124
2021-10-28,-0.0026790164678984763,0.0,-0.0013982378415519081,0.0,0.0,-0.0035213824261480786
2021-10-29,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-01,0.0,-0.0013589343373822116,0.0,0.0,0.0,0.0
2021-11-02,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-03,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-04,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-05,0.0,-0.0032431960632245405,0.0,0.0,0.0,0.0
2021-11-08,0.0,-0.001537793838676138,-0.00034417818157284064,-0.0041130892760209425,-0.005297301889173878,-0.0040242442247550025
2021-11-09,-0.002809282767788024,-0.00479802178290345,-0.003715942328706645,-0.009968146615688789,-0.011231218568989787,-0.00988790218291824
2021-11-10,-0.0058139463277274706,-0.0063741248069634215,-0.004003790807278973,-0.01542808893940184,-0.015180178385313603,-0.00890354046536923
2021-11-11,-0.008843690854130282,-0.0064688480869290466,-0.007061161201165844,-0.01664455680634891,-0.014352244551137372,-0.011626119628153408
2021-11-12,-0.007197322244748672,0.0,-0.005574403314724918,-0.015647095978070014,-0.016882456297179993,-0.011093994613512237
2021-11-15,-0.004443671101177604,0.0,-0.0027302983510137935,-0.012738287962538841,-0.0153978270918953,-0.00988449560674709
2021-11-16,-0.0007198750995871528,0.0,0.0,-0.011379524290790699,-0.011569805254165066,-0.008796663958841155
2021-11-17,-0.0013360132459471208,0.0,-0.0019425860689747942,-0.010093103896046451,-0.012680492050022085,-0.011322296501848239
2021-11-18,-0.002083689396267352,0.0,-0.0037252293327744157,-0.01384630230917383,-0.014438074676960566,-0.014181273723710142
2021-11-19,-0.001043339754994932,0.0,-0.0030420299264978246,-0.008692087341170662,-0.014716215225005103,-0.013336616353266773
2021-11-22,0.0,0.0,0.0,-0.0031976545598041417,-0.0067275881139544635,-0.00965708118644426
2021-11-23,-0.010606798890247626,-0.008799915884575182,-0.008293207367022437,-0.011591493828495891,-0.012858660834217273,-0.012381294997333314
2021-11-24,-0.00991856899479171,-0.00708855716644452,-0.007525413734667863,-0.014289191390229217,-0.01304796191442692,-0.01224135829435824
2021-11-26,-0.015854756819297933,-0.00864963416228659,-0.013177583693411266,-0.020938283602813912,-0.02434945760106,-0.018614614610498625
2021-11-29,-0.01057969148879545,-0.0014350694960996169,-0.008755333502348472,-0.016755897228611483,-0.02112835037033678,-0.01819106425147632
2021-11-30,-0.019302220405418402,-0.0050699247200549635,-0.018693585266825408,-0.0259054983036493,-0.029328151960087645,-0.029219959811919605
2021-12-01,-0.017951987998746533,0.0,-0.01666462197787688,-0.02402107114955776,-0.023902460335788467,-0.023882355293767366
2021-12-02,-0.030005921004423786,-0.014899022452137034,-0.02631261642317706,-0.03796975605902908,-0.031060048993868494,-0.031355937331836614
2021-12-03,-0.02764740868344906,-0.0136259656942741,-0.023523333832457305,-0.03604387419429744,-0.028330737852076848,-0.027176753787761965
2021-12-06,-0.026323295002678715,-0.01665390734235861,-0.019456938357090503,-0.030867511430600625,-0.01915869271729842,-0.015722130711145477
2021-12-07,-0.012388662014773066,-0.007738144688294479,-0.008062362219505737,-0.022074391728816867,-0.009630153403495934,-0.0108654607733073
2021-12-08,-0.010981984418725665,-0.0006300850802539726,-0.006706671789529106,-0.017920660914528375,-0.008295707749261139,-0.008381336059559708
