,weight
AAPL,0.029005136179456083
AMGN,0.02046730376702532
AMZN,0.043882339152291644
CRM,0.064554315285299
CSCO,0.04515010484562804
CVX,0.02050908166029752
DIS,0.030157084364254336
HD,0.05222802041151465
HON,0.061673640290707404
JPM,0.024396421728898072
KO,0.05393952211440049
MCD,0.06138312058701992
MRK,0.11552617577286639
MSFT,0.04660364255189605
NKE,0.021754808422220495
NVDA,0.018677384633657597
PG,0.057724165337402635
UNH,0.030827175726933546
V,0.04452786315645073
VZ,0.05709890911920741
WMT,0.09991378489257276
