equal_weight,naive_risk_parity,markowitz,hrp_recursive,hca_deprado_ew_nrp
1.2335759348458064,1.0630642911431654,1.1938590218754572,1.0643405378006399,1.2357877047120005
1.2585305104402993,1.2743459686267187,1.5297245640133652,1.047617286885225,1.1148953459061521
1.3407817717639825,1.1468072157620326,1.611863663474104,0.9943101109635597,1.3428098279931313
1.1983936173803764,1.3794203783688783,1.3224884662462417,1.2365575394777644,1.1773346776969786
1.1748135122613268,1.0994898532027928,1.2394507943940487,1.0801550391911032,1.036307496449973
1.2688615453462642,1.1314535961518268,1.507315304728685,1.3390947601305279,1.1729371976996508
1.2719578575743657,1.0718079644020315,1.5764469540776949,1.1127998293882566,1.0719010196367436
1.2723130005537349,1.2770529040303682,1.6141174921274677,1.3850707789826358,1.1702448158755645
1.2419743298662351,1.2669049556668013,1.667191945055268,1.3215548879035186,1.0697257710121515
1.3697048486152532,1.1918229233012343,1.3566635275607597,1.1726619123428157,1.1511440537373034
1.3036604267595822,1.1179959412067948,1.4633854005740434,1.1462502807761987,1.1263758125001027
1.2058343250845653,1.1785416034033194,1.4972896876369155,1.0861122787360995,1.1730922788200513
1.3064023974101588,1.2078767452193186,1.4702790932061152,0.9827488502788717,1.1682150248170085
1.1812407565636254,1.402223131223771,1.4760538662202143,1.0587054705710945,1.2526995417429083
1.3459676722700986,1.1092399335311227,1.4149281081477736,1.1496643082435996,1.2915882243618562
1.2440799092055987,1.1801010703483574,1.4498202405576233,1.492802338822595,1.3965000960503262
1.264697844439694,1.1211847595457545,1.7247978432643722,1.1381790925399802,1.3643396292342418
1.0376405447315906,1.274778706466043,1.9158479420807346,1.3253498870370444,1.11491424085077
1.10580940490031,1.1468413298421638,1.5874306149983008,1.410664558621748,0.9213869864148195
1.3383880032655577,1.1630488644903068,1.394514406455382,1.310466131853972,1.0165862667177166
1.1821929206576443,1.3294627313377205,1.494026566781162,1.3107631432853823,1.2308896600968768
1.328968469652673,1.359841972811068,1.6376665945848579,1.0868810096839334,1.1209034520802916
1.25916317166003,1.1812963819714126,1.7145214346425126,1.2271037412613752,1.1797774560280283
1.1824128829839509,1.2193747762990574,1.4131750974521762,1.3189362501908866,1.050742855613106
1.2314168286191294,1.4135044145754112,1.646707335096103,1.3178520821240691,1.0392767049011844
1.401108571653004,1.3179510465224729,1.439600852575204,1.1501372850113432,1.0524958826686315
1.158789091159634,1.2968383189020287,1.6357708691609358,1.314680392548616,1.157079385161248
1.1490450160830021,1.2302898460310137,1.3563470601513936,1.1357745655960658,1.326611906924969
1.2529847661209792,1.3684041191351812,1.378143350543421,1.2963923182864232,1.2835699720538443
1.2750824739881919,1.2698878918232628,1.2732789709407433,1.0959537178232048,1.2919887696508694
1.2515380057880092,1.3109133576986391,1.9250578822340478,1.3000906986428018,1.3246868402335659
1.5439745866488241,1.2995849490149183,1.7355288251643581,1.2698798832625873,1.2688271793807884
1.122984903123007,1.0949194236526327,1.6542479036859987,1.0656280827300373,1.245920375383242
1.1759031158842201,1.224144975544363,1.6972054945942587,1.1346324530601464,1.211541836256421
1.3369881754606243,1.2367018670839183,1.4490302575803113,1.0666464304144154,1.4529203865787805
1.49617152694316,1.1311299969723396,1.6358034445782217,1.256027311030007,1.1047236122607569
1.1703377325030526,1.1632528102369957,1.4688169964901212,1.1737426054371587,1.3219245033312075
1.077184653081628,1.1814828940470063,1.6218235302550899,1.3003105654782354,1.1956531106375687
1.2157319880724025,1.221845365346755,1.4728516727919658,1.199112209702175,1.4957489241446151
1.3830810373676024,1.1716761739344723,1.3368035969497578,1.0448214456752059,0.9909484257595899
1.1955391569212408,1.1290601023173903,1.3577541574172802,1.1813977161202514,1.238036046054931
1.2995628493792164,1.1289352399416277,1.4072264055434849,1.1958866923844724,1.1950184204190537
1.053255804097751,1.2493680167525443,1.4801464907923192,1.2652731944328908,1.2268555466841542
1.5203483499100234,1.036198456446692,1.5484715531859992,1.1337054797907717,1.0932840807697415
1.0146469745638873,1.2457361173961736,1.6196104911421254,1.3651447738768727,1.1897115669533016
