Date,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,TIP,GLD,DBC,VNQ
2020-12-28,346.4656982421875,303.05133056640625,186.1193084716797,62.45243453979492,44.73184585571289,133.38795496688405,104.46575747551604,113.95518049711852,65.90304516062714,104.9668960571289,175.7100067138672,12.625701904296877,69.340087890625
2020-12-29,345.80474853515625,303.3226928710937,182.51458740234372,62.85480880737305,45.39921951293945,133.21842386506785,104.44828194591896,114.00476562767317,65.81989111997207,104.91744995117188,176.35000610351562,12.660508155822754,68.74842834472656
2020-12-30,346.298095703125,303.3323669433594,184.3733062744141,62.940406799316406,46.00430679321289,133.5065992069407,104.51803881712338,114.15350568214846,65.95599059840751,104.99987030029295,177.6999969482422,12.73882007598877,69.12642669677734
2020-12-31,348.0575561523437,304.0787048339844,184.04470825195312,62.46100616455078,45.97760772705078,133.70150491160007,104.58782626668231,114.1783442589914,66.00891306968799,105.22247314453124,178.36000061035156,12.791028022766112,69.79206085205078
2021-01-04,343.3191223144531,299.7851257324219,181.64161682128903,62.78630828857422,46.2712516784668,133.54050848632784,104.6140013381348,113.5997028096983,65.87282124675251,105.33782196044922,182.3300018310547,12.721416473388672,67.52400207519531
2021-01-05,345.6837158203125,302.2565612792969,184.44834899902344,63.43696212768555,47.383544921875,132.54874236363148,104.3698178882705,113.23602739500264,65.89548152665851,105.30487823486328,182.8699951171875,13.078173637390137,67.62261199951172
2021-01-06,347.7503662109375,298.0697021484375,191.99566650390625,64.16464233398438,46.98311614990234,129.82775594338594,103.75948157702778,112.31848009050842,65.77451697166029,104.99163055419922,179.89999389648438,13.095576286315918,67.73765563964844
2021-01-07,352.9169616699219,305.280517578125,195.41261291503903,64.2331314086914,47.42803192138672,128.68342100612657,103.39327520352896,112.3019466012607,65.96355423237614,104.92568969726562,179.47999572753906,13.156485557556152,67.60617065429688
2021-01-08,354.9279479980469,309.2057800292969,194.99017333984372,64.8323974609375,48.68269348144531,128.26804380497413,103.09681041205734,112.21930216080492,66.06184319646843,104.51355743408205,173.33999633789062,13.260903358459473,68.2635726928711
2021-01-11,352.5354309082031,304.7378234863281,194.82122802734372,63.9848518371582,48.02421951293945,128.05618346062124,102.89628520783124,111.73989232137524,65.70647488794253,104.2909927368164,173.0,13.165186882019045,67.35964965820312
2021-01-12,352.60992431640625,304.2531433105469,198.3132476806641,64.27594757080078,48.49583053588867,127.95442503222148,102.87884025658866,111.97951288655308,65.78963658409756,104.43109893798828,174.1199951171875,13.417527198791504,67.51578521728516
2021-01-13,353.55938720703125,306.3078308105469,196.89578247070312,64.19032287597656,48.60261154174805,129.39542410253998,103.2363241544662,112.8474520547099,65.98622982328207,104.66191864013672,173.3699951171875,13.38272190093994,68.3375473022461
2021-01-14,352.3212280273437,304.66998291015625,200.82899475097656,64.7039794921875,49.05642318725586,128.18326295894676,103.0009243369322,112.35976780206208,65.97110255534483,104.71136474609376,173.27999877929688,13.504541397094728,68.74018859863281
2021-01-15,349.7518615722656,302.2565612792969,197.83450317382807,63.69378280639648,48.36235427856445,128.69189450219352,103.279928887984,112.5333771077574,65.86523464628398,104.82678985595705,171.1300048828125,13.3131103515625,69.52909088134766
2021-01-19,352.4981689453125,306.6664428710937,200.36903381347656,64.15608215332031,49.1632080078125,129.10724876066706,103.34094799438988,112.73177897873003,66.05426425149986,105.07403564453124,172.5800018310547,13.35661792755127,69.33187103271484
2021-01-20,357.3761901855469,313.7998046875,201.25143432617188,64.59268188476562,50.026344299316406,129.23442767726775,103.3845833062622,112.69871966882886,66.17523646199805,105.2306900024414,175.38999938964844,13.36531925201416,70.6549072265625
2021-01-21,357.70196533203125,316.3100891113281,199.50540161132807,64.64405059814453,50.115325927734375,128.32744240059873,103.2363241544662,112.2523538021118,66.13745656965477,105.48624420166016,175.27999877929688,13.35661792755127,70.31798553466797
2021-01-22,356.4359741210937,315.3990173339844,201.8240203857422,64.33586883544922,49.67930603027344,128.74275077371453,103.39327520352896,112.16970936165602,66.00891306968799,105.32135009765624,173.89999389648438,13.130382537841797,70.48233032226562
2021-01-25,357.8416748046875,318.0062255859375,201.62689208984372,64.25880432128906,50.05303192138672,130.26010307935118,103.81182407534412,112.6490731895201,66.02404033762524,105.59336853027344,174.0500030517578,13.269603729248049,71.01646423339844
2021-01-26,357.2831420898437,318.4714050292969,200.22824096679688,64.35298156738281,49.68820571899414,130.0142646275746,103.776934172859,112.6408677936504,65.92575902903292,105.43675231933594,173.6199951171875,13.295708656311035,71.51775360107422
2021-01-27,348.55096435546875,309.593505859375,196.55783081054688,62.88048553466797,48.308963775634766,130.3448227449015,103.89901060861388,112.44246592267775,65.7367141128171,105.40377044677734,172.52000427246094,13.260903358459473,70.25223541259766
2021-01-28,351.548583984375,311.4253234863281,195.9288787841797,63.28285217285156,48.64710235595703,129.62437674265968,103.62869031024024,112.26064355251847,65.93329204100166,105.60987091064452,172.67999267578125,13.199994087219238,70.63026428222656
2021-01-29,344.5107421875,304.8734436035156,192.9625396728516,61.97303771972656,47.43693542480469,128.8445550874721,103.4456100572567,112.08701124104034,65.75938970372303,105.50270080566406,172.61000061035156,13.217395782470703,69.81670379638672
2021-02-01,350.24530029296875,312.49139404296875,197.7030792236328,62.70926284790039,48.718292236328125,128.9938048611569,103.5747118699581,112.30817349980852,65.97039824934775,105.27191162109376,174.22999572753906,13.469735145568848,71.41091918945312
2021-02-02,355.1978454589844,317.5894775390625,200.5192108154297,63.34277725219727,49.35006713867188,128.16217098949488,103.31299173378773,112.01000321737357,66.12971685918689,105.42854309082033,172.11000061035156,13.574152946472168,71.83822631835938
2021-02-03,355.47711181640625,316.3294982910156,201.1199951171875,63.496883392333984,49.59922409057617,127.0250018156062,103.05997113947278,111.74496126218818,66.18288430646633,105.3708267211914,171.85000610351562,13.669867515563965,71.65744018554688
2021-02-04,359.51739501953125,320.0706481933594,205.22219848632807,63.56536865234375,49.61701965332031,126.68548075839615,103.02505065863312,111.93547981825049,66.31946608139978,105.29662322998048,168.14999389648438,13.73947811126709,72.1504898071289
2021-02-05,360.9324951171875,321.15606689453125,208.06651306152344,63.95916748046875,50.04413604736328,125.62468011494488,102.80692761139194,111.63727886143845,66.4181071984906,105.27191162109376,169.80999755859375,13.809088706970217,72.4052505493164
