,weight
AAPL,0.010071089589192336
AMGN,0.0426664858987179
AMZN,0.010071089589192336
AXP,0.010071089589192336
BA,0.010071089589192336
CAT,0.010071089589192336
CRM,0.010071089589192336
CSCO,0.010071089589192336
CVX,0.010071089589192336
DIS,0.0823948443498531
GS,0.010071089589192336
HD,0.010071089589192336
HON,0.010071089589192336
IBM,0.0426664858987179
JNJ,0.0426664858987179
JPM,0.010071089589192336
KO,0.07939089883015385
MCD,0.10121278635539041
MMM,0.010071089589192336
MRK,0.0426664858987179
MSFT,0.010071089589192336
NKE,0.0823948443498531
NVDA,0.010071089589192336
PG,0.07939089883015385
SHW,0.010071089589192336
TRV,0.010071089589192336
UNH,0.0426664858987179
V,0.010071089589192336
VZ,0.07939089883015385
WMT,0.10121278635539041
