,weight
AAPL,0.014748667464552025
AMGN,0.09946931430110681
AMZN,0.028747568497911748
CRM,0.04395535471970987
CSCO,0.0552913092597631
CVX,0.0025179219871013874
DIS,0.006673398797162001
HD,0.01289561774782859
HON,0.002084610445160948
JPM,0.0016049943538084467
KO,0.02885069081868415
MCD,0.01616862419960327
MRK,0.12876603079544327
MSFT,0.02390463867090827
NKE,0.013896209178798614
NVDA,0.019582722002908753
PG,0.12869663992039068
UNH,0.06311271933790111
V,0.007284980391581879
VZ,0.15586438932443586
WMT,0.14588359778523924
