,weight
AAPL,0.039690403412837874
AMGN,0.03907799610644216
AMZN,0.039690403412837874
CRM,0.039690403412837874
CSCO,0.03907799610644216
CVX,0.04831475516331546
DIS,0.04831475516331546
HD,0.03907799610644216
HON,0.04831475516331546
JPM,0.04831475516331546
KO,0.03907799610644216
MCD,0.03907799610644216
MRK,0.16919424605481184
MSFT,0.039690403412837874
NKE,0.03907799610644216
NVDA,0.039690403412837874
PG,0.03907799610644216
UNH,0.03907799610644216
V,0.04831475516331546
VZ,0.03907799610644216
WMT,0.03907799610644216
