,weight
AAPL,0.009720763495917372
ABBV,0.02833493641260848
ABT,0.03945710298296724
ACN,0.02269782720956733
ADBE,0.009720763495917372
AMD,0.009720763495917372
AMGN,0.02833493641260848
AMZN,0.009720763495917372
AVGO,0.009720763495917372
BAC,0.021495409553675807
BMY,0.02833493641260848
COST,0.022455601382247205
CRM,0.009720763495917372
CSCO,0.02269782720956733
CVX,0.021495409553675807
DHR,0.03945710298296724
DIS,0.02269782720956733
GOOG,0.009720763495917372
HD,0.022455601382247205
HON,0.02269782720956733
JPM,0.021495409553675807
KO,0.022455601382247205
LIN,0.02269782720956733
LLY,0.02833493641260848
MA,0.02269782720956733
MCD,0.02269782720956733
META,0.009720763495917372
MRK,0.02833493641260848
MSFT,0.009720763495917372
NEE,0.03945710298296724
NFLX,0.009720763495917372
NKE,0.009720763495917372
NVDA,0.009720763495917372
ORCL,0.022455601382247205
PEP,0.022455601382247205
PFE,0.02833493641260848
PG,0.022455601382247205
PM,0.022455601382247205
TMO,0.03945710298296724
TSLA,0.009720763495917372
TXN,0.009720763495917372
UNH,0.022455601382247205
UPS,0.022455601382247205
V,0.02269782720956733
VZ,0.022455601382247205
WFC,0.021495409553675807
WMT,0.022455601382247205
XOM,0.021495409553675807
