,weight
AAPL,0.011980695661313677
ABBV,0.020514048554443474
ABT,0.020514048554443474
ACN,0.008557444770226486
ADBE,0.011980695661313677
AMD,0.011980695661313677
AMGN,0.020514048554443474
AMZN,0.011980695661313677
AVGO,0.008557444770226486
BAC,0.008557444770226486
BMY,0.020514048554443474
COST,0.05176633648543598
CRM,0.011980695661313677
CSCO,0.008557444770226486
CVX,0.008557444770226486
DHR,0.011980695661313677
DIS,0.008557444770226486
GOOG,0.011980695661313677
HD,0.008557444770226486
HON,0.008557444770226486
JPM,0.008557444770226486
KO,0.020514048554443474
LIN,0.008557444770226486
LLY,0.04824196079572369
MA,0.008557444770226486
MCD,0.008557444770226486
META,0.011980695661313677
MRK,0.04824196079572369
MSFT,0.011980695661313677
NEE,0.020514048554443474
NFLX,0.1055814163013122
NKE,0.008557444770226486
NVDA,0.011980695661313677
ORCL,0.05176633648543598
PEP,0.020514048554443474
PFE,0.04824196079572369
PG,0.020514048554443474
PM,0.020514048554443474
TMO,0.011980695661313677
TSLA,0.011980695661313677
TXN,0.008557444770226486
UNH,0.020514048554443474
UPS,0.05176633648543598
V,0.008557444770226486
VZ,0.04824196079572369
WFC,0.008557444770226486
WMT,0.05176633648543598
XOM,0.008557444770226486
