0,drawdown
2020-06-01,0.0
2020-06-02,-0.0038821964332399483
2020-06-03,-0.003155736076331239
2020-06-04,-0.00040467443739200526
2020-06-05,0.0
2020-06-08,-0.00594002399556115
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,-0.012499178209900652
2020-06-12,-0.026997553537124408
2020-06-15,-0.032345436416812645
2020-06-16,-0.015112459345121398
2020-06-17,-0.012733676832518137
2020-06-18,-0.013412892809622656
2020-06-19,0.0
2020-06-22,0.0
2020-06-23,0.0
2020-06-24,-0.009942324805172653
2020-06-25,-0.01680242551892619
2020-06-26,-0.014656464803246672
2020-06-29,-0.033670764892047456
2020-06-30,-0.013567841647806111
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,-0.023415105378074896
2020-07-15,-0.016000072561003775
2020-07-16,-0.029694472118847126
2020-07-17,-0.02375654208311795
2020-07-20,-0.007954243827246854
2020-07-21,-0.006172838076656695
2020-07-22,-0.00786483638035751
2020-07-23,-0.011590479830159373
2020-07-24,-0.03412233242207663
2020-07-27,-0.025226610497225077
2020-07-28,-0.02507665683110516
2020-07-29,-0.023507476131373273
2020-07-30,-0.02324737945422095
2020-07-31,-0.0013677188378894423
2020-08-03,0.0
2020-08-04,0.0
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,-0.0037633311470319786
2020-08-11,-0.017101186342564856
2020-08-12,-0.00018613148889246034
2020-08-13,0.0
2020-08-14,-0.0019196063026639676
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,-0.008742021699672087
2020-08-20,-0.010678432315980535
2020-08-21,0.0
2020-08-24,0.0
2020-08-25,-0.0010910978119619275
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,-0.03760159333427382
2020-09-04,-0.0771396014402197
2020-09-08,-0.11009544697045448
2020-09-09,-0.10067698259834346
2020-09-10,-0.09422679557673797
2020-09-11,-0.11653162473335898
2020-09-14,-0.09056562597240869
2020-09-15,-0.08598616184343255
2020-09-16,-0.09691423824191592
2020-09-17,-0.11983746945052043
2020-09-18,-0.12028668231771067
2020-09-21,-0.12707233756488479
2020-09-22,-0.11669765791653808
2020-09-23,-0.11430465443396687
2020-09-24,-0.12831191933986952
2020-09-25,-0.11479405166299128
2020-09-28,-0.1013524751304199
2020-09-29,-0.08942025382724672
2020-09-30,-0.07176857849104268
2020-10-01,-0.06214942527474543
2020-10-02,-0.07715109240138607
2020-10-05,-0.07102362436184317
2020-10-06,-0.05544695996149318
2020-10-07,-0.057663697104722966
2020-10-08,-0.06349550337367482
2020-10-09,-0.07743469419829652
2020-10-12,-0.04662927220412694
2020-10-13,-0.04502140709951241
2020-10-14,-0.04806874709975195
2020-10-15,-0.06661071894383497
2020-10-16,-0.05960254552662336
2020-10-19,-0.06748793688284616
2020-10-20,-0.07854262076498864
2020-10-21,-0.08048222717847686
2020-10-22,-0.08891922178753897
2020-10-23,-0.09179904918824477
2020-10-26,-0.09153260287166587
2020-10-27,-0.09921481996806003
2020-10-28,-0.11295996834764721
2020-10-29,-0.11462323062239321
2020-10-30,-0.13248478489122661
2020-11-02,-0.13202096182351497
2020-11-03,-0.11887442334586407
2020-11-04,-0.08049982704691083
2020-11-05,-0.061923653648901955
2020-11-06,-0.0534094446929092
2020-11-09,-0.03420472092982729
2020-11-10,-0.0726970139466997
2020-11-11,-0.07249192025763018
2020-11-12,-0.06541269105855696
2020-11-13,-0.06771423589311865
2020-11-16,-0.06290303688121046
2020-11-17,-0.06756865556131819
2020-11-18,-0.07222489099471685
2020-11-19,-0.08238619581037987
2020-11-20,-0.08391191838051604
2020-11-23,-0.09187530549400813
2020-11-24,-0.10037321456128401
2020-11-25,-0.09487953456509102
2020-11-27,-0.08725699014553023
2020-11-30,-0.08296182331627522
2020-12-01,-0.07499276986281056
2020-12-02,-0.06797974978606969
2020-12-03,-0.07154968750556479
2020-12-04,-0.07487791587915393
2020-12-07,-0.06900353839697926
2020-12-08,-0.07161664878350749
2020-12-09,-0.07354839692792015
2020-12-10,-0.08945149486003501
2020-12-11,-0.09492935917362078
2020-12-14,-0.07887857590937752
2020-12-15,-0.07285775280705264
2020-12-16,-0.07250995303542629
2020-12-17,-0.07312024032043096
2020-12-18,-0.0715850591749323
2020-12-21,-0.07775809959836277
2020-12-22,-0.07282511172584272
2020-12-23,-0.08183768102285482
2020-12-24,-0.08384636925219524
2020-12-28,-0.07830304228195084
2020-12-29,-0.07343096838914376
2020-12-30,-0.07343144300215931
2020-12-31,-0.07672187985746626
2021-01-04,-0.05891502915255231
2021-01-05,-0.06944804514500458
2021-01-06,-0.07115320949463977
2021-01-07,-0.06510114294259028
2021-01-08,-0.060312169489226575
2021-01-11,-0.04439988794145522
2021-01-12,-0.050498175541875634
2021-01-13,-0.05332739250160812
2021-01-14,-0.05148719354178566
2021-01-15,-0.06030343532459592
2021-01-19,-0.06848567260534777
2021-01-20,-0.04898851411165517
2021-01-21,-0.022683832511645408
2021-01-22,-0.023386952340090472
2021-01-25,-0.017032528898380583
2021-01-26,-0.020327804517041304
2021-01-27,-0.03297715067021545
2021-01-28,-0.019989420181208306
2021-01-29,-0.05262899192567849
2021-02-01,-0.059598373570302066
2021-02-02,-0.051291635576638295
2021-02-03,-0.042778487616326855
2021-02-04,-0.04904447393330258
2021-02-05,-0.04407792287593426
2021-02-08,-0.02063882534192818
2021-02-09,-0.017141123008748815
2021-02-10,-0.006817061096537236
2021-02-11,0.0
2021-02-12,-0.002570921903886858
2021-02-16,0.0
2021-02-17,-0.00956932350673989
2021-02-18,-0.03051393776108835
2021-02-19,-0.024399844684120375
2021-02-22,-0.027601614167442223
2021-02-23,-0.0541410563870498
2021-02-24,-0.05547370209594471
2021-02-25,-0.06082098089340937
2021-02-26,-0.08061069728538517
2021-03-01,-0.07576580039507386
2021-03-02,-0.07472332140331173
2021-03-03,-0.09745513614963297
2021-03-04,-0.11267557945821327
2021-03-05,-0.1271122663049361
2021-03-08,-0.12722195245451184
2021-03-09,-0.12047260226395629
2021-03-10,-0.10530277566229829
2021-03-11,-0.10107367131067713
2021-03-12,-0.10997113151648852
2021-03-15,-0.09188155957231259
2021-03-16,-0.0741267068565451
2021-03-17,-0.07572554441210355
2021-03-18,-0.0870332680796777
2021-03-19,-0.09645282833944568
2021-03-22,-0.0768989334603728
2021-03-23,-0.07559025030566335
2021-03-24,-0.08493277215671524
2021-03-25,-0.09990845524498115
2021-03-26,-0.09043898509994197
2021-03-29,-0.07794539192887595
2021-03-30,-0.0849000016398056
2021-03-31,-0.06938566669635038
2021-04-01,-0.056301986107486046
2021-04-05,-0.043425526147802596
2021-04-06,-0.04010222077962533
2021-04-07,-0.03552213095520762
2021-04-08,-0.025669159059458657
2021-04-09,-0.025595182460804833
2021-04-12,0.0
2021-04-13,0.0
2021-04-14,0.0
2021-04-15,0.0
2021-04-16,0.0
2021-04-19,-0.011450473454953203
2021-04-20,-0.014928201391869678
2021-04-21,-0.020507089748497243
2021-04-22,-0.020212663952747345
2021-04-23,-0.023427748028526874
2021-04-26,-0.021012015853950294
2021-04-27,-0.016651896023946122
2021-04-28,-0.03187931504567243
2021-04-29,-0.03717434595537461
2021-04-30,-0.039321361031292135
2021-05-03,-0.03324320050889751
2021-05-04,-0.05381688794900652
2021-05-05,-0.04904980331905673
2021-05-06,-0.054733948598422844
2021-05-07,-0.037242278413713525
2021-05-10,-0.041175402818795726
2021-05-11,-0.06193113823439067
2021-05-12,-0.0706605939492796
2021-05-13,-0.0735390271422971
2021-05-14,-0.060922917279667144
2021-05-17,-0.0664976629413706
2021-05-18,-0.05620924767438462
2021-05-19,-0.07245775047872294
2021-05-20,-0.047927900284181923
2021-05-21,-0.032248692022443626
2021-05-24,-0.018932657888942828
2021-05-25,-0.020986917606683142
2021-05-26,-0.027164772954408556
2021-05-27,-0.029744663161117013
2021-05-28,-0.01804605171918383
2021-06-01,-0.014066831241675626
