Date,return
2020-06-01,-0.003348323645003261
2020-06-02,0.00270510906481941
2020-06-03,-0.0036972846582382112
2020-06-04,-0.001819610451823622
2020-06-05,0.01994110173213655
2020-06-08,-0.008725279000078225
2020-06-09,0.028303083557019684
2020-06-10,0.03330148371462855
2020-06-11,-0.05804902344411168
2020-06-12,0.013970174259945583
2020-06-15,0.023763967866099002
2020-06-16,-0.0030578651361186184
2020-06-17,0.014069068582762023
2020-06-18,-0.0014287515412665442
2020-06-19,0.002385556727567557
2020-06-22,0.028113132405199612
2020-06-23,-0.0015410058256187299
2020-06-24,-0.021580168185378105
2020-06-25,0.024391882304431328
2020-06-26,-0.034286471368090925
2020-06-29,0.008933345707316477
2020-06-30,0.027041989901712943
2020-07-01,0.002224014065246798
2020-07-02,0.006718231921710325
2020-07-06,0.024309906702191072
2020-07-07,0.001883756071022108
2020-07-08,0.03230569112090003
2020-07-09,0.023278168730123096
2020-07-10,-0.0018161633181597292
2020-07-13,-0.03274016639919263
2020-07-14,0.028814422911686552
2020-07-15,-0.009709019672321304
2020-07-16,-0.00976700045481038
2020-07-17,0.004679002644413755
2020-07-20,0.028266638023328943
2020-07-21,-0.016555548105026723
2020-07-22,0.008931914805546051
2020-07-23,-0.033128458522863134
2020-07-24,0.004426755011296644
2020-07-27,0.022584568532278387
2020-07-28,-0.019026805864847608
2020-07-29,0.02329700999276659
2020-07-30,0.013726735944524842
2020-07-31,0.02325340529235956
2020-08-03,0.03458666952451865
2020-08-04,0.016856683754420895
2020-08-05,0.004893698238681765
2020-08-06,0.011093245081573192
2020-08-07,-0.014377156541138636
2020-08-10,0.0008229986416447778
2020-08-11,-0.02855144649473755
2020-08-12,0.04971043500226962
2020-08-13,0.0041087075387534
2020-08-14,0.00803356435224136
2020-08-17,0.05145425872879743
2020-08-18,-0.0029645656353979046
2020-08-19,-0.007483366705570391
2020-08-20,0.005077321103397504
2020-08-21,0.04620137074026376
2020-08-24,0.0049055867576922605
2020-08-25,2.6887401827793318e-06
2020-08-26,0.004417484561843687
2020-08-27,-0.01147013128273018
2020-08-28,0.031663036399878976
2020-08-31,0.020939310376321577
2020-09-01,0.035054073940991554
2020-09-02,0.02500513959524283
2020-09-03,-0.0899576418342781
2020-09-04,-0.023357173293745252
2020-09-08,-0.058665736824478266
2020-09-09,0.06124198223591616
2020-09-10,-0.03192093391598678
2020-09-11,-0.012219045174121318
2020-09-14,0.05193673718665209
2020-09-15,0.0075268037394440445
2020-09-16,-0.03509144882263532
2020-09-17,-0.006709653859143649
2020-09-18,-0.024157293824193026
2020-09-21,0.027666068971281186
2020-09-22,0.010976039072517471
2020-09-23,-0.04095417042884771
2020-09-24,0.016673352018855503
2020-09-25,0.04145626531453521
2020-09-28,0.015039077142228355
2020-09-29,0.009713913186799707
2020-09-30,0.021276994733786355
2020-10-01,0.0067076132155301565
2020-10-02,-0.03872789093638046
2020-10-05,0.04140151331378877
2020-10-06,-0.000989731591261897
2020-10-07,0.016651606420713776
2020-10-08,-0.007193801193396015
2020-10-09,-0.0004199614486863635
2020-10-12,0.040276743228313136
2020-10-13,-0.004660870716505067
2020-10-14,-0.00819402862257731
2020-10-15,-0.007794466903891855
2020-10-16,-0.011934051124797045
2020-10-19,-0.023342691214147376
2020-10-20,0.011443806355047435
2020-10-21,-0.008095036715692932
2020-10-22,-0.011548070859193063
2020-10-23,0.011996891328277802
2020-10-26,-0.02569802207095999
2020-10-27,0.01811970059455328
2020-10-28,-0.05498827081006446
2020-10-29,0.03268379976568135
2020-10-30,-0.04169912823144254
2020-11-02,0.002720140864959578
2020-11-03,0.030548815300443007
2020-11-04,0.05536968555658166
2020-11-05,0.02850428771910091
2020-11-06,0.02184711153171289
2020-11-09,-0.05420440684057283
2020-11-10,-0.049821134567985856
2020-11-11,0.04622532791907789
2020-11-12,0.001728572735365968
2020-11-13,-0.009147510741865806
2020-11-16,0.014708641199683401
2020-11-17,-0.007032629029571365
2020-11-18,-0.002147360062170573
2020-11-19,0.0018119700891596063
2020-11-20,-0.02284354001699296
2020-11-23,-0.0034831077397734873
2020-11-24,-0.008227403013669015
2020-11-25,0.018294984287853505
2020-11-27,0.0026278912871105765
2020-11-30,0.012907983298165773
2020-12-01,0.00616330243301165
2020-12-02,0.009631742400383577
2020-12-03,-0.008559053012419238
2020-12-04,0.008184300179488306
2020-12-07,0.005503381025935051
2020-12-08,-0.01355976247334803
2020-12-09,-0.029077694314538497
2020-12-10,0.005154855155286183
2020-12-11,0.000967899387139409
2020-12-14,0.016535275345710962
2020-12-15,0.014126460058803324
2020-12-16,-0.0069961157772558576
2020-12-17,0.007347566049745678
2020-12-18,-0.007552786844861567
2020-12-21,0.006280481481041446
2020-12-22,0.0031547221659157074
2020-12-23,-0.01731532760889417
2020-12-24,0.0007815044974000671
2020-12-28,0.002309373307000493
2020-12-29,-0.00034070072886585476
2020-12-30,0.010288805488328622
2020-12-31,-0.007080488572332041
2021-01-04,-0.0019896040121132903
2021-01-05,0.020027953261823862
2021-01-06,-0.05334840023163887
2021-01-07,0.05257686104532091
2021-01-08,-0.0020102511950856375
2021-01-11,0.015060552116577157
2021-01-12,-0.008123863393578457
2021-01-13,0.006308720162180173
2021-01-14,-0.022421406849344214
2021-01-15,-0.023136254999845795
2021-01-19,0.011235812565149321
2021-01-20,0.02762943682419152
2021-01-21,0.037344464568585964
2021-01-22,-0.005138505780643338
2021-01-25,0.00277139610318673
2021-01-26,-0.012056638157660657
2021-01-27,-0.03168546393244614
2021-01-28,0.0002768767079395293
2021-01-29,-0.01194519420592237
2021-02-01,0.018477095207366158
2021-02-02,0.020207233920653173
2021-02-03,-0.003230977785136379
2021-02-04,0.013402380646446726
