,weight
AAPL,0.009403341427808942
AMGN,0.0393833280264569
AMZN,0.009403341427808942
AXP,0.009403341427808942
BA,0.009403341427808942
CAT,0.009403341427808942
CRM,0.009403341427808942
CSCO,0.009403341427808942
CVX,0.0393833280264569
DIS,0.15444185479415654
GS,0.009403341427808942
HD,0.009403341427808942
HON,0.009403341427808942
IBM,0.009403341427808942
JNJ,0.0393833280264569
JPM,0.009403341427808942
KO,0.06544359276694967
MCD,0.06544359276694967
MMM,0.009403341427808942
MRK,0.0393833280264569
MSFT,0.009403341427808942
NKE,0.009403341427808942
NVDA,0.009403341427808942
PG,0.06544359276694967
SHW,0.009403341427808942
TRV,0.0393833280264569
UNH,0.0393833280264569
V,0.009403341427808942
VZ,0.06544359276694967
WMT,0.17822366027874242
