,weight
AAPL,0.019562733751254356
ABBV,0.02367333198073354
ABT,0.02382027434496982
ACN,0.021896241619618926
ADBE,0.017406341852334736
AMD,0.011156370091840605
AMGN,0.019007895549781564
AMZN,0.019612083692157927
AVGO,0.018061612696453733
BAC,0.01706092010818191
BMY,0.025402568068714142
COST,0.026178252570655557
CRM,0.016589642808024267
CSCO,0.023803525183125864
CVX,0.018545252105575265
DHR,0.020173458338146027
DIS,0.017214310984563275
GOOG,0.019286963192457443
HD,0.024069308686293665
HON,0.02564069693866607
JPM,0.02022659136112236
KO,0.03133468009593603
LIN,0.024859167611266407
LLY,0.012723791677326186
MA,0.016782480919510307
MCD,0.0334269075056696
META,0.016227646241554452
MRK,0.019370991541081895
MSFT,0.024797164387443282
NEE,0.022306016808508713
NFLX,0.01480990652667227
NKE,0.015534220510243266
NVDA,0.010364849634843677
ORCL,0.014387380358389353
PEP,0.03335357512517134
PFE,0.016866570022003077
PG,0.033054101063146685
PM,0.029048863830330906
TMO,0.019238908030411384
TSLA,0.008918110666387417
TXN,0.019833759199888328
UNH,0.02332762838343728
UPS,0.018759799462892426
V,0.020917553870181835
VZ,0.03287459605679196
WFC,0.014154546763286558
WMT,0.029126954665762133
XOM,0.015211453117192216
