Date,drawdown
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,-0.003405249449489167
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,-0.0016534102766169179
2020-06-10,-0.002383671438495938
2020-06-11,-0.04227342761300812
2020-06-12,-0.04097958239390387
2020-06-15,-0.0384490579152742
2020-06-16,-0.021231925729532364
2020-06-17,-0.024335236446237807
2020-06-18,-0.024166212546641086
2020-06-19,-0.02120637816333537
2020-06-22,-0.017640962958026862
2020-06-23,-0.01712951166584309
2020-06-24,-0.0334365502145576
2020-06-25,-0.02971151261332139
2020-06-26,-0.04814768884439258
2020-06-29,-0.033843529594398514
2020-06-30,-0.023667915954103225
2020-07-01,-0.015240692387011756
2020-07-02,-0.013403671566195707
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,-0.004883487773479134
2020-07-14,0.0
2020-07-15,-0.0007914822523784615
2020-07-16,-0.00025273303240591627
2020-07-17,-0.0009214322915077622
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,-0.011074241827169984
2020-07-24,-0.011686851857471647
2020-07-27,-0.008187887161701601
2020-07-28,-0.009328400697512285
2020-07-29,-0.010573746149435737
2020-07-30,-0.013112881749837269
2020-07-31,-0.010553210599781537
2020-08-03,-0.010715527605222652
2020-08-04,-0.0015921222450411276
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,0.0
2020-08-11,-0.008692050224506587
2020-08-12,0.0
2020-08-13,-0.000550292627392257
2020-08-14,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,-0.009418333169524118
2020-08-20,-0.011192717719309409
2020-08-21,-0.008885678758890792
2020-08-24,-0.0021825369212764567
2020-08-25,-0.00018564006257404397
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,-0.003278634615079823
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,-0.02329179710746976
2020-09-04,-0.03055304082057342
2020-09-08,-0.05433961999159098
2020-09-09,-0.04029827832933708
2020-09-10,-0.05710597872455536
2020-09-11,-0.05557388743423064
2020-09-14,-0.050194779042079696
2020-09-15,-0.04703551897817737
2020-09-16,-0.0516623890007305
2020-09-17,-0.055334323928146745
2020-09-18,-0.06242944916911264
2020-09-21,-0.07037144089774361
2020-09-22,-0.058132969667703316
2020-09-23,-0.07605061533329815
2020-09-24,-0.07350670050524744
2020-09-25,-0.06328694935260204
2020-09-28,-0.05377082863371174
2020-09-29,-0.05788570250415981
2020-09-30,-0.04735640443274125
2020-10-01,-0.039638558795093926
2020-10-02,-0.05150700457400981
2020-10-05,-0.03840777268894924
2020-10-06,-0.05207009543134222
2020-10-07,-0.039995654536908565
2020-10-08,-0.0374352566629238
2020-10-09,-0.02831495815546603
2020-10-12,-0.015523481413841411
2020-10-13,-0.016491544124566104
2020-10-14,-0.027612931518951167
2020-10-15,-0.029433537109463392
2020-10-16,-0.02965518454182725
2020-10-19,-0.044346777725004616
2020-10-20,-0.04079851606295648
2020-10-21,-0.043137473171506846
2020-10-22,-0.04002777614746578
2020-10-23,-0.03644584696421527
2020-10-26,-0.047534446929298535
2020-10-27,-0.046966873505072004
2020-10-28,-0.07377729626347163
2020-10-29,-0.07035578640063966
2020-10-30,-0.08170570488038631
2020-11-02,-0.07251799879731236
2020-11-03,-0.0603675391532712
2020-11-04,-0.047897983534116007
2020-11-05,-0.03490695525384302
2020-11-06,-0.0294176574860594
2020-11-09,-0.024615792475977893
2020-11-10,-0.01582992671195549
2020-11-11,-0.008305412702095727
2020-11-12,-0.013927532888838856
2020-11-13,-0.0012790155564975647
2020-11-16,0.0
2020-11-17,-0.006085751039288878
2020-11-18,-0.015944757706254586
2020-11-19,-0.010549835989790646
2020-11-20,-0.017663716727477574
2020-11-23,-0.01323944686981915
2020-11-24,-0.006972489841247542
2020-11-25,-0.004668136075026141
2020-11-27,-0.003969451789910372
2020-11-30,-0.006147416250129156
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,0.0
2020-12-07,-0.004134776861993039
2020-12-08,0.0
