0,drawdown
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,-0.006292927406003179
2022-01-06,-0.020548284458870802
2022-01-07,-0.023167433332602627
2022-01-10,-0.02845032355840449
2022-01-11,-0.023231940635904946
2022-01-12,-0.01714147219407469
2022-01-13,-0.017912874375459076
2022-01-14,-0.03348303750831694
2022-01-18,-0.044079363043325825
2022-01-19,-0.042246947151286185
2022-01-20,-0.04700642066958893
2022-01-21,-0.06629511797754528
2022-01-24,-0.08594049044849206
2022-01-25,-0.08761141236770231
2022-01-26,-0.07921530705514546
2022-01-27,-0.08023189667513497
2022-01-28,-0.08305601998588708
2022-01-31,-0.06359813727511521
2022-02-01,-0.049954302177855014
2022-02-02,-0.03803147295191056
2022-02-03,-0.05060402590901314
2022-02-04,-0.05696827056777776
2022-02-07,-0.057308432100382944
2022-02-08,-0.059082730694959174
2022-02-09,-0.047354205608028055
2022-02-10,-0.0503194547666268
2022-02-11,-0.060063133898786036
2022-02-14,-0.07975788534744
2022-02-15,-0.06928865493246472
2022-02-16,-0.07069962745073122
2022-02-17,-0.0754709768840226
2022-02-18,-0.0842712876723587
2022-02-22,-0.0910978586131409
2022-02-23,-0.09571395670586902
2022-02-24,-0.10602289456409897
2022-02-25,-0.0878138747237186
2022-02-28,-0.08931560250092163
2022-03-01,-0.08941125877824507
2022-03-02,-0.08656498563021053
2022-03-03,-0.0821244492445008
2022-03-04,-0.0943916246764539
2022-03-07,-0.10116141782545562
2022-03-08,-0.11012379151215357
2022-03-09,-0.10476649204328858
2022-03-10,-0.11131292245681024
2022-03-11,-0.10535217556978893
2022-03-14,-0.11306814674201959
2022-03-15,-0.10618034608071347
2022-03-16,-0.08687236990255731
2022-03-17,-0.0790404594777876
2022-03-18,-0.06752069519456838
2022-03-21,-0.062074958976718664
2022-03-22,-0.05546915789576434
2022-03-23,-0.06193633238499607
2022-03-24,-0.06166424087723299
2022-03-25,-0.054665505357776034
2022-03-28,-0.05164240811798293
2022-03-29,-0.03514292696632171
2022-03-30,-0.03655901600790257
2022-03-31,-0.04167225207422409
2022-04-01,-0.049822048660616125
2022-04-04,-0.045363123044302456
2022-04-05,-0.04281342266058619
2022-04-06,-0.05647569922151108
2022-04-07,-0.051499819470720354
2022-04-08,-0.05135999732979002
2022-04-11,-0.05989290986560558
2022-04-12,-0.06364048406479939
2022-04-13,-0.06979141276191558
2022-04-14,-0.06618558241791572
2022-04-18,-0.07555711390729858
2022-04-19,-0.06918905013642296
2022-04-20,-0.06506017982508416
2022-04-21,-0.06493876862684378
2022-04-22,-0.09061204342520324
2022-04-25,-0.1106994215796312
2022-04-26,-0.11313321838015
2022-04-27,-0.12123802174865861
2022-04-28,-0.1059337796470391
2022-04-29,-0.11010679751333596
2022-05-02,-0.12789760649838378
2022-05-03,-0.12436417258724919
2022-05-04,-0.10556288016950466
2022-05-05,-0.11236675719656475
2022-05-06,-0.13164757642570513
2022-05-09,-0.14290121658715038
2022-05-10,-0.14320552135421882
2022-05-11,-0.14597375427556114
2022-05-12,-0.16203508401593847
2022-05-13,-0.14572563252398896
2022-05-16,-0.14114888396900205
2022-05-17,-0.1306271456327085
2022-05-18,-0.14182367561347275
2022-05-19,-0.16625502901636346
2022-05-20,-0.16399874921277224
2022-05-23,-0.1563419184419289
2022-05-24,-0.1607089186143057
2022-05-25,-0.15398639917279633
2022-05-26,-0.1373461125023019
2022-05-27,-0.12322468132971687
2022-05-31,-0.11857583781406189
2022-06-01,-0.11663233694163033
2022-06-02,-0.11418649734559183
2022-06-03,-0.11871483511948777
2022-06-06,-0.11347273319413154
2022-06-07,-0.1202500954864042
2022-06-08,-0.1180889368703969
2022-06-09,-0.12392173613670754
2022-06-10,-0.15632030095683358
2022-06-13,-0.18358470412064454
2022-06-14,-0.19092817235684356
2022-06-15,-0.18183785531444563
2022-06-16,-0.2033999065555444
2022-06-17,-0.20157140114794658
2022-06-21,-0.1863217868219007
2022-06-22,-0.18390095319004074
2022-06-23,-0.1805486399458187
2022-06-24,-0.1599909523833125
2022-06-27,-0.15538176706663298
2022-06-28,-0.1547590990053752
2022-06-29,-0.1763801877404767
2022-06-30,-0.182385776709184
2022-07-01,-0.18108095016118309
2022-07-05,-0.17973562211266791
2022-07-06,-0.17173555157605536
2022-07-07,-0.16533887252059065
2022-07-08,-0.16222809608528999
2022-07-11,-0.16734937293608632
2022-07-12,-0.16960371588925038
2022-07-13,-0.18032928495835399
2022-07-14,-0.18767532031261824
2022-07-15,-0.16853710881245643
2022-07-18,-0.15957190870899385
2022-07-19,-0.15526971749097196
2022-07-20,-0.14513347837272572
2022-07-21,-0.13991642297302886
2022-07-22,-0.13564000384746622
2022-07-25,-0.14284511553075407
2022-07-26,-0.14669300822703646
2022-07-27,-0.13494350368231456
2022-07-28,-0.12388706734912347
2022-07-29,-0.11430141361292223
2022-08-01,-0.11147196511621216
2022-08-02,-0.11447369513746963
2022-08-03,-0.1106733955185788
2022-08-04,-0.10932305722473123
2022-08-05,-0.1136860175336114
2022-08-08,-0.10721161508736687
2022-08-09,-0.11646263760946662
2022-08-10,-0.10250104941649874
2022-08-11,-0.0926979786151445
2022-08-12,-0.09145973395383078
2022-08-15,-0.08495952497230685
2022-08-16,-0.07952424236026645
2022-08-17,-0.08445398374184843
2022-08-18,-0.08461986718101877
2022-08-19,-0.08969300203271469
2022-08-22,-0.10619840661610314
2022-08-23,-0.11267433586449005
2022-08-24,-0.11539782234689056
2022-08-25,-0.10884712319189649
2022-08-26,-0.10661985055123402
