0,return
2020-06-01,0.0004627956683940591
2020-06-02,0.002226727996102456
2020-06-03,0.013812876353819828
2020-06-04,0.000747283824442055
2020-06-05,0.020119097054887538
2020-06-08,0.0018234472548884564
2020-06-09,0.002664394130217705
2020-06-10,0.004677287165820698
2020-06-11,-0.02723768049551112
2020-06-12,-0.015183519065407438
2020-06-15,-0.007309342932051116
2020-06-16,0.026357312997524307
2020-06-17,-0.0051032255831094135
2020-06-18,-0.0040296591881889355
2020-06-19,0.01339599401139765
2020-06-22,-0.011214279052273828
2020-06-23,0.013213018554930445
2020-06-24,-0.014932487437016632
2020-06-25,-0.007334723827756754
2020-06-26,-0.0020813969349741954
2020-06-29,-0.008782698609851619
2020-06-30,0.015419970219026913
2020-07-01,0.013489242715316535
2020-07-02,0.007394592930986305
2020-07-06,0.0066654119668019055
2020-07-07,0.001491792838637186
2020-07-08,-0.0019438150335030647
2020-07-09,0.004962973287927411
2020-07-10,-0.0015865333410654944
2020-07-13,0.016428775621199574
2020-07-14,-0.008463702865175683
2020-07-15,0.013039373181585509
2020-07-16,-0.01018717569213621
2020-07-17,0.002767661286758618
2020-07-20,0.00643384132938504
2020-07-21,0.010303489490162163
2020-07-22,-0.003944050385179352
2020-07-23,0.001233976191767598
2020-07-24,-0.009930788275875128
2020-07-27,0.0004461185098796123
2020-07-28,0.0022670673729606686
2020-07-29,0.0004561614069414911
2020-07-30,-0.004782647145540681
2020-07-31,0.005194655492626129
2020-08-03,0.012716333199921215
2020-08-04,-0.00024668029183691606
2020-08-05,0.013264417274330845
2020-08-06,0.005110209827093537
2020-08-07,0.0027305202670898114
2020-08-10,0.004605686025293885
2020-08-11,0.005743901532801714
2020-08-12,0.0018668536027194628
2020-08-13,-0.0025829360607072262
2020-08-14,-0.003180948410665285
2020-08-17,0.008467650344192695
2020-08-18,0.0033631295572283835
2020-08-19,-0.000512136589570632
2020-08-20,-0.00489045454514222
2020-08-21,0.00506121374739089
2020-08-24,0.009757717284919828
2020-08-25,0.0061710168932461035
2020-08-26,0.015982149501253397
2020-08-27,0.012380148787076991
2020-08-28,0.0011332232831594462
2020-08-31,0.002549403206489669
2020-09-01,0.002531045269146762
2020-09-02,0.02015826972204379
2020-09-03,-0.007078190613845313
2020-09-04,-0.021607491288523788
2020-09-08,-0.021179144715220557
2020-09-09,0.006652549637361192
2020-09-10,0.002625876549556567
2020-09-11,-0.014112334299140251
2020-09-14,0.010240559195245375
2020-09-15,0.004134749649370091
2020-09-16,0.0008188776187724015
2020-09-17,-0.016478820805820204
2020-09-18,-0.000528044459846021
2020-09-21,-0.019255983790389668
2020-09-22,0.007978355943171929
2020-09-23,0.0046507080020642515
2020-09-24,-0.017639248931733274
2020-09-25,0.005166994608519342
2020-09-28,0.018006407897504434
2020-09-29,-0.0016546998212305917
2020-09-30,0.010306045752509459
2020-10-01,0.0029087312523686524
2020-10-02,-0.006964657928811919
2020-10-05,0.005221680258702494
2020-10-06,0.007962308569597502
2020-10-07,-0.00018289303612270145
2020-10-08,0.00626333713281842
2020-10-09,0.003910162329321107
2020-10-12,0.014008063849769315
2020-10-13,0.001244745295580967
2020-10-14,-0.003916922365787625
2020-10-15,-0.012382408232482435
2020-10-16,0.007162411895905623
2020-10-19,-0.005223980935655855
2020-10-20,-0.008694843993305276
2020-10-21,-0.002007215942771412
2020-10-22,-0.0003916394199928041
2020-10-23,0.0021887804457877045
2020-10-26,-0.009392171763883217
2020-10-27,-0.006660171105632053
2020-10-28,-0.022389553223813703
2020-10-29,-0.0047395860987532405
2020-10-30,-0.010415033680609326
2020-11-02,0.012188087988019023
2020-11-03,0.016779847769504364
2020-11-04,0.027130255930375706
2020-11-05,0.012451698830828818
2020-11-06,-0.0017030667772723676
2020-11-09,0.05579380182508232
2020-11-10,-0.029898732273621085
2020-11-11,0.00473636225620343
2020-11-12,-0.005773879590461786
2020-11-13,0.003734632535628604
2020-11-16,0.014469464360376362
2020-11-17,-0.004579079762115615
2020-11-18,-0.00023421573033586364
2020-11-19,-0.01250642875395147
2020-11-20,-0.0010123564581509669
2020-11-23,0.005494742485321623
