,weight
AAPL,0.002583522668426378
ABBV,0.009966741089187969
ABT,0.002583522668426378
ACN,0.002583522668426378
ADBE,0.002583522668426378
ADI,0.002583522668426378
ADP,0.002583522668426378
AMAT,0.002583522668426378
AMD,0.002583522668426378
AMGN,0.009966741089187969
AMZN,0.002583522668426378
ANET,0.002583522668426378
AVGO,0.002583522668426378
AXP,0.003943480302546868
BA,0.003943480302546868
BAC,0.003943480302546868
BKNG,0.002583522668426378
BLK,0.003943480302546868
BMY,0.009966741089187969
BRK-B,0.003943480302546868
BSX,0.002583522668426378
C,0.003943480302546868
CAT,0.003943480302546868
CB,0.003943480302546868
COP,0.003943480302546868
COST,0.016525328688756717
CRM,0.002583522668426378
CSCO,0.002583522668426378
CVX,0.003943480302546868
DE,0.003943480302546868
DHR,0.002583522668426378
DIS,0.016525328688756717
DUK,0.04010493313171764
ELV,0.009966741089187969
ETN,0.003943480302546868
GE,0.05304022243743636
GILD,0.009966741089187969
GOOG,0.002583522668426378
GS,0.003943480302546868
HD,0.003943480302546868
HON,0.003943480302546868
IBM,0.003943480302546868
ICE,0.003943480302546868
INTU,0.002583522668426378
ISRG,0.002583522668426378
JNJ,0.009966741089187969
JPM,0.003943480302546868
KLAC,0.002583522668426378
KO,0.01419312066735619
LIN,0.003943480302546868
LLY,0.009966741089187969
LMT,0.003943480302546868
LOW,0.003943480302546868
LRCX,0.002583522668426378
MA,0.002583522668426378
MCD,0.016525328688756717
MDLZ,0.01419312066735619
MDT,0.002583522668426378
META,0.002583522668426378
MO,0.01419312066735619
MRK,0.009966741089187969
MSFT,0.002583522668426378
MU,0.002583522668426378
NEE,0.04010493313171764
NFLX,0.002583522668426378
NKE,0.016525328688756717
NOW,0.002583522668426378
NVDA,0.002583522668426378
ORCL,0.003943480302546868
PANW,0.026282703805959484
PEP,0.01419312066735619
PFE,0.009966741089187969
PG,0.01419312066735619
PGR,0.003943480302546868
PLD,0.01419312066735619
PM,0.01419312066735619
QCOM,0.016525328688756717
RTX,0.003943480302546868
SBUX,0.016525328688756717
SCHW,0.003943480302546868
SO,0.04010493313171764
SPGI,0.002583522668426378
SYK,0.002583522668426378
T,0.01419312066735619
TJX,0.016525328688756717
TMO,0.002583522668426378
TSLA,0.026282703805959484
TXN,0.002583522668426378
UBER,0.18811088289045258
UNH,0.009966741089187969
UNP,0.003943480302546868
UPS,0.003943480302546868
V,0.002583522668426378
VRTX,0.009966741089187969
VZ,0.01419312066735619
WFC,0.003943480302546868
WM,0.01419312066735619
WMT,0.016525328688756717
XOM,0.003943480302546868
