Date,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,TIP,GLD,DBC,VNQ
2017-05-25,209.63894653320312,132.6846160888672,122.85856628417967,50.63459014892578,33.96222686767578,96.6403067552749,87.50522322033012,88.60481880090346,56.12407465579858,87.51096004326298,119.4800033569336,12.478659629821776,58.50979995727539
2017-05-26,209.59559631347656,132.91983032226562,122.82286071777344,50.48936462402344,34.084720611572266,96.80492285066428,87.56252780658488,88.67140078143015,56.1557762758103,87.71799415123958,120.54000091552734,12.57165813446045,58.08816146850586
2017-05-30,209.41351318359372,133.0327911376953,121.85840606689452,50.43585205078125,33.905059814453125,97.2831321473487,87.78343813729147,88.87856618920934,56.212841516281074,87.90968645983861,120.13999938964844,12.47020435333252,57.72272109985352
2017-05-31,209.36151123046875,132.98574829101562,121.7334442138672,50.49700164794922,33.64374923706055,97.5261887483818,87.82436450511867,88.98216048601489,56.20648027223132,87.93269534063731,120.62000274658205,12.334936141967772,57.757843017578125
2017-06-01,211.0263671875,133.50347900390625,124.08197784423828,50.82569885253906,33.92955780029297,97.5364024358218,87.7784978222248,89.00147428396451,56.37011765799135,87.89272571498168,120.72000122070312,12.250391006469728,58.06004333496094
2017-06-02,211.72882080078125,135.02825927734375,124.8857192993164,51.38372039794922,34.101051330566406,98.69127044383092,88.1637580131619,89.41693347667406,56.40195487090302,88.24623620616431,121.61000061035156,12.19120979309082,58.65737915039063
2017-06-05,211.5726776123047,134.99998474121094,124.10872650146484,51.100887298583984,34.06021881103516,98.07848756590268,88.01617760749,89.16467935451381,56.35101455542778,88.01565865991942,121.7300033569336,12.123576164245604,58.40436553955078
2017-06-06,210.89637756347656,134.4635467529297,123.9926986694336,50.95565032958984,34.0765495300293,98.61272250646353,88.29486047354928,89.42434521426257,56.26189127932253,88.11559799712903,123.0999984741211,12.208118438720703,58.12328338623047
2017-06-07,211.2865295410156,134.99061584472656,124.10872650146484,50.97093963623047,34.03572463989258,98.14133512423008,88.13092486333989,89.31303776405416,56.14727266394109,87.90812097010621,122.4499969482422,12.039031982421877,58.53086471557617
2017-06-08,211.3905792236328,135.13177490234375,125.80549621582033,50.87920379638672,34.2398681640625,97.88207168031693,87.99160644420031,89.15728307414653,56.19183236495229,87.81588689699414,121.6500015258789,12.039031982421877,58.39031219482422
