Date,AAPL,MSFT,AMZN,GOOG
2022-07-01,137.0240398568335,253.8087043384855,109.75,108.8553876240998
2022-07-04,137.0240398568335,253.8087043384855,109.75,108.8553876240998
2022-07-05,139.5567701133716,256.9451367607204,114.08000183105467,112.96748374812528
2022-07-06,142.0303609345011,261.8401031652253,115.4800033569336,115.17199929353303
2022-07-07,144.42512446788226,262.8855804850251,116.98999786376952,118.7589839777464
2022-07-08,145.4106197017086,261.9476053921388,116.58000183105467,119.25269361856358
2022-07-11,144.51384141572962,260.41360575508605,114.3000030517578,117.571799816333
2022-07-12,146.2975911754457,259.8371699313609,113.2300033569336,116.55149645869648
2022-07-13,144.32656535504097,247.7315023189537,111.77999877929688,113.78352568085528
2022-07-14,146.79032738889836,249.28501648121124,111.18000030517578,110.69173833815984
2022-07-15,148.67265851350987,254.3949529263988,115.58999633789062,112.73183982540476
2022-07-18,149.37234459214557,254.85418832606308,117.23999786376952,113.2693825547274
2022-07-19,149.0372841460399,253.7598914926204,118.9499969482422,113.6081587238871
2022-07-20,151.49116267268522,258.79174483824187,123.4800033569336,114.98317604641558
2022-07-21,153.31436080918664,258.8112606161277,124.8499984741211,114.13625012583104
2022-07-22,154.01405345612082,259.2411415200037,125.5,111.934226816386
2022-07-25,152.7920231935369,255.499061410218,123.63999938964844,109.4731576157802
2022-07-26,150.8703183745743,253.91625446198128,118.1500015258789,106.81278926472052
2022-07-27,155.04882613514658,263.8528113750205,121.9000015258789,113.49856248146168
2022-07-28,155.35431578247076,271.4640714641904,122.83999633789062,113.92700340954364
2022-07-29,161.257488076031,275.5286720015723,137.64999389648438,116.28844729503248
2022-08-01,161.2180252437156,274.8251367286238,138.8300018310547,116.29840398003972
2022-08-02,160.05515180598763,271.5129535596286,137.44000244140625,115.92974407016644
2022-08-03,164.17457438761855,276.99424690662045,140.49000549316406,118.19155388015966
2022-08-04,164.76587969298566,277.2872988821304,143.55999755859375,118.35096493912133
2022-08-05,163.6723288419394,277.1407945849603,142.86000061035156,117.68338778780269
2022-08-08,165.60658394853183,279.3586416053195,144.22999572753906,119.71602427287344
2022-08-09,163.6427235312398,276.5838461358811,138.9499969482422,116.89623510020368
2022-08-10,167.11650019395563,283.15940026226946,144.60000610351562,120.48323372219026
2022-08-11,168.74485366768013,284.52726027253226,144.49000549316406,121.05117337671156
2022-08-12,169.9093440404782,285.21124267578125,143.57000732421875,121.24049377441406
2022-08-15,171.11329495244684,287.42911107438584,143.75999450683594,121.85825992909446
2022-08-16,171.42912052331732,287.2922933242792,146.57000732421875,121.98778836889164
2022-08-17,173.83705404292962,287.22654620657715,143.3800048828125,120.85189992048215
2022-08-18,172.60347919281742,285.8166148810079,142.77000427246094,120.3836080599321
2022-08-19,171.4587350859564,283.21208370807085,141.11000061035156,118.7196315015644
2022-08-22,167.62966033417896,276.5638529031188,136.32000732421875,115.21234076107284
2022-08-23,166.494788154392,273.0390235168399,134.99000549316406,114.59458581659293
2022-08-24,165.90263208814247,271.4430244316459,135.47000122070312,114.36541721729988
2022-08-25,167.9059958352742,273.1956094206998,137.4199981689453,116.2984074387404
2022-08-26,168.80405254539968,274.48809473855994,137.8300018310547,114.70419321459045
2022-08-29,160.76106316026429,261.8181979316552,131.9499969482422,110.54925279695114
2022-08-30,160.42552392043874,261.4754710261423,132.07000732421875,110.10087934127526
2022-08-31,158.47152210531658,261.5343090715317,130.58999633789062,110.44961467639556
2022-09-01,156.33986156326952,255.4441627229061,128.02000427246094,110.05105488947991
2022-09-02,158.2544044411162,259.2137238025939,131.3800048828125,110.34001006295394
2022-09-05,158.2544044411162,259.2137238025939,131.3800048828125,110.34001006295394
2022-09-06,155.02731410056845,252.44795971595647,128.6199951171875,107.6397965658172
2022-09-07,154.61285463504657,253.4271039157159,129.82000732421875,109.58275664245654
2022-09-08,154.3069309788549,254.9937454645158,130.27999877929688,109.20412764490506
2022-09-09,155.74778383324283,259.6935517170331,133.69000244140625,110.58910397053998
2022-09-12,162.10319169268726,261.8672114032807,136.49000549316406,111.21682883009888
2022-09-13,158.43201434659505,254.9643088767863,131.39999389648438,107.9088268684926
2022-09-14,155.037226524522,248.92311534672743,128.83999633789062,104.89973022901852
2022-09-15,153.2016343191028,246.15219960227225,130.3699951171875,104.88976059916816
2022-09-16,149.36271142090462,240.17956416663884,123.87000274658205,102.75749030745364
2022-09-19,152.530565756339,240.0228857035076,124.70999908447266,102.95677113152055
2022-09-20,156.00434240653766,238.4269090035508,124.4000015258789,102.00024939074886
2022-09-21,156.6557045846627,242.4902732891557,123.76000213623048,102.50838944373184
2022-09-22,152.44176215818038,238.7695938284781,118.79000091552734,100.87432274472891
2022-09-23,149.48114103515752,236.09658280757657,116.0500030517578,99.30003697281704
2022-09-26,151.75092212100176,236.40991123435143,117.33999633789062,99.51922934382029
2022-09-27,152.68845924345578,236.75259989953264,118.31999969482422,99.63879707532053
2022-09-28,148.6620267188795,237.2715654885752,118.6999969482422,100.33627531251146
2022-09-29,144.79352488091232,234.94121342333523,116.06999969482422,98.2837097868602
2022-09-30,141.22103026133098,235.5188958115648,116.91999816894533,98.54277296628402
2022-10-03,141.1914439900878,236.5665715546864,116.91000366210938,98.93136803181928
2022-10-04,144.30006014683647,245.1338856392402,123.0,101.47215512299265
2022-10-05,145.44483462169993,245.34932142534083,121.75,101.56182312084472
2022-10-06,145.60274235287363,245.1143579543447,121.52999877929688,102.55822085345912
2022-10-07,141.2210362492612,236.28263010395372,118.16999816894533,100.16688657060564
2022-10-10,140.02691706572585,229.66373983539447,116.25,98.74204975920505
2022-10-11,139.49401183769913,224.27857651206847,115.4800033569336,98.89150999833014
2022-10-12,138.51699426564903,223.1035994129206,113.83000183105467,98.39331523945788
2022-10-13,141.70461583345536,231.17159255986616,113.44000244140624,99.41958711524546
2022-10-14,142.62239748423457,232.28777408099603,114.95999908447266,100.32630696190093
2022-10-17,141.02365655306738,233.9718737682288,114.19000244140624,100.56544117500736
2022-10-18,144.77378089201514,238.838129866798,119.5199966430664,103.09627343207028
2022-10-19,143.0467382727137,234.60830834251115,116.58999633789062,100.6551126877716
2022-10-20,143.97437563945456,236.27282763329708,118.23999786376952,101.95041988728642
2022-10-21,145.90867462024406,237.9275687099277,119.58999633789062,100.9440596056398
2022-10-24,148.2574127069579,242.66651726478315,120.38999938964844,102.37887658575802
2022-10-25,150.48777643883307,245.79970041565292,121.31999969482422,104.4413912615172
2022-10-26,149.99428106943935,233.32565671091652,119.3499984741211,97.9549011045563
2022-10-27,147.09292340264514,228.81187322430617,114.12000274658205,95.08530639815775
2022-10-28,155.43198419999183,231.66116845947732,103.95999908447266,96.20127036088272
2022-10-31,152.21476020669766,230.01623936925665,104.87000274658205,95.6831389305382
2022-11-01,153.4088828100258,230.81914035220967,104.58000183105467,95.68314165822098
2022-11-02,150.17195049314788,226.47180622330632,97.73999786376952,90.85065324233337
2022-11-03,140.92501599835828,215.8091129873017,93.5,86.2074898746506
2022-11-04,141.03023754059535,216.96446839951057,92.44000244140624,86.32706142998515
2022-11-07,137.55070131674174,223.642124352485,92.0999984741211,88.57890240298568
2022-11-08,139.80449340378323,226.814467085964,91.72000122070312,89.99376471795951
2022-11-09,136.95758184489978,223.85754063557675,89.4800033569336,89.11694583780549
2022-11-10,145.18194580078125,238.25065895632184,98.69000244140624,94.04906431593592
2022-11-11,148.28588106740983,242.81337179055075,101.19000244140624,96.57989364686716
2022-11-14,148.55278858529147,238.81856512501489,100.12000274658205,96.4403911657284
2022-11-15,151.82475387007386,241.84406888595643,103.79000091552734,99.77829878404354
2022-11-16,148.14749936078283,239.38358350898213,98.48999786376952,99.28010554733504
2022-11-17,149.7389762643868,238.8435381539188,96.97000122070312,98.92139771493927
2022-11-18,150.94494529919749,239.3246657828085,95.98999786376952,98.54277848528112
2022-11-21,148.64176028052393,240.23781728148245,95.0199966430664,98.04458154174412
2022-11-22,148.6911654782662,240.8662199512073,93.3499984741211,96.86883939122016
2022-11-23,150.08498469071404,243.7824245864581,94.58000183105467,98.40328193133108
2022-11-24,150.08498469071404,243.7824245864581,94.58000183105467,98.40328193133108
2022-11-25,147.16886915801885,244.19480161069367,94.43000030517578,98.2837093067077
2022-11-28,144.95460787890806,242.1819409644526,96.4000015258789,97.22755178724331
2022-11-29,143.14563338917574,238.39185389431003,94.41000366210938,95.77281729148432
2022-11-30,147.01071582680532,250.70471852080405,96.54000091552734,100.67504369281036
2022-12-01,147.41600568948158,251.4803976532764,97.2300033569336,101.88067225173512
2022-12-02,146.29900950523162,251.42149877038435,95.36000061035156,100.40601937763044
2022-12-05,149.18543519719876,249.22206707564104,94.05999755859376,101.01380510951282
2022-12-06,145.6070458162454,247.2975832452608,91.04000091552734,99.4195969023342
2022-12-07,141.72220883121116,241.70083524943195,89.88999938964844,96.53007169614035
2022-12-08,141.87046321930262,244.2341028868354,90.86000061035156,95.23476155957194
2022-12-09,143.89690343111556,243.8118905475725,90.3000030517578,93.91954042646346
2022-12-12,142.8391948209038,247.96523110822213,90.58000183105467,93.2220584246516
2022-12-13,148.2463294293383,259.13911012222144,96.25,99.17049886129242
2022-12-14,144.97437036858227,257.8332195935308,93.45999908447266,96.52010974399587
2022-12-15,140.17024039649047,249.5951926755457,89.97000122070312,93.30177200768404
2022-12-16,136.06792995299983,245.31417927422603,89.3499984741211,91.00011770315804
2022-12-19,133.64612429167383,240.76805145365768,87.62999725341797,90.23289744808844
2022-12-20,131.71849714656037,238.50972342913573,86.61000061035156,88.85788153834193
2022-12-21,135.2375886040089,241.17058174294647,87.2300033569336,89.89412692329897
2022-12-22,133.01345799694343,237.60637998766668,85.68000030517578,88.22018980580087
2022-12-23,130.8980590346716,234.54287407253264,85.77999877929688,89.22655107971215
2022-12-26,130.8980590346716,234.54287407253264,85.77999877929688,89.22655107971215
2022-12-27,129.8996665067436,234.60178017051703,85.3499984741211,88.61875292126555
2022-12-28,129.52402325835672,235.3774954234381,83.4800033569336,87.72200530910052
2022-12-29,128.9803420184741,237.5376229706229,84.55000305175781,88.52908043874025
2022-12-30,128.4564503839377,235.6131560642394,84.05000305175781,87.98107040881374
2023-01-02,128.4564503839377,235.6131560642394,84.05000305175781,87.98107040881374
2023-01-03,129.39551842727084,241.2982809819557,86.95999908447266,90.72113252068196
2023-01-04,127.18126787275598,228.6515552839064,86.9800033569336,90.32257291211344
2023-01-05,126.30150047855705,223.4279662085925,85.41999816894531,87.25370338563282
2023-01-06,128.79250076902682,221.67035882828523,86.4000015258789,87.37326274187966
2023-01-09,131.87668586554148,227.05111407181693,89.4800033569336,89.72473844973383
2023-01-10,129.75135473588205,227.1198510697749,90.19000244140624,88.34972108150079
2023-01-11,131.97550878336855,231.67575554045703,95.26000213623048,91.26913546853424
2023-01-12,132.71691544226815,235.55422702400872,97.19000244140624,91.5381672405778
2023-01-13,133.36931580754018,235.0338256158968,98.37000274658205,91.8570164514758
2023-01-16,133.36931580754018,235.0338256158968,98.37000274658205,91.8570164514758
2023-01-17,135.7120688975574,236.54594701807417,98.88999938964844,91.91679773028648
2023-01-18,137.01690717262807,237.9893068890098,99.31999969482422,92.46481045839508
2023-01-19,134.68404919653628,231.2535706267548,95.44000244140624,93.27188785053708
2023-01-20,136.4336854309728,236.3790078733517,97.3499984741211,97.94494198183678
