Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2018-12-27,37.0833740234375,152.50450134277344,73.08200073242188,85.72109985351562,308.1639709472656,108.47760009765624,133.2437744140625,34.44007873535156,79.60660552978516,102.81273651123048,139.7967529296875,142.4556884765625,106.71754455566406,79.73114013671875,104.11006927490234,78.98876190185547,38.06318283081055,148.50193786621094,123.13632202148438,57.47809219360352,94.4531478881836,66.800537109375,3.2517902851104736,76.53107452392578,122.20659637451172,101.73694610595705,217.6475524902344,125.46456909179688,36.929195404052734,27.44270133972168
2018-12-28,37.10236740112305,152.82496643066406,73.9010009765625,85.48566436767578,307.4254455566406,107.56983947753906,132.73129272460938,34.327720642089844,79.11872863769531,103.56559753417967,137.78530883789062,142.37208557128906,106.06053161621094,79.20557403564453,103.99567413330078,78.81782531738281,37.79891586303711,148.37518310546875,122.27753448486328,57.470481872558594,93.71568298339844,66.50129699707031,3.3132715225219727,75.83246612548828,121.70984649658205,101.36832427978516,217.8864898681641,124.44763946533205,37.00953674316406,27.604501724243164
2018-12-31,37.46097946166992,155.98199462890625,75.09850311279297,86.300537109375,313.3722229003906,108.82014465332033,134.98814392089844,34.77718734741211,79.22068786621094,105.83380126953124,141.18276977539062,143.71031188964844,107.16364288330078,79.654052734375,105.45016479492188,79.46087646484375,37.91904067993164,150.073974609375,123.0330047607422,58.26347732543945,94.81723022460938,67.22672271728516,3.3095526695251465,76.44791412353516,122.92205047607422,102.662841796875,220.43490600585935,125.39803314208984,37.64567947387695,27.910120010375977
2019-01-02,37.50373077392578,153.76248168945312,76.95649719238281,86.62645721435547,314.6451416015625,108.22924041748048,133.5886993408203,34.47219467163086,80.604248046875,105.17747497558594,145.39169311523438,144.20376586914062,106.92843627929688,80.73320007324219,104.38787841796876,80.83647918701172,37.58269500732422,148.79774475097656,123.29772186279295,57.63821029663086,94.39714050292967,67.15419006347656,3.376982927322388,75.91561889648438,122.53772735595705,100.62245178222656,215.4531707763672,126.3294677734375,37.511749267578125,27.96704864501953
2019-01-03,33.76806640625,151.4227752685547,75.01399993896484,84.93556213378906,302.1005554199219,104.05868530273438,128.51321411132812,33.2185173034668,79.06045532226562,102.6293487548828,143.26185607910156,141.02542114257812,105.5008773803711,79.12149047851562,102.72913360595705,79.68767547607422,37.3504524230957,147.81735229492188,118.65512084960938,56.45633316040039,90.92446899414062,65.96632385253906,3.1729559898376465,75.38334655761719,118.83879852294922,98.8135223388672,209.57774353027344,121.7769775390625,37.64567947387695,27.823225021362305
2019-01-04,35.209617614746094,156.59893798828125,78.76950073242188,88.76280212402344,317.82257080078125,109.74502563476562,135.96385192871094,34.71484375,80.69891357421875,105.79519653320312,147.9439697265625,145.2158203125,109.19144439697266,82.21176147460938,104.45326232910156,82.62540435791016,38.09521484375,150.6739959716797,123.53665924072266,58.156734466552734,95.1532974243164,67.68916320800781,3.37623929977417,76.92195892333984,121.98790740966795,101.74549102783205,212.02874755859372,127.02323150634766,37.73941040039063,27.997011184692383
2019-01-07,35.1312370300293,158.7062530517578,81.47550201416016,89.24462127685547,318.82342529296875,109.81356048583984,140.1621856689453,34.94940185546875,81.74750518798828,106.71212768554688,148.76385498046875,148.0762939453125,109.79975128173828,82.79339599609375,103.78323364257812,82.68283081054688,37.59870529174805,152.31361389160156,123.2525405883789,57.516204833984375,95.27464294433594,68.65939331054688,3.5549800395965576,76.6142349243164,123.70928192138672,101.41973876953124,212.43582153320312,129.313720703125,37.9804801940918,28.326602935791016
2019-01-08,35.800960540771484,160.74147033691406,82.8290023803711,89.68094635009766,330.89190673828125,111.1323699951172,143.61154174804688,35.23249435424805,81.39069366455078,107.5421905517578,148.2144775390625,148.7872314453125,109.57263946533205,83.97064208984375,106.19373321533205,82.52692413330078,38.02314758300781,152.63473510742188,123.76910400390624,57.94323348999024,95.9654541015625,69.57523345947266,3.466477155685425,76.8969955444336,124.58718872070312,101.0253677368164,215.27618408203125,130.01702880859375,39.09203338623047,28.52435302734375
2019-01-09,36.408912658691406,160.54913330078125,82.97100067138672,89.84461212158203,334.0984802246094,111.5605926513672,143.87765502929688,35.038360595703125,82.48297882080078,108.74869537353516,149.1441192626953,150.3262176513672,110.0836410522461,84.57329559326172,105.35208129882812,82.3874282836914,37.29438400268555,152.3727264404297,124.1694793701172,57.50096130371094,97.33771514892578,69.4482650756836,3.534652709960937,75.64115142822266,124.38409423828124,101.74549102783205,215.58587646484372,131.54727172851562,38.60014724731445,28.43146324157715
2019-01-10,36.52529144287109,162.40011596679688,82.81099700927734,89.3264389038086,342.6300048828125,113.8642578125,144.9124298095703,34.973663330078125,82.61404418945312,108.87416076660156,148.74693298339844,149.76580810546875,111.73018646240234,85.34410858154297,105.98944854736328,82.37923431396484,37.69480514526367,153.43765258789062,125.0088119506836,56.79182815551758,96.71226501464844,69.29411315917969,3.6003475189208984,75.82414245605469,124.82461547851562,103.108642578125,216.67425537109372,131.7943572998047,38.97228240966797,28.45244026184082
2019-01-11,36.16667175292969,160.70140075683594,82.02799987792969,89.59005737304688,342.91180419921875,113.12775421142578,145.41505432128906,35.175872802734375,81.951416015625,108.7293930053711,149.5329132080078,150.05856323242188,111.4138412475586,85.11286163330078,106.02212524414062,81.9853286743164,37.9110221862793,154.1306610107422,124.11133575439452,57.11207962036133,95.9654541015625,68.94954681396484,3.68959379196167,76.32312774658203,123.69368743896484,103.28011322021484,219.15187072753903,131.21456909179688,39.2564582824707,28.416486740112305
2019-01-14,35.62284851074219,157.67262268066406,80.8604965209961,89.49006652832031,340.4437255859375,112.870849609375,143.936767578125,34.94940185546875,81.35428619384766,108.50740051269533,151.0457305908203,149.55670166015625,111.61663818359376,84.36307525634766,104.82095336914062,82.8305435180664,37.75887298583984,153.15872192382812,124.0854949951172,55.9454345703125,95.26532745361328,68.99488830566406,3.729506492614746,75.8075180053711,124.27791595458984,103.37439727783205,219.49696350097656,130.30223083496094,39.26322555541992,28.449445724487305
