,weight
AAPL,0.027752721706788705
AMGN,0.031104978955673
AMZN,0.024218501786381456
AXP,0.03381657204544335
BA,0.026630335814587205
CAT,0.024593339749608208
CRM,0.024867532011938413
CSCO,0.03224519942647828
CVX,0.03472086743028957
DIS,0.03658067797394793
GS,0.02816182925089604
HD,0.03722479994533418
HON,0.042330102631954504
IBM,0.03340918955273626
JNJ,0.04133613836569595
JPM,0.03410068364272784
KO,0.048683934224382525
MCD,0.04111495540795649
MMM,0.03405110957791791
MRK,0.03497213796696038
MSFT,0.03079796713831163
NKE,0.027801395823815793
NVDA,0.014354597832150894
PG,0.043466654157250796
SHW,0.031744070467588224
TRV,0.04074851317495132
UNH,0.03291605188633575
V,0.034505614487238725
VZ,0.03699497243811235
WMT,0.0347545551265462
