0,cumulative_return
2020-06-01,0.0014081943789276963
2020-06-02,0.00028363315185186977
2020-06-03,0.007208400525342773
2020-06-04,0.008675298934085252
2020-06-05,0.013565108577638929
2020-06-08,0.015209250125728602
2020-06-09,0.026344436926478254
2020-06-10,0.03615641807388803
2020-06-11,0.022494115252322366
2020-06-12,0.003395664517443775
2020-06-15,-0.008992732592668973
2020-06-16,0.010725061580407758
2020-06-17,0.011577636770901067
2020-06-18,0.00866552600317938
2020-06-19,0.02344672656226998
2020-06-22,0.020967840357346557
2020-06-23,0.0324752186965338
2020-06-24,0.02094258526927928
2020-06-25,0.013388828140636244
2020-06-26,0.016020188865573326
2020-06-29,0.004476350974401688
2020-06-30,0.01922904525274527
2020-07-01,0.03913869360821742
2020-07-02,0.05083168237864144
2020-07-06,0.05989342140243936
2020-07-07,0.07475674304905477
2020-07-08,0.07431452856712029
2020-07-09,0.0832455004122501
2020-07-10,0.08884550370042943
2020-07-13,0.11043122842884556
2020-07-14,0.09192798855780637
2020-07-15,0.0995938762867874
2020-07-16,0.08832036640410212
2020-07-17,0.09295454112719925
2020-07-20,0.10690296543980393
2020-07-21,0.11530535365716688
2020-07-22,0.10472974651183375
2020-07-23,0.10235704256550338
2020-07-24,0.09173969307574614
2020-07-27,0.09696431913994696
2020-07-28,0.10052746104898747
2020-07-29,0.09539536618357403
2020-07-30,0.0943024115447848
2020-07-31,0.10763875892393826
2020-08-03,0.11144301467412521
2020-08-04,0.11276796149223012
2020-08-05,0.11881647548705132
2020-08-06,0.11978252811973022
2020-08-07,0.12082011453423092
2020-08-10,0.12181560502499789
2020-08-11,0.12466810267969297
2020-08-12,0.1273237369957283
2020-08-13,0.13007165054807013
2020-08-14,0.12888997981210215
2020-08-17,0.1412209065928538
2020-08-18,0.15557515759138507
2020-08-19,0.14922374110160153
2020-08-20,0.14088735741285374
2020-08-21,0.1437933031028631
2020-08-24,0.15259144957017434
2020-08-25,0.15569916854861865
2020-08-26,0.16670087184684235
2020-08-27,0.19097677195660379
2020-08-28,0.19124382611388513
2020-08-31,0.19286381828532773
2020-09-01,0.2138945076418164
2020-09-02,0.23464231529519175
2020-09-03,0.2262770918842354
2020-09-04,0.1977926956481142
2020-09-08,0.1711964905074359
2020-09-09,0.1791452237471245
2020-09-10,0.1770803376021315
2020-09-11,0.15817789464058096
2020-09-14,0.16777877335524627
2020-09-15,0.1664717835880969
2020-09-16,0.1675931050561974
2020-09-17,0.14610572545977996
2020-09-18,0.14696234748075776
2020-09-21,0.13092143216225494
2020-09-22,0.15001913603091066
2020-09-23,0.1514829082417768
2020-09-24,0.13454061867324985
2020-09-25,0.13881090065031598
2020-09-28,0.1548732507332271
2020-09-29,0.15364498672587845
2020-09-30,0.16929343618839865
2020-10-01,0.17673549251237675
2020-10-02,0.16655239589106707
2020-10-05,0.1683302039365906
2020-10-06,0.17169878683801176
2020-10-07,0.17001603555688938
2020-10-08,0.17564640547220578
2020-10-09,0.1800213347912214
2020-10-12,0.20520156221714658
2020-10-13,0.20762731534564005
2020-10-14,0.20417972268538542
2020-10-15,0.1843088803315054
2020-10-16,0.19428344437129352
2020-10-19,0.1851588103760511
2020-10-20,0.1741045067044733
