0,drawdown
2020-06-01,0.0
2020-06-02,-0.0011229798531590118
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,0.0
2020-06-10,0.0
2020-06-11,-0.013185560194630241
2020-06-12,-0.031617575285923794
2020-06-15,-0.04357368238907866
2020-06-16,-0.0245439356933721
2020-06-17,-0.023721110900105646
2020-06-18,-0.026531604293694833
2020-06-19,-0.012266190017182987
2020-06-22,-0.014658576110328503
2020-06-23,-0.0035527448492740366
2020-06-24,-0.014682949928438216
2020-06-25,-0.021973120598504314
2020-06-26,-0.019433580545441198
2020-06-29,-0.030574599111567013
2020-06-30,-0.016336696396292205
2020-07-01,0.0
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,-0.0004114554151853911
2020-07-09,0.0
2020-07-10,0.0
2020-07-13,0.0
2020-07-14,-0.016663111949057452
2020-07-15,-0.009759588765701377
2020-07-16,-0.0199119598392673
2020-07-17,-0.015738648962866586
2020-07-20,-0.003177380911768668
2020-07-21,0.0
2020-07-22,-0.009482252650052203
2020-07-23,-0.01160965564202221
2020-07-24,-0.021129335122571757
2020-07-27,-0.01644485472707391
2020-07-28,-0.013250086677806805
2020-07-29,-0.01785160217182369
2020-07-30,-0.018831562175786076
2020-07-31,-0.006873987207260623
2020-08-03,-0.003463032765311125
2020-08-04,-0.0022750649914989873
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,0.0
2020-08-11,0.0
2020-08-12,0.0
2020-08-13,0.0
2020-08-14,-0.0010456600122610293
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,-0.005496324880349679
2020-08-20,-0.012710380698340518
2020-08-21,-0.01019566266298022
2020-08-24,-0.002582011218923874
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,0.0
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,-0.006775422571642764
2020-09-04,-0.029846392911186737
2020-09-08,-0.051388020645142474
2020-09-09,-0.044949934779125456
2020-09-10,-0.04662239174857519
2020-09-11,-0.06193244772784967
2020-09-14,-0.054156204685046005
2020-09-15,-0.05521480258903644
2020-09-16,-0.05430658694292645
2020-09-17,-0.07171031539952
2020-09-18,-0.07101649338291993
2020-09-21,-0.084008851671456
2020-09-22,-0.06854064389008763
2020-09-23,-0.0673550598608248
2020-09-24,-0.08107748728667907
2020-09-25,-0.07761876736094486
2020-09-28,-0.06460904795968592
2020-09-29,-0.0656038818416389
2020-09-30,-0.05292940173621763
2020-10-01,-0.04690169943589695
2020-10-02,-0.055149510559133086
2020-10-05,-0.05370957283506561
2020-10-06,-0.050981185139544416
2020-10-07,-0.052344131525129844
2020-10-08,-0.04778380676907268
2020-10-09,-0.044240327605255425
2020-10-12,-0.023845572692044126
2020-10-13,-0.02188083108352934
2020-10-14,-0.024673212826439528
2020-10-15,-0.04076762503612397
2020-10-16,-0.032688715123334156
2020-10-19,-0.04007922319373092
2020-10-20,-0.049032669495249204
2020-10-21,-0.0523304778204019
2020-10-22,-0.0564593144812684
2020-10-23,-0.05467521881705606
2020-10-26,-0.05598998629357266
2020-10-27,-0.056245926146164416
2020-10-28,-0.07157595596204702
2020-10-29,-0.07680570864636005
2020-10-30,-0.0885250959001137
2020-11-02,-0.08470973045163777
2020-11-03,-0.07275572533904973
2020-11-04,-0.04760455898028626
2020-11-05,-0.03621066144024754
2020-11-06,-0.03782962409365742
2020-11-09,-0.010684725279631824
2020-11-10,-0.036938736568713604
2020-11-11,-0.029398646286689978
2020-11-12,-0.03176617039493013
2020-11-13,-0.027876834557909458
2020-11-16,-0.019181144370060133
2020-11-17,-0.019710606662045715
2020-11-18,-0.026268398773299007
2020-11-19,-0.03451495026633222
2020-11-20,-0.03440697966849493
2020-11-23,-0.0347160982762571
2020-11-24,-0.031073331190399234
2020-11-25,-0.02702256491192012
2020-11-27,-0.02507414874854752
2020-11-30,-0.025402232844550565
2020-12-01,-0.017934238605229358
2020-12-02,-0.018652053401705837
2020-12-03,-0.02451866862827634
2020-12-04,-0.026406319983017013
2020-12-07,-0.027763361716519053
2020-12-08,-0.025286029309285918
2020-12-09,-0.02435432175395924
2020-12-10,-0.03231134886967535
2020-12-11,-0.03609276593194566
2020-12-14,-0.025613126049729207
2020-12-15,-0.031256110845559903
2020-12-16,-0.02628197874038951
2020-12-17,-0.025562384392473825
2020-12-18,-0.023837705582858693
2020-12-21,-0.0307197909656568
2020-12-22,-0.032541532420934605
2020-12-23,-0.03685747649030513
2020-12-24,-0.03749435400272938
2020-12-28,-0.024716100398428753
2020-12-29,-0.018989360550643375
2020-12-30,-0.021790823237157197
2020-12-31,-0.02662338703877487
2021-01-04,-0.021087148909616493
2021-01-05,-0.027736776995155532
2021-01-06,-0.021627657271923395
2021-01-07,-0.019024796425012425
2021-01-08,-0.020157073224937316
2021-01-11,-0.01921597042712364
2021-01-12,-0.02004548148691665
2021-01-13,-0.020903413613810096
2021-01-14,-0.021873455165007383
2021-01-15,-0.029339231415454248
2021-01-19,-0.029299113418155165
2021-01-20,-0.0179046566029194
2021-01-21,-0.013783250479820985
2021-01-22,-0.014081359925104953
2021-01-25,-0.011091060350107318
2021-01-26,-0.010502151366583723
2021-01-27,-0.014599301229317296
2021-01-28,-0.015887302823965
2021-01-29,-0.0384629661421525
2021-02-01,-0.036202404852355374
2021-02-02,-0.026490301565497476
2021-02-03,-0.02886400650878762
2021-02-04,-0.031643105347186395
2021-02-05,-0.024160993003457754
2021-02-08,-0.022664334054674606
2021-02-09,-0.02555048019688333
2021-02-10,-0.026265340111923385
2021-02-11,-0.028937533622166223
2021-02-12,-0.032229386333868515
2021-02-16,-0.02659410072920465
2021-02-17,-0.019788476152775236
2021-02-18,-0.029296255904129542
2021-02-19,-0.03259430202558222
2021-02-22,-0.0436006290829144
2021-02-23,-0.04302148473396683
2021-02-24,-0.050068799298478184
2021-02-25,-0.054013936066698354
2021-02-26,-0.06668985591978671
2021-03-01,-0.06608917899240141
2021-03-02,-0.06591828678359457
2021-03-03,-0.07561674920419792
2021-03-04,-0.08069390539243193
2021-03-05,-0.08171102038128208
2021-03-08,-0.06733586951019432
2021-03-09,-0.06493603120739577
2021-03-10,-0.05703591248733575
2021-03-11,-0.05394628875522156
2021-03-12,-0.05685891531734577
2021-03-15,-0.052270071327161105
2021-03-16,-0.04614062464850721
2021-03-17,-0.043396014345316036
2021-03-18,-0.047656254399239595
2021-03-19,-0.05031929418963543
2021-03-22,-0.04514939163195186
2021-03-23,-0.03620219067477626
2021-03-24,-0.039175392830418376
2021-03-25,-0.04416746554954343
2021-03-26,-0.03872975385710331
2021-03-29,-0.027996610029132007
2021-03-30,-0.030734194589167596
2021-03-31,-0.030257718657375254
2021-04-01,-0.027319865470967986
2021-04-05,-0.010895142472489905
2021-04-06,-0.00992161377203693
2021-04-07,-0.006989348149491148
2021-04-08,-0.005450999054720018
2021-04-09,-0.0033194397017665134
2021-04-12,0.0
2021-04-13,0.0
2021-04-14,-0.0016105482714627861
2021-04-15,0.0
2021-04-16,0.0
2021-04-19,-0.00026252900163192816
2021-04-20,0.0
2021-04-21,-0.0009469447061730696
2021-04-22,-0.0035556976271519103
2021-04-23,-0.007752411597188424
2021-04-26,-0.00624989253103414
2021-04-27,-0.008515366879603414
2021-04-28,-0.010834006722327372
2021-04-29,-0.008829200794414516
2021-04-30,-0.0060262807845323785
2021-05-03,0.0
2021-05-04,-0.009311852805383491
2021-05-05,-0.008650443091745341
2021-05-06,-0.008307315987938435
2021-05-07,-0.0017624891546599297
2021-05-10,0.0
2021-05-11,-0.009703810702160198
2021-05-12,-0.02038301504965756
2021-05-13,-0.019051207446633134
2021-05-14,-0.012352001258799317
2021-05-17,-0.0078096934424225495
2021-05-18,-0.0030786640487873163
2021-05-19,-0.016055372529481526
2021-05-20,-0.009088802612494007
2021-05-21,-0.007127069819477305
2021-05-24,-0.00800555142617665
2021-05-25,-0.008473791811922982
2021-05-26,-0.01051232320676776
2021-05-27,-0.012412451632210275
2021-05-28,-0.01591035617007097
2021-06-01,-0.014068828262843391
