Date,drawdown
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,-0.0017279118846941222
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,-0.0077303044539905885
2020-06-10,-0.013040609917167045
2020-06-11,-0.07262221685718917
2020-06-12,-0.0602267366111684
2020-06-15,-0.05356727502766567
2020-06-16,-0.0356289173040899
2020-06-17,-0.039849875528151335
2020-06-18,-0.038747265311269596
2020-06-19,-0.04354281300082463
2020-06-22,-0.04080332199433534
2020-06-23,-0.038515547081088064
2020-06-24,-0.061353758407945436
2020-06-25,-0.049966591576279806
2020-06-26,-0.0742894920295386
2020-06-29,-0.05851262214246877
2020-06-30,-0.047058915495021725
2020-07-01,-0.044417271497375954
2020-07-02,-0.04040222190842091
2020-07-06,-0.02511192513199234
2020-07-07,-0.035438600601700454
2020-07-08,-0.029700294861931154
2020-07-09,-0.03858134745716457
2020-07-10,-0.02675023263170584
2020-07-13,-0.029789340342870063
2020-07-14,-0.011572891121307327
2020-07-15,-0.005093336098584755
2020-07-16,-0.007526922867645336
2020-07-17,-0.006204756968225422
2020-07-20,-0.0036296825311049608
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,-0.009937722069837451
2020-07-24,-0.013855502172454237
2020-07-27,-0.00788225689600519
2020-07-28,-0.013579018926554887
2020-07-29,-0.007595613206040297
2020-07-30,-0.015336865266514565
2020-07-31,-0.014247432411193195
2020-08-03,-0.008394701415244343
2020-08-04,-0.0037417452438734955
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,0.0
2020-08-10,0.0
2020-08-11,-0.003125834550589346
2020-08-12,0.0
2020-08-13,-0.004655813911636275
2020-08-14,-0.004189522559415959
2020-08-17,-0.003360827008142997
2020-08-18,-0.0026634631941051534
2020-08-19,-0.006764431354540079
2020-08-20,-0.005940882181806995
2020-08-21,-0.0019504563722788637
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,-0.005606850643592787
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,-0.026919000075804722
2020-09-04,-0.031222100306449674
2020-09-08,-0.0524875747045217
2020-09-09,-0.03644237435180775
2020-09-10,-0.049665053112615376
2020-09-11,-0.04457622363324576
2020-09-14,-0.03417802984167939
2020-09-15,-0.03435337443755038
2020-09-16,-0.03461010383026508
2020-09-17,-0.03906441870672084
2020-09-18,-0.047979276601849086
2020-09-21,-0.06402860641894592
2020-09-22,-0.05658811966038979
2020-09-23,-0.07442965909872068
2020-09-24,-0.071801026905842
2020-09-25,-0.06102939537155172
2020-09-28,-0.04809504795600006
2020-09-29,-0.05274058555205041
2020-09-30,-0.043769479061037564
2020-10-01,-0.043231678822405195
2020-10-02,-0.04881682352107097
2020-10-05,-0.03403015136454568
2020-10-06,-0.04518987386453743
2020-10-07,-0.02911440014258415
2020-10-08,-0.023257773023171224
2020-10-09,-0.017580658060164067
2020-10-12,-0.007627811740722024
2020-10-13,-0.013814961412567106
2020-10-14,-0.019330782910538802
2020-10-15,-0.021200954587129228
2020-10-16,-0.01898315324059241
2020-10-19,-0.0341161679369959
2020-10-20,-0.030620854461622105
2020-10-21,-0.03338199107252071
2020-10-22,-0.027237791104301246
2020-10-23,-0.026084763117899867
2020-10-26,-0.045631682585943745
2020-10-27,-0.05154990605558163
2020-10-28,-0.08152326010289546
2020-10-29,-0.07436114522139536
2020-10-30,-0.08061208043761303
2020-11-02,-0.06726648382229361
2020-11-03,-0.0510567210397298
2020-11-04,-0.040896565812538976
2020-11-05,-0.023463205474646753
2020-11-06,-0.022946933350802556
2020-11-09,0.0
2020-11-10,0.0
2020-11-11,0.0
2020-11-12,-0.009768322686483644
2020-11-13,0.0
2020-11-16,0.0
2020-11-17,-0.004624646293542645
2020-11-18,-0.015601851948246037
2020-11-19,-0.013123354196210246
2020-11-20,-0.019203741068308133
2020-11-23,-0.009862457738951447
2020-11-24,0.0
2020-11-25,-0.0030353418689264
2020-11-27,-0.0023770781357826953
2020-11-30,-0.008222166627432581
2020-12-01,-0.0014076557046526217
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,0.0
