Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2020-12-28,132.9368133544922,189.75607299804688,164.197998046875,110.6729507446289,216.08999633789065,161.81419372558594,221.3896026611328,38.345977783203125,67.98127746582031,174.744873046875,229.30918884277344,236.79226684570312,177.80221557617188,96.4697036743164,132.20309448242188,109.03053283691406,46.27823638916016,189.86685180664065,120.95462799072266,65.01591491699219,215.3665008544922,131.76052856445312,12.863128662109377,121.50968170166016,232.0176696777344,125.43321228027344,316.4152526855469,204.63580322265625,42.96593475341797,45.133914947509766
2020-12-29,131.16680908203125,192.4880828857422,166.10000610351562,110.46722412109376,216.25,160.25384521484375,219.24118041992188,38.10694885253906,67.74907684326172,173.2207489013672,227.9134826660156,234.10118103027344,177.1162109375,95.6813735961914,133.02294921875,108.74346160888672,46.25260925292969,188.7047119140625,120.35923767089844,65.7998275756836,214.59103393554688,130.9649658203125,12.906254768371582,121.28184509277344,232.4153289794922,124.6762237548828,317.6957092285156,206.31036376953125,42.84209442138672,44.84797286987305
2020-12-30,130.04835510253906,192.7426605224609,164.29249572753906,111.67344665527344,216.6699981689453,163.32919311523438,219.1820526123047,37.97036361694336,68.32560729980469,177.00169372558594,229.18548583984372,233.28323364257807,178.6575927734375,96.0987319946289,134.67129516601562,109.04791259765624,46.51749420166016,187.68450927734372,120.53924560546876,65.12907409667969,212.2263641357422,130.97421264648438,13.108176231384276,120.71234130859376,231.3146514892578,125.33406829833984,315.537109375,210.15040588378903,42.3540153503418,44.810691833496094
2020-12-31,129.04666137695312,195.07591247558597,162.84649658203125,113.05733489990234,214.05999755859372,165.12539672851562,219.31016540527344,38.20085144042969,67.62095642089844,177.01145935058594,232.94857788085935,233.59988403320312,180.13967895507812,97.2889404296875,135.81910705566406,110.53541564941406,46.85927200317383,190.36361694335935,121.01004028320312,66.10693359375,212.9348297119141,130.8724365234375,13.017684936523438,121.91268920898438,233.7895965576172,126.4965591430664,320.74139404296875,210.5064697265625,42.79838562011719,44.801361083984375
2021-01-04,125.85669708251952,192.30990600585935,159.3314971923828,110.37374114990234,202.72000122070312,165.24334716796875,217.12225341796875,37.83080291748047,67.82914733886719,173.59201049804688,234.0880279541016,232.1048126220703,176.11683654785156,95.78958892822266,135.05963134765625,109.49156951904295,45.081974029541016,186.49571228027344,118.98844146728516,65.42806243896484,208.4065399169922,129.60504150390625,13.07601833343506,120.75613403320312,230.15028381347656,122.24308776855467,319.66217041015625,209.57290649414065,42.87123489379883,45.541046142578125
2021-01-05,127.41275024414062,193.24322509765625,160.92550659179688,110.96281433105467,211.6300048828125,166.59506225585938,218.31480407714844,37.84801864624024,69.66281127929688,174.3345184326172,239.32640075683597,233.97808837890625,176.5487823486328,97.4898910522461,136.64756774902344,110.08734893798828,44.58638000488281,187.61346435546875,118.78768157958984,65.54121398925781,208.6075592041016,130.65040588378906,13.36643409729004,121.52716827392578,229.0019073486328,121.23377990722656,315.36334228515625,206.44515991210935,42.6745491027832,45.29862976074219
2021-01-06,123.12386322021484,197.90121459960935,156.91900634765625,115.06770324707033,211.02999877929688,175.8665008544922,213.02249145507807,38.20945358276367,71.9048080444336,174.99887084960938,252.2409210205078,235.3148193359375,179.7670135498047,99.92442321777344,137.93345642089844,115.25658416748048,43.16796112060547,187.1876678466797,120.59464263916016,66.57566833496094,203.19851684570312,131.68650817871094,12.578444480895996,122.80643463134766,229.79405212402344,125.35211944580078,328.5981140136719,204.62620544433597,43.19176864624024,45.58144760131836
2021-01-07,127.32521057128906,198.55455017089844,158.10800170898438,114.15750885009766,212.7100067138672,176.20213317871094,214.82598876953125,38.69137954711914,72.24113464355469,174.4713134765625,257.6293640136719,234.1627197265625,180.0634765625,99.69255065917967,138.39947509765625,119.04149627685548,42.68944549560547,188.0570831298828,117.49996948242188,67.90101623535156,208.98089599609372,134.09173583984375,13.305859565734863,121.65858459472656,233.85958862304688,125.3250961303711,333.86627197265625,205.7714385986328,43.09458160400391,45.57835006713867
2021-01-08,128.42420959472656,202.3470764160156,159.13499450683594,114.27010345458984,209.8999938964844,176.2293243408203,218.8272705078125,38.77743911743164,72.92974090576172,174.57876586914062,256.2426147460937,236.65159606933597,177.87841796875,99.33705139160156,138.1147003173828,119.1729507446289,43.646461486816406,191.5081024169922,115.35379028320312,67.10095977783203,210.2541961669922,135.3868865966797,13.238801956176758,121.60602569580078,231.8363800048828,125.84772491455078,332.3663024902344,207.3498077392578,42.557090759277344,45.5721321105957
2021-01-11,125.43848419189452,201.5665435791016,155.7104949951172,113.59449768066406,206.7899932861328,175.8665008544922,215.09210205078125,39.03561782836914,73.34612274169922,174.96957397460938,259.5551452636719,238.5335998535156,176.46408081054688,99.3756866455078,137.5364532470703,120.95149230957033,42.8945198059082,190.05316162109372,114.3707046508789,68.6930160522461,208.21507263183597,136.03443908691406,13.582566261291504,120.78241729736328,233.79916381835935,123.84717559814452,329.95172119140625,204.8860321044922,42.30675506591797,45.77725601196289
