,weight
AAPL,0.00642784079302668
ABBV,0.010260151266413445
ABT,0.01281215628441961
ACN,0.012933387777421593
ADBE,0.0035309690597718777
AMD,0.014522081747787387
AMGN,0.013103731229865292
AMZN,0.020549184406333555
AVGO,0.0021141679194049494
BAC,0.003226222309459933
BMY,0.014997187956177514
COST,0.033130666405217724
CRM,0.020166250658532062
CSCO,0.01676322726298275
CVX,0.01089524803103318
DHR,0.09743849358491267
DIS,0.0041426273389019285
GOOG,0.008047398381080803
HD,0.0016953840428800845
HON,0.01702081743388477
JPM,0.0037294926527186765
KO,0.022010017004977477
LIN,0.0031877360550173076
LLY,0.018644814312027094
MA,0.002676131108260078
MCD,0.0020962830557438067
META,0.005628335048130974
MRK,0.019187885464122166
MSFT,0.005436320845168627
NEE,0.006895194471521683
NFLX,0.18241830654449182
NKE,0.005195491223551635
NVDA,0.01498133280625649
ORCL,0.05938463335085206
PEP,0.009131486570692697
PFE,0.017969645028883353
PG,0.009371217088448458
PM,0.01834016255334102
TMO,0.08014709787095854
TSLA,0.013478411287033278
TXN,0.003208525781536522
UNH,0.019867462356323102
UPS,0.07783481978255842
V,0.0038686457800184457
VZ,0.03044894412312823
WFC,0.005037528245835235
WMT,0.02580249822708534
XOM,0.010244387471809757
