Date,drawdown
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,-0.01424008536732091
2022-01-06,-0.013838388912227217
2022-01-07,-0.017626710768425036
2022-01-10,-0.01844693216465454
2022-01-11,-0.010667452375041186
2022-01-12,-0.008454250973524813
2022-01-13,-0.019703028546989798
2022-01-14,-0.018309566165935043
2022-01-18,-0.03642809937046865
2022-01-19,-0.04540534899731363
2022-01-20,-0.055177426796050755
2022-01-21,-0.07165095065319516
2022-01-24,-0.06924590313948986
2022-01-25,-0.0787961582084471
2022-01-26,-0.08224494823010597
2022-01-27,-0.08535318371871381
2022-01-28,-0.06678591649657684
2022-01-31,-0.0489963530210894
2022-02-01,-0.041010739923697526
2022-02-02,-0.033944396562165635
2022-02-03,-0.05406866486368356
2022-02-04,-0.051524020100300105
2022-02-07,-0.05311166600251471
2022-02-08,-0.04535352059412501
2022-02-09,-0.030312898210967387
2022-02-10,-0.047343776211932864
2022-02-11,-0.06568554389502768
2022-02-14,-0.06947252220766775
2022-02-15,-0.052756673046339575
2022-02-16,-0.052238553647599995
2022-02-17,-0.07153943679928754
2022-02-18,-0.07879534152628875
2022-02-22,-0.08740588588247555
2022-02-23,-0.10136937181858374
2022-02-24,-0.08964015803053105
2022-02-25,-0.06931704117680981
2022-02-28,-0.07220047551303221
2022-03-01,-0.08695389978795776
2022-03-02,-0.06903572088849819
2022-03-03,-0.07412939940720076
2022-03-04,-0.08129277005019542
2022-03-07,-0.10769848516907699
2022-03-08,-0.11335216524209779
2022-03-09,-0.09126040176282835
2022-03-10,-0.09539481859049315
2022-03-11,-0.10471858256260591
2022-03-14,-0.10952252488017089
2022-03-15,-0.09037207555986748
2022-03-16,-0.07018948550771342
2022-03-17,-0.05847730372133375
2022-03-18,-0.04878509061075498
2022-03-21,-0.05163795446696673
2022-03-22,-0.04213185270471642
2022-03-23,-0.056716816376320534
2022-03-24,-0.042838305910362195
2022-03-25,-0.03811244058919905
2022-03-28,-0.03171447346640388
2022-03-29,-0.02003489514772472
2022-03-30,-0.026007629853276648
2022-03-31,-0.03938695172673157
2022-04-01,-0.03665076917542609
2022-04-04,-0.03138516423273552
2022-04-05,-0.04372262357155876
2022-04-06,-0.05001631021666675
2022-04-07,-0.044794406948660104
2022-04-08,-0.046738087213859636
2022-04-11,-0.0590916584243546
2022-04-12,-0.0633674342323568
2022-04-13,-0.05386947694286681
2022-04-14,-0.06317095809538475
2022-04-18,-0.06541568939314246
2022-04-19,-0.049636583840946824
2022-04-20,-0.04954612797965807
2022-04-21,-0.06342929275967168
2022-04-22,-0.09078442596139102
2022-04-25,-0.08531002720388803
2022-04-26,-0.10954517625942362
2022-04-27,-0.10934774613027598
2022-04-28,-0.08591826400720926
2022-04-29,-0.11570433710628636
2022-05-02,-0.11129084597084438
2022-05-03,-0.10879095495766211
2022-05-04,-0.08331554735979829
2022-05-05,-0.11285584052409758
2022-05-06,-0.11932545378214321
2022-05-09,-0.14994511446393155
2022-05-10,-0.14924769506383317
2022-05-11,-0.16020901959019684
2022-05-12,-0.15696213264771552
2022-05-13,-0.13572700220408396
2022-05-16,-0.1395140118786643
2022-05-17,-0.12122512128018859
2022-05-18,-0.15281885968190656
2022-05-19,-0.15725629902143434
2022-05-20,-0.15585276615851174
2022-05-23,-0.14115986090613386
2022-05-24,-0.146895205396953
2022-05-25,-0.13729215512460968
2022-05-26,-0.12043085408097332
2022-05-27,-0.1007409441388617
2022-05-31,-0.1075283255789341
2022-06-01,-0.11535091879569948
2022-06-02,-0.09568535935665223
2022-06-03,-0.1087099276959741
2022-06-06,-0.10780126977326299
2022-06-07,-0.09899737977782619
2022-06-08,-0.10895564688187565
2022-06-09,-0.1299875026481222
2022-06-10,-0.1546786636848293
2022-06-13,-0.18614114029109152
2022-06-14,-0.18931805802648438
2022-06-15,-0.1776836934377839
2022-06-16,-0.2024319671623851
2022-06-17,-0.20058838158416237
2022-06-21,-0.18168325654655737
2022-06-22,-0.18271245879865783
2022-06-23,-0.17605501479768593
2022-06-24,-0.15011261694994793
2022-06-27,-0.15340143262760597
2022-06-28,-0.16920748825827314
2022-06-29,-0.17168838845975598
2022-06-30,-0.17703859795783028
2022-07-01,-0.17048497052576927
2022-07-05,-0.1706065245869871
2022-07-06,-0.16935698994255333
2022-07-07,-0.1565969708499778
2022-07-08,-0.15706051547009492
2022-07-11,-0.16603873205005315
2022-07-12,-0.17333078647589428
2022-07-13,-0.17658235717895432
2022-07-14,-0.18017910755343292
2022-07-15,-0.16183005848581644
2022-07-18,-0.16875944252710495
2022-07-19,-0.14503524714179694
2022-07-20,-0.1396372197251614
2022-07-21,-0.13111159090473146
2022-07-22,-0.13839470735493165
2022-07-25,-0.13655013407946626
2022-07-26,-0.14617140546985774
2022-07-27,-0.12697839107272868
2022-07-28,-0.11454131910905974
2022-07-29,-0.1056309705628512
2022-08-01,-0.1056312491196878
2022-08-02,-0.10948714060246367
2022-08-03,-0.09580065083070521
2022-08-04,-0.09493439802651538
2022-08-05,-0.09535727922002657
2022-08-08,-0.09800612159693733
2022-08-09,-0.10383813132367992
2022-08-10,-0.08463269935995132
2022-08-11,-0.0841121756960782
2022-08-12,-0.06810668193805502
2022-08-15,-0.06384718787626398
2022-08-16,-0.06177994867079939
2022-08-17,-0.06898720938402803
2022-08-18,-0.06588402378845104
2022-08-19,-0.0782489224804448
2022-08-22,-0.09748423570658693
2022-08-23,-0.09957128662281023
2022-08-24,-0.09633106817508297
2022-08-25,-0.08382829875814524
2022-08-26,-0.11402672085961252
