Date,drawdown
2020-06-01,0.0
2020-06-02,0.0
2020-06-03,0.0
2020-06-04,0.0
2020-06-05,0.0
2020-06-08,0.0
2020-06-09,-0.005924221753083825
2020-06-10,-0.00990610164124539
2020-06-11,-0.06293416857655687
2020-06-12,-0.051375343795563744
2020-06-15,-0.04558621785735384
2020-06-16,-0.028677747098161066
2020-06-17,-0.03288954108152642
2020-06-18,-0.0331186863555335
2020-06-19,-0.03212889114263906
2020-06-22,-0.02622050044207902
2020-06-23,-0.026434985336454275
2020-06-24,-0.04697705034794353
2020-06-25,-0.04129929048836212
2020-06-26,-0.06231099809980889
2020-06-29,-0.039687728650207976
2020-06-30,-0.033357888457068774
2020-07-01,-0.028165955673342014
2020-07-02,-0.02539723756551371
2020-07-06,-0.010435877008566963
2020-07-07,-0.0051092076891258165
2020-07-08,-0.0029759543280535317
2020-07-09,-0.0017867113781889765
2020-07-10,0.0
2020-07-13,-0.008203083061964378
2020-07-14,0.0
2020-07-15,0.0
2020-07-16,-0.005433675286447448
2020-07-17,-0.006239490231736311
2020-07-20,0.0
2020-07-21,0.0
2020-07-22,0.0
2020-07-23,-0.012270645485475073
2020-07-24,-0.01554648752904686
2020-07-27,-0.01161741601670141
2020-07-28,-0.013686893416641421
2020-07-29,-0.014900184934606986
2020-07-30,-0.01951462024096584
2020-07-31,-0.02065350237298791
2020-08-03,-0.013809907929141607
2020-08-04,-0.004230309127019605
2020-08-05,0.0
2020-08-06,0.0
2020-08-07,-0.00021317215905314324
2020-08-10,0.0
2020-08-11,-0.008012267113528204
2020-08-12,0.0
2020-08-13,-0.0013256423129568429
2020-08-14,0.0
2020-08-17,0.0
2020-08-18,0.0
2020-08-19,-0.00842269901605941
2020-08-20,-0.010232237034494496
2020-08-21,-0.005233230113808052
2020-08-24,0.0
2020-08-25,0.0
2020-08-26,0.0
2020-08-27,0.0
2020-08-28,0.0
2020-08-31,-0.004827842367720825
2020-09-01,0.0
2020-09-02,0.0
2020-09-03,-0.030527035993604956
2020-09-04,-0.03665368848149586
2020-09-08,-0.06627314248424965
2020-09-09,-0.049763677821049734
2020-09-10,-0.06713857758318598
2020-09-11,-0.0641019349341162
2020-09-14,-0.052089841072068044
2020-09-15,-0.05085406355875988
2020-09-16,-0.05450386627783743
2020-09-17,-0.057244149505885744
2020-09-18,-0.06820586149929331
2020-09-21,-0.07535162860379163
2020-09-22,-0.0656572390250254
2020-09-23,-0.08624986635516796
2020-09-24,-0.08520992979350828
2020-09-25,-0.06952224918636518
2020-09-28,-0.05579094844854693
2020-09-29,-0.05918564658846781
2020-09-30,-0.04682447338642748
2020-10-01,-0.0391390268163484
2020-10-02,-0.05159331499402153
2020-10-05,-0.03587700646851388
2020-10-06,-0.051296626270501355
2020-10-07,-0.03761949074693849
2020-10-08,-0.034653716171187066
2020-10-09,-0.028880375841385697
2020-10-12,-0.016666598107015318
2020-10-13,-0.019930458964898423
2020-10-14,-0.02786260694795062
2020-10-15,-0.02949616811275846
2020-10-16,-0.027986907428452446
2020-10-19,-0.04196551219301892
2020-10-20,-0.037825752379997746
2020-10-21,-0.04199236154961161
2020-10-22,-0.037998923522339134
2020-10-23,-0.03587847873422778
2020-10-26,-0.052692303061734114
2020-10-27,-0.05469369241615962
2020-10-28,-0.08514808283353725
2020-10-29,-0.07987136895965607
2020-10-30,-0.09216530467680417
2020-11-02,-0.08051454154722737
2020-11-03,-0.06423174058559411
2020-11-04,-0.05276553692967079
2020-11-05,-0.03667254845015255
2020-11-06,-0.03007362231236621
2020-11-09,-0.015811233986158135
2020-11-10,-0.007416031405717116
2020-11-11,-0.0009096049792782779
2020-11-12,-0.00841873464368792
2020-11-13,0.0
2020-11-16,0.0
2020-11-17,-0.003523676387075625
2020-11-18,-0.014509549703494495
2020-11-19,-0.007866237953930266
2020-11-20,-0.018653579263595343
2020-11-23,-0.008913094563370083
2020-11-24,-0.0009359691309988039
2020-11-25,0.0
2020-11-27,0.0
2020-11-30,-0.00325990563764611
2020-12-01,0.0
2020-12-02,0.0
2020-12-03,0.0
2020-12-04,0.0
2020-12-07,-0.0013096124866880388
2020-12-08,0.0
2020-12-09,-0.00819879816822966
