Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2016-05-25,22.69935417175293,116.32987213134766,35.41749954223633,56.784934997558594,117.5867691040039,57.93613052368164,82.36080169677734,21.376304626464844,67.24030303955078,92.04464721679688,131.2929229736328,104.84703826904295,84.23834991455078,96.18846893310548,86.7100830078125,50.21567153930664,32.440399169921875,96.81442260742188,103.1653060913086,39.68113327026367,46.180572509765625,49.08224487304688,1.1086387634277344,62.49656677246094,88.7862548828125,91.37163543701172,113.25588989257812,73.83419036865234,29.74768447875977,19.82954406738281
2016-05-26,22.87936019897461,116.3148956298828,35.74549865722656,56.71539306640625,117.99739074707033,57.544921875,82.14398193359375,21.361528396606445,67.06192016601562,91.9985580444336,129.64002990722656,105.5160675048828,83.84918212890625,96.66405487060548,86.36583709716797,49.840118408203125,32.66699981689453,97.23070526123048,102.50985717773438,39.55486679077149,45.97678756713867,48.95074462890625,1.1204198598861694,62.297142028808594,87.92356872558594,91.419921875,112.88239288330078,73.77814483642578,29.932680130004883,19.93363571166992
2016-05-27,22.865684509277344,117.20475006103516,35.61199951171875,56.96753692626953,117.91527557373048,57.44913101196289,82.55790710449219,21.376304626464844,67.40547943115234,92.44097900390624,130.4249267578125,105.42950439453124,83.95198059082031,96.9177017211914,86.48822784423828,50.14669418334961,32.7327880859375,96.80657196044922,102.49771118164062,39.61800384521485,46.35778427124024,49.25756072998047,1.1265554428100586,62.45822143554688,88.95086669921875,91.8866958618164,113.74822235107422,74.3945083618164,30.207183837890625,19.905502319335938
2016-05-31,22.7540340423584,118.10953521728516,36.13949966430664,57.17620086669922,115.11383819580078,57.888214111328125,82.49879455566406,21.472396850585938,66.73155212402344,91.45474243164062,130.3839874267578,104.5354461669922,83.58482360839844,97.4883804321289,86.20521545410156,50.02406692504883,32.60121154785156,95.87189483642578,102.15178680419922,39.46369171142578,46.96030044555664,48.40724563598633,1.1466811895370483,62.15907287597656,88.73748779296875,91.85449981689452,113.46805572509766,73.72211456298828,30.374267578125,19.91394805908203
2016-06-01,22.435035705566406,118.1842803955078,35.97200012207031,57.30661392211914,115.35110473632812,57.69660949707031,82.24254608154297,21.361528396606445,66.81743621826172,90.80949401855467,130.7846221923828,104.30598449707033,83.66563415527344,96.70844268798828,86.27404022216797,50.34596252441406,32.674312591552734,95.80117797851562,102.3763427734375,39.512786865234375,46.8273811340332,48.15301513671875,1.148890256881714,62.73434448242188,88.81370544433594,92.41783905029295,114.19813537597656,73.98356628417969,30.093793869018555,19.83517265319824
2016-06-02,22.266416549682617,119.54524230957033,36.4119987487793,57.74136352539063,115.75259399414062,58.77436447143555,82.03558349609375,21.49457359313965,66.4210433959961,90.99385833740234,130.22052001953125,104.76490020751952,84.09883880615234,97.3362274169922,87.58216857910156,50.43793487548828,32.68892288208008,95.8724136352539,101.98185729980467,39.85649490356445,46.49955749511719,47.942012786865234,1.156989812850952,62.8570442199707,89.02401733398438,92.44198608398438,115.47988891601562,74.66534423828125,30.296689987182617,19.96177673339844
2016-06-03,22.311988830566406,119.0367431640625,36.277000427246094,56.94145202636719,116.2362289428711,59.90803527832031,81.35556030273438,21.53153419494629,66.50691986083984,91.02149963378906,127.26910400390624,104.23474884033205,84.28978729248047,96.94940948486328,87.78871154785156,49.54122543334961,32.922847747802734,96.01483917236328,102.18819427490234,39.73023223876953,45.88818359375,46.99250030517578,1.1407907009124756,63.25591659545898,88.71006774902344,92.24079895019533,116.15901947021484,74.65599822998047,30.386192321777344,19.93927574157715
2016-06-06,22.473773956298828,119.78449249267578,36.33649826049805,57.33271408081055,120.36078643798828,61.009765625,81.63152313232422,21.509361267089844,66.84386444091797,91.04916381835938,128.40554809570312,102.21717071533205,84.84049224853516,96.8479461669922,88.56131744384766,50.031734466552734,33.164058685302734,96.52911376953124,103.21990966796876,40.10200881958008,46.18943786621094,47.73979949951172,1.1349003314971924,63.48601150512695,89.46302032470703,92.00741577148438,117.27102661132812,75.21640014648438,30.26088523864746,19.989910125732425
2016-06-07,22.564918518066406,118.81243133544922,36.1870002746582,57.28924560546875,120.38819122314452,61.32114410400391,81.93704223632812,21.4871826171875,68.26439666748047,90.65281677246094,126.8603515625,102.79474639892578,84.70097351074219,97.22842407226562,88.53074645996094,49.86311721801758,33.12750625610352,96.45003509521484,103.72364807128906,39.98275375366211,46.1628532409668,47.08041763305664,1.1371091604232788,63.14086151123047,89.57279968261719,92.2085952758789,116.24388122558594,75.27239990234375,30.881498336791992,19.984285354614254
2016-06-08,22.544408798217773,118.14689636230467,36.33200073242188,57.610939025878906,121.36456298828124,62.35897064208984,82.14398193359375,21.53891944885254,68.1124496459961,90.36707305908205,126.42703247070312,102.5336456298828,85.22966003417969,97.65326690673828,88.58426666259766,50.00873565673828,33.29563522338867,96.6161651611328,104.0331573486328,40.41765975952149,46.10968399047852,47.58153533935547,1.133427977561951,63.39395904541016,90.02088928222656,92.45952606201172,119.18096160888672,76.25298309326172,30.744253158569336,20.054622650146484
