Date,return
2019-06-03,0.0074757284012401184
2019-06-04,0.011427068446075184
2019-06-05,0.010014559746545224
2019-06-06,0.008955333765738229
2019-06-07,0.009484500121954533
2019-06-10,-0.003513881071003355
2019-06-11,0.0030732067237091397
2019-06-12,0.004318106709676573
2019-06-13,0.0038051630474817124
2019-06-14,0.0022082473589843856
2019-06-17,-0.0032709463427650306
2019-06-18,0.0026857043410255747
2019-06-19,0.004664946399125643
2019-06-20,0.005575977100564001
2019-06-21,0.0008953948875459853
2019-06-24,0.0006601635036431641
2019-06-25,-0.0017248617686252703
2019-06-26,-0.008381753884759749
2019-06-27,0.00226541029513187
2019-06-28,0.00017520369384742626
2019-07-01,0.0030843531573364583
2019-07-02,0.008757201889676214
2019-07-03,0.00983581199705714
2019-07-05,-0.003126610339530697
2019-07-08,-7.87772159643789e-05
2019-07-09,-0.002762043317793718
2019-07-10,0.004876362081094606
2019-07-11,0.003483688059205177
2019-07-12,0.0009851851488983203
2019-07-15,0.003931775810861934
2019-07-16,-0.002998325051783735
2019-07-17,-0.0021159214328862006
2019-07-18,0.00205942824286943
2019-07-19,-0.009558767507254358
2019-07-22,-0.002836276678611799
2019-07-23,0.005523777599686577
2019-07-24,-0.0026895236910263786
2019-07-25,0.0014114603709184245
2019-07-26,0.007817644673783214
2019-07-29,0.002802144366176605
2019-07-30,-0.0021984312258524893
2019-07-31,-0.01232036660134765
2019-08-01,-0.00489321131662958
2019-08-02,0.0026896195636950415
2019-08-05,-0.021326790157359866
2019-08-06,0.012850293756792464
2019-08-07,0.0018543048632143014
2019-08-08,0.011950004295363598
2019-08-09,0.0017141009220068414
2019-08-12,-0.010038462839948567
2019-08-13,0.013600250954189378
2019-08-14,-0.019850147783684092
2019-08-15,0.010764425726050757
2019-08-16,0.008442764490457033
2019-08-19,0.006183271171844296
2019-08-20,-0.009229121585793266
2019-08-21,0.007141883353966271
2019-08-22,-0.0023702310864250576
2019-08-23,-0.020363808552401583
2019-08-26,0.012476875681150362
2019-08-27,-0.0005137284829381959
2019-08-28,0.008429596893693696
2019-08-29,0.007185265824337084
2019-08-30,-0.0004912745712517659
2019-09-03,-0.002394576627923334
2019-09-04,0.006409631664907626
2019-09-05,0.004381577058446775
2019-09-06,0.0013520728457731253
2019-09-09,-0.00547900069357171
2019-09-10,-0.007439420396040363
2019-09-11,0.005162691792298674
2019-09-12,0.004127834625044851
2019-09-13,-0.001929304353150278
2019-09-16,-0.00841960399587184
2019-09-17,0.005570996273241034
2019-09-18,0.0017765979018216325
2019-09-19,-4.3585669204583136e-05
2019-09-20,-0.0013942617186526861
2019-09-23,0.002688917142666839
2019-09-24,-0.0010472039625600183
2019-09-25,0.001180922307799137
2019-09-26,-0.0033005540726317954
2019-09-27,-0.001729824214603955
2019-09-30,0.005183840168490701
2019-10-01,-0.00937672194583031
2019-10-02,-0.0136815032266735
2019-10-03,0.00654775288294536
2019-10-04,0.014381916900062007
2019-10-07,-0.002010010043731896
2019-10-08,-0.008500514833101633
2019-10-09,0.005822738470059233
2019-10-10,0.0019332284886642323
2019-10-11,0.0007590986233998439
2019-10-14,-0.0029519963651734272
2019-10-15,0.007921022048744654
2019-10-16,0.0011290858268130225
2019-10-17,0.0020283934405215787
2019-10-18,-0.0009984737077530655
2019-10-21,0.0018321460529640136
2019-10-22,-0.006775156726457713
2019-10-23,0.0006280132298959512
2019-10-24,-0.006014529485827609
2019-10-25,-0.0024396692941004243
2019-10-28,-0.0012932039283124488
2019-10-29,0.0001638619461784409
2019-10-30,0.012026681673996264
2019-10-31,-0.0018609798584564054
2019-11-01,-0.0021692568807288293
2019-11-04,-0.009523190607324938
2019-11-05,0.0016702410145964866
2019-11-06,0.005453918188861103
2019-11-07,0.0029037773988049593
2019-11-08,0.0020862474356308216
2019-11-11,-0.00433801018526154
2019-11-12,0.0013826892390664124
2019-11-13,0.01079885892693587
2019-11-14,-0.002173373394424421
2019-11-15,0.005345810454350583
2019-11-18,0.0049104621534995
2019-11-19,-0.0011444785834628375
2019-11-20,0.0008050083871141839
2019-11-21,-0.002067061495055432
2019-11-22,0.0033135581003214593
2019-11-25,0.002049372036585594
2019-11-26,0.006593073117933281
2019-11-27,0.0027332711399224675
2019-11-29,-0.001219359836078238
2019-12-02,-0.0007719691270010318
2019-12-03,-0.005256362767643228
2019-12-04,0.006887743892101987
2019-12-05,0.0016485618381959564
2019-12-06,0.005327745408527485
2019-12-09,-0.0032250926767195486
2019-12-10,0.00029328776478453717
2019-12-11,0.001102162150501113
2019-12-12,0.006257878273109617
2019-12-13,0.002114346894358236
2019-12-16,0.006615355152293116
2019-12-17,0.00019675547812448088
2019-12-18,-0.004490972608097056
2019-12-19,0.005431183696146998
2019-12-20,0.004656084828609659
2019-12-23,-0.002793986520870458
2019-12-24,6.707674084096649e-05
2019-12-26,0.002119492975682315
2019-12-27,0.0028551538598779094
2019-12-30,-0.006094034058517813
2019-12-31,0.0026209829280391455
2020-01-02,0.004533908982139529
2020-01-03,-0.007547228029242223
2020-01-06,0.002469850325632733
2020-01-07,-0.004778707059334508
2020-01-08,0.005115980825276756
2020-01-09,0.006361093256776808
2020-01-10,-0.0021327203858750644
2020-01-13,-0.0003444747274813877
2020-01-14,0.0023983732898368504
2020-01-15,0.006631941089916955
2020-01-16,0.006015961900555773
2020-01-17,0.0015861429740318105
2020-01-21,-0.0010385861447667673
2020-01-22,0.0018712030651169117
2020-01-23,-0.000920755590889577
2020-01-24,-0.009930959074713372
2020-01-27,-0.008009912764382602
2020-01-28,0.005966475654134176
2020-01-29,-0.000386069344561998
2020-01-30,0.0049325816370714435
2020-01-31,-0.0126237114616151
2020-02-03,0.004950958130606284
2020-02-04,0.009466486132853683
