Date,drawdown
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-10,-0.0001819886958422945
2019-06-11,0.0
2019-06-12,-0.0020553889780318135
2019-06-13,0.0
2019-06-14,-0.002070250839723564
2019-06-17,-0.00037513159798130413
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,-0.003875928177295984
2019-06-24,-0.002458520425055566
2019-06-25,-0.00731832081005146
2019-06-26,-0.009302521353259374
2019-06-27,-0.004114184982183855
2019-06-28,-0.0024763725908357737
2019-07-01,-0.0010110094716110352
2019-07-02,0.0
2019-07-03,0.0
2019-07-05,-0.004871256646291067
2019-07-08,-0.007991044946355386
2019-07-09,-0.007447661810641493
2019-07-10,-0.0018342572505333221
2019-07-11,-0.0060975261708493544
2019-07-12,-0.0035049961932683837
2019-07-15,-0.0031714330651775313
2019-07-16,-0.006752772987490552
2019-07-17,-0.006561467634279339
2019-07-18,-0.004102187863715523
2019-07-19,-0.008763778224862628
2019-07-22,-0.007577088533771703
2019-07-23,-0.004919723447425861
2019-07-24,-0.0017250157103357866
2019-07-25,-0.007475501330126977
2019-07-26,-0.004003909671832173
2019-07-29,-0.004019698867909538
2019-07-30,-0.003530367894494457
2019-07-31,-0.008428702663839438
2019-08-01,-0.009324544979026683
2019-08-02,-0.01222645617574869
2019-08-05,-0.023775477512846588
2019-08-06,-0.01640405193403993
2019-08-07,-0.014370046718883311
2019-08-08,-0.004933118348270371
2019-08-09,-0.008800972595490508
2019-08-12,-0.010544814503227529
2019-08-13,-0.004115782055466255
2019-08-14,-0.015001666533029034
2019-08-15,-0.011517766966026244
2019-08-16,-0.0059565752236376834
2019-08-19,-0.004024493047513289
2019-08-20,-0.0038103169420394822
2019-08-21,-0.0005954306750831639
2019-08-22,-0.003276162861437615
2019-08-23,-0.010110724605517984
2019-08-26,-0.00577924846995459
2019-08-27,-0.004025703160711047
2019-08-28,-0.0009390640414623785
2019-08-29,0.0
2019-08-30,-0.0011528047342234116
2019-09-03,-0.002793028710066592
2019-09-04,0.0
