equal_weight,naive_risk_parity,markowitz,hrp_recursive,hca_deprado_ew_nrp
0.9276579716605463,1.3058662345489767,1.3520009115921807,1.2335179839167596,1.534235677347896
0.9421189356299918,0.7433825525858724,1.302779029365061,1.1797451382802038,1.3349948422511722
1.2451520238483882,0.7387895610669948,1.5704532596857617,1.051563634279622,1.4283241711648587
1.0767948373368628,0.9650100041594101,1.7156181293009272,1.2104851098810856,0.937251241687826
1.3014775616527212,1.4838661467524283,1.4105766332614513,0.9497555320758863,1.0677482963201004
0.9802965878158856,1.2223006871911057,1.361575554350534,1.3644070357132674,1.2377695021222648
1.0841750402917418,0.8247206755780156,1.5342803504096731,1.0514796999837424,1.4085550222453889
1.2547780435148017,1.163444967972722,1.3963748819082396,1.2767318640575929,1.0026567088795162
1.689008838155239,0.9281622096504387,1.3495715406337805,1.2334141378175436,1.1902828354170467
1.0799593587192857,1.0888227505464414,1.6465760599498378,1.213894901173751,1.0761757259690352
1.272750574576617,1.0986480213008936,1.704659565237708,1.1767060227330746,1.1311000929639408
1.0453922556440505,1.6920475915980202,1.4200341815013853,1.4545309471932963,1.1371635771121815
1.0764243870976196,0.982392703544015,1.5987458297945032,1.2118910563805714,0.9968132239341397
0.9273305280679616,1.068637782037967,1.555246580163837,0.9590531984778565,1.1570016249292672
0.8775783322856587,1.1894091669976745,1.2995296632002222,1.2284472979058385,1.1314644659142934
1.2686283908973262,1.250614145162038,2.0533702595690375,1.123459400876474,1.3565503670577228
0.9153057465839252,1.066131834985133,1.6201689310874867,1.3293669915517945,1.1455521001674198
1.3038346014026014,1.008233264167995,1.1460603942409557,1.273297909838523,1.2075048956180954
1.0704794513976696,1.4021418966515184,1.6863919249899806,1.1312879842062062,1.347132459018363
1.0390773680371326,1.3208146317692553,1.4295310096437668,1.1851029037426946,1.354399705949955
1.3385350910847773,1.1234607297098442,1.3789552990319585,1.4558788811585073,1.3762166304667296
1.0281821337026904,0.940451518321568,1.5899179063202526,1.4884651031284952,1.4826074393172877
1.3440145935064751,1.259137248781299,1.211130371361581,1.167819448702089,1.079918422150432
1.2450404795400236,1.1844183464351103,1.088996023971485,1.0776541430430404,1.6480668357595922
1.0381831414252378,1.1621933779030758,1.6572670594552676,1.0548509234134098,1.4171778807911815
0.9422713931416993,1.4284494498617148,1.2803475514772866,1.3086661178377597,0.970147344304998
1.3365029038103364,1.2534824292524065,1.1714778925350295,1.2961021193988764,1.0446541898909851
1.298871580157884,1.045778315198037,1.436317812742028,1.0622658676138805,1.6013470783836914
0.8736015736002316,1.392767863511192,1.3710713949868552,0.9619795324282917,1.5190532362527596
1.1504935270897787,1.4307733129469702,1.36898800759153,1.1787639594406918,1.125211058730227
0.9733884723235944,1.0763985920394055,1.8232844468128528,0.9836974211755566,1.1813492958403706
1.0858046196932443,1.1424782750875857,1.6788816033860243,1.168265078639865,1.4219678779916105
1.1770344204306131,1.1147213513230971,1.6467730234960185,1.1487971578143192,1.0792137400654
1.0833818828536514,1.0698537117189624,1.447491088710574,1.38309079786877,1.3022922216925397
1.5044475400958157,1.268016495970906,1.7145984250823212,1.154656518089935,1.372725650957274
1.5040298147563513,1.1264497856189435,1.5292801017608337,1.4847189789436441,1.156698099842358
1.0495107235563816,1.169926092629382,1.7587120884404221,1.1807421111919514,1.0107844554873047
1.2156188429500652,1.0216171008530845,1.3549250027771729,1.1228703067657149,1.1966467615163525
1.1676700581813535,1.551077143915844,1.3397218936797206,1.0664266746753375,1.6343498838087895
1.4427874486825372,0.8717161085373578,1.5486270361024632,1.1063992996917629,1.044215418529137
1.268555381843238,1.463985897379554,1.3987488010090736,1.3966298941824058,1.1822501439204547
1.1943594835803735,1.5291643558287427,1.2724904560265446,1.2149158116898782,1.0608213080449695
1.2227304046816139,1.334201916205809,1.604193756091346,0.9236386103388377,1.3203960512684971
0.912958394975394,1.1120261487170386,1.1025633540429582,1.238645629378615,1.1907043574124534
