0,drawdown
2022-01-03,0.0
2022-01-04,0.0
2022-01-05,-0.0027807425707786493
2022-01-06,-0.014593686670720474
2022-01-07,-0.016486216155545796
2022-01-10,-0.018631207099834346
2022-01-11,-0.01543931841349111
2022-01-12,-0.011120859404067152
2022-01-13,-0.012320748940678805
2022-01-14,-0.026490609254854358
2022-01-18,-0.037343449802684225
2022-01-19,-0.03470807043716395
2022-01-20,-0.03782585991028575
2022-01-21,-0.05302029265657937
2022-01-24,-0.07175192684844744
2022-01-25,-0.07357249715357028
2022-01-26,-0.06876492647667698
2022-01-27,-0.06821436049981544
2022-01-28,-0.06827530444089502
2022-01-31,-0.05262519122310794
2022-02-01,-0.039682889531815535
2022-02-02,-0.02974384531512786
2022-02-03,-0.037019447296554264
2022-02-04,-0.04342996615656036
2022-02-07,-0.044442326543588706
2022-02-08,-0.04502042009941298
2022-02-09,-0.035024394634579736
2022-02-10,-0.03843064576262001
2022-02-11,-0.04640944538040792
2022-02-14,-0.06493747454931742
2022-02-15,-0.05572511569468208
2022-02-16,-0.057804730812267224
2022-02-17,-0.06180914204514032
2022-02-18,-0.06895719854375382
2022-02-22,-0.075328048020742
2022-02-23,-0.0791801661866336
2022-02-24,-0.09037757343080344
2022-02-25,-0.07024688956295866
2022-02-28,-0.07400206875240967
2022-03-01,-0.07415110609349584
2022-03-02,-0.0702053101524136
2022-03-03,-0.0641245151404306
2022-03-04,-0.07423096709128374
2022-03-07,-0.07881296441578445
2022-03-08,-0.08689543705765224
2022-03-09,-0.08378257651626309
2022-03-10,-0.0905808356971266
2022-03-11,-0.08337527530306044
2022-03-14,-0.08625704122188393
2022-03-15,-0.07936942361418309
2022-03-16,-0.06319398750399441
2022-03-17,-0.05569812402842267
2022-03-18,-0.04571260708053615
2022-03-21,-0.0409307938132184
2022-03-22,-0.037491917531305985
2022-03-23,-0.04355380864951186
2022-03-24,-0.04526316914881112
2022-03-25,-0.03777825447600691
2022-03-28,-0.03561102208937872
2022-03-29,-0.020641191160302164
2022-03-30,-0.021519878626181987
2022-03-31,-0.02426922369302842
2022-04-01,-0.03137878492487822
2022-04-04,-0.029443153014110268
2022-04-05,-0.025176699311915574
2022-04-06,-0.033334535594105374
2022-04-07,-0.02348904388325057
2022-04-08,-0.020752013314198514
2022-04-11,-0.026221810768786158
2022-04-12,-0.03443629407914328
2022-04-13,-0.04053503185330409
2022-04-14,-0.037033292336153045
2022-04-18,-0.045817912058518706
2022-04-19,-0.04216919489903781
2022-04-20,-0.03366730077892932
2022-04-21,-0.03219202977036362
2022-04-22,-0.05656942992488334
2022-04-25,-0.07774088113116373
2022-04-26,-0.07890431168911449
2022-04-27,-0.0853085170476211
2022-04-28,-0.07181274513387137
2022-04-29,-0.07672189527592688
2022-05-02,-0.09510506702476873
2022-05-03,-0.09315368708488658
2022-05-04,-0.07506673568419187
2022-05-05,-0.08045738292706084
2022-05-06,-0.09699059027699619
2022-05-09,-0.10586262622797771
2022-05-10,-0.10666697527511793
2022-05-11,-0.10910789464148385
2022-05-12,-0.12262016770481687
2022-05-13,-0.10800896765830659
2022-05-16,-0.10281200853852701
2022-05-17,-0.09194640151669375
2022-05-18,-0.10287958860185342
2022-05-19,-0.1262267043135017
2022-05-20,-0.1224374394011094
2022-05-23,-0.11155407458175648
2022-05-24,-0.11281444507349903
2022-05-25,-0.10730553303583079
2022-05-26,-0.09358446567546741
2022-05-27,-0.0800916998160981
2022-05-31,-0.07815801578516235
2022-06-01,-0.07804186846642658
2022-06-02,-0.07709531999151398
2022-06-03,-0.08026873620180941
2022-06-06,-0.07448876202035193
2022-06-07,-0.08031922542024317
2022-06-08,-0.0798470192262708
2022-06-09,-0.08595339727233453
2022-06-10,-0.11670612806134983
2022-06-13,-0.14165636156728834
2022-06-14,-0.14855347348009573
2022-06-15,-0.14183879810579691
2022-06-16,-0.16262266880018694
2022-06-17,-0.1590650605407009
2022-06-21,-0.14530448926064576
2022-06-22,-0.14033169434440906
2022-06-23,-0.1347912082899706
2022-06-24,-0.11592558256499619
2022-06-27,-0.11117443390589621
2022-06-28,-0.10966730139434078
2022-06-29,-0.12782775166980265
2022-06-30,-0.13222216062546044
2022-07-01,-0.1284594837838866
2022-07-05,-0.12972620429697634
2022-07-06,-0.12194804571392548
2022-07-07,-0.11826524370637292
2022-07-08,-0.11513482571784583
2022-07-11,-0.11839926314200966
2022-07-12,-0.11977992229493672
2022-07-13,-0.13200391406816636
2022-07-14,-0.14024505684363553
2022-07-15,-0.12098277290036608
2022-07-18,-0.11471566185159499
2022-07-19,-0.11177647245656219
2022-07-20,-0.10488826099892856
2022-07-21,-0.09951574541829411
2022-07-22,-0.09391653499610175
2022-07-25,-0.09920521895379009
2022-07-26,-0.10022685253044739
2022-07-27,-0.09162868064628271
2022-07-28,-0.0785575236399969
2022-07-29,-0.07262293819937515
2022-08-01,-0.07191070166936353
2022-08-02,-0.07433248404143877
2022-08-03,-0.07346156656784508
2022-08-04,-0.07393448524357027
2022-08-05,-0.07841518395753377
2022-08-08,-0.07189294375519595
2022-08-09,-0.07746684976351337
2022-08-10,-0.06568476208470764
2022-08-11,-0.056338732916382916
2022-08-12,-0.05425288090671676
2022-08-15,-0.047811449478632695
2022-08-16,-0.041882337622289656
2022-08-17,-0.04542891846152075
2022-08-18,-0.046165475389395305
2022-08-19,-0.049382872023224667
2022-08-22,-0.06361910137019078
2022-08-23,-0.07162338533384194
2022-08-24,-0.07509213060540865
2022-08-25,-0.06899610822604418
2022-08-26,-0.06667544336753706
