0,cumulative_return
2022-01-03,0.0027865857782356507
2022-01-04,0.005148820027830681
2022-01-05,0.002353759914011322
2022-01-06,-0.009520006909099932
2022-01-07,-0.011422280687639952
2022-01-10,-0.013578315804261942
2022-01-11,-0.010369992657523919
2022-01-12,-0.0060292986798627934
2022-01-13,-0.007235366231751805
2022-01-14,-0.021478184606504525
2022-01-18,-0.032386904477105904
2022-01-19,-0.02973795601752749
2022-01-20,-0.032871798427531074
2022-01-21,-0.04814446457346033
2022-01-24,-0.06697254457860946
2022-01-25,-0.06880248867258143
2022-01-26,-0.06397016467950167
2022-01-27,-0.06341676393751183
2022-01-28,-0.06347802166797589
2022-01-31,-0.04774732883381516
2022-02-01,-0.034738389560368454
2022-02-02,-0.024748170993760366
2022-02-03,-0.03206123374038328
2022-02-04,-0.038504759208284556
2022-02-07,-0.03952233205674904
2022-02-08,-0.040103402112251496
2022-02-09,-0.030055908911306273
2022-02-10,-0.033479698213374376
2022-02-11,-0.04149957923443237
2022-02-14,-0.060123005891003056
2022-02-15,-0.050863214258593414
2022-02-16,-0.05295353694014615
2022-02-17,-0.05697856616577468
2022-02-18,-0.0641634267208483
2022-02-22,-0.07056707855521793
2022-02-23,-0.07443903058427159
2022-02-24,-0.08569409126312
2022-02-25,-0.06545975812700255
2022-02-28,-0.06923427205827226
2022-03-01,-0.06938407676580516
2022-03-02,-0.06541796463155569
2022-03-03,-0.05930586070042987
2022-03-04,-0.06946434895349796
2022-03-07,-0.07406993815759044
2022-03-08,-0.08219402599647108
2022-03-09,-0.07906513789638259
2022-03-10,-0.08589840009027094
2022-03-11,-0.07865573956253602
2022-03-14,-0.08155234317543791
2022-03-15,-0.0746292624642545
2022-03-16,-0.058370541944662735
2022-03-17,-0.050836083617102124
2022-03-18,-0.04079915303956605
2022-03-21,-0.03599271907632828
2022-03-22,-0.032536136639342295
2022-03-23,-0.03862923934394413
2022-03-24,-0.040347401032816976
2022-03-25,-0.03282394788143883
2022-03-28,-0.03064555680529335
2022-03-29,-0.015598648910915891
2022-03-30,-0.01648186058041823
2022-03-31,-0.019245361530208283
2022-04-01,-0.026391528613317727
2022-04-04,-0.024445930482201117
2022-04-05,-0.020157509577736765
2022-04-06,-0.028357349090760042
2022-04-07,-0.01846116471500059
2022-04-08,-0.01571004166813783
2022-04-11,-0.021208002125407743
2022-04-12,-0.029464780331951546
2022-04-13,-0.03559491940930848
2022-04-14,-0.032075150065599245
2022-04-18,-0.04090500021392829
2022-04-19,-0.037237496466460795
2022-04-20,-0.028691827623632205
2022-04-21,-0.02720896071015111
2022-04-22,-0.051711875710812816
2022-04-25,-0.07299233490908241
2022-04-26,-0.0741617557615909
2022-04-27,-0.08059893522090977
2022-04-28,-0.0670336760064395
2022-04-29,-0.07196810247906604
2022-05-02,-0.09044592587078337
2022-05-03,-0.08848449862678487
2022-05-04,-0.07030442076847587
2022-05-05,-0.07572282348383186
2022-05-06,-0.09234115734289483
2022-05-09,-0.10125887381026843
2022-05-10,-0.10206736430589192
2022-05-11,-0.1045208515267777
2022-05-12,-0.1181026968522807
2022-05-13,-0.10341626636634027
2022-05-16,-0.09819254903936103
2022-05-17,-0.0872709969624792
2022-05-18,-0.09826047706027097
2022-05-19,-0.1217278028688874
2022-05-20,-0.11791902771342344
2022-05-23,-0.1069796264073185
2022-05-24,-0.10824648631989142
2022-05-25,-0.10270920988559207
2022-05-26,-0.08891749521880044
2022-05-27,-0.07535525753634353
2022-05-31,-0.07341161731434187
2022-06-01,-0.07329487197396511
2022-06-02,-0.07234344989130759
2022-06-03,-0.07553320545054332
2022-06-06,-0.06972347122225997
2022-06-07,-0.07558395462887613
2022-06-08,-0.07510931713019497
2022-06-09,-0.08124713581783971
2022-06-10,-0.112158206883052
2022-06-13,-0.13723690465096494
2022-06-14,-0.14416952855172316
2022-06-15,-0.13742028052237676
2022-06-16,-0.15831116362645392
2022-06-17,-0.15473523788231025
2022-06-21,-0.14090381589725398
2022-06-22,-0.13590541695495828
2022-06-23,-0.13033640393495882
2022-06-24,-0.11137364249841408
2022-06-27,-0.10659803102994292
2022-06-28,-0.10508313856432738
2022-06-29,-0.123337093729882
2022-06-30,-0.12775412870638114
2022-07-01,-0.12397207851892722
2022-07-05,-0.12524532114796438
2022-07-06,-0.11742711422622143
2022-07-07,-0.11372535013393392
2022-07-08,-0.110578814186572
2022-07-11,-0.1138600596115249
2022-07-12,-0.11524782752995022
2022-07-13,-0.12753475843684192
2022-07-14,-0.13581833337328564
2022-07-15,-0.11645687139666727
2022-07-18,-0.11015749212101167
2022-07-19,-0.10720316936875618
2022-07-20,-0.1002794917500135
2022-07-21,-0.09487931405355765
2022-07-22,-0.08925127430460345
2022-07-25,-0.09456718874417402
2022-07-26,-0.09559408252825186
2022-07-27,-0.08695164020448731
2022-07-28,-0.07381318216322064
2022-07-29,-0.06784804061022531
2022-08-01,-0.06713213690250341
2022-08-02,-0.06956638859615905
2022-08-03,-0.06869098692523479
2022-08-04,-0.06916634057410909
2022-08-05,-0.07367010959934972
2022-08-08,-0.06711428755603177
2022-08-09,-0.07271689260323799
2022-08-10,-0.060874141075421995
2022-08-11,-0.05147999088493471
2022-08-12,-0.04938339919866608
2022-08-15,-0.04290880199943725
2022-08-16,-0.036949162213220976
2022-08-17,-0.04051400375890746
2022-08-18,-0.04125435308584391
2022-08-19,-0.044488315515898935
2022-08-22,-0.05879784464564752
2022-08-23,-0.06684334122687918
2022-08-24,-0.0703299464435716
2022-08-25,-0.06420253674209009
2022-08-26,-0.06186992319788165
2022-08-29,-0.0904124031702841
2022-08-30,-0.09468621466421079
2022-08-31,-0.09918731089148802
2022-09-01,-0.10442734304240386
2022-09-02,-0.09384763980914035
2022-09-06,-0.10604260762967166
2022-09-07,-0.10149452740178477
2022-09-08,-0.09311200942145426
2022-09-09,-0.08005271781114698
2022-09-12,-0.07058619222161844
2022-09-13,-0.08815870116266589
2022-09-14,-0.10204632967356075
2022-09-15,-0.1053295410241274
2022-09-16,-0.1174155177097096
2022-09-19,-0.1180769438006628
2022-09-20,-0.12361203840783863
2022-09-21,-0.1190819799539784
2022-09-22,-0.1355457133282315
2022-09-23,-0.15066778498025624
2022-09-26,-0.15441794723136082
2022-09-27,-0.15339396972049268
2022-09-28,-0.15026456493493023
2022-09-29,-0.15616611996135155
2022-09-30,-0.1606605776606408
2022-10-03,-0.15647835355005124
2022-10-04,-0.1355982897483924
2022-10-05,-0.13312143159765155
2022-10-06,-0.13446210960769578
2022-10-07,-0.15241874325759763
2022-10-10,-0.16176090076315308
2022-10-11,-0.16501588357917785
2022-10-12,-0.16679847026567363
2022-10-13,-0.15368052902215878
2022-10-14,-0.14547329666919795
2022-10-17,-0.14431367155509645
2022-10-18,-0.12960121839786554
2022-10-19,-0.13799722163044403
2022-10-20,-0.1409959296458695
2022-10-21,-0.1367747368561727
2022-10-24,-0.12053189239980422
2022-10-25,-0.11178484385166221
2022-10-26,-0.10154080508339858
2022-10-27,-0.10309751136801404
2022-10-28,-0.09363642287289486
2022-10-31,-0.09346860908266263
2022-11-01,-0.0893541020334312
2022-11-02,-0.09146931037999051
2022-11-03,-0.116731877232786
2022-11-04,-0.10795265057284698
2022-11-07,-0.10123369802226478
2022-11-08,-0.09176575480331817
2022-11-09,-0.09847175069422254
2022-11-10,-0.07385288350299524
2022-11-11,-0.06342130891470965
2022-11-14,-0.06095771978565767
2022-11-15,-0.056067306428009056
2022-11-16,-0.06260578315659537
2022-11-17,-0.07090091339837556
2022-11-18,-0.06166186402469398
2022-11-21,-0.06109278906215432
2022-11-22,-0.05511991034236252
2022-11-23,-0.047983286670292724
2022-11-25,-0.04582938466629338
2022-11-28,-0.047604709735613926
2022-11-29,-0.05877539357928052
2022-11-30,-0.03689550902663241
2022-12-01,-0.028928209361376744
2022-12-02,-0.03611526816994326
2022-12-05,-0.04113570198340866
2022-12-06,-0.053885610405389195
2022-12-07,-0.06099082733899708
2022-12-08,-0.05510359071793425
2022-12-09,-0.05231653951427673
2022-12-12,-0.05215307638415567
2022-12-13,-0.027789521187012833
2022-12-14,-0.03884196725995548
2022-12-15,-0.059364546690168885
2022-12-16,-0.07292649885502489
2022-12-19,-0.0792735278847041
2022-12-20,-0.08260563915891139
2022-12-21,-0.07265788266433593
2022-12-22,-0.07925646553914945
2022-12-23,-0.07830355172256465
2022-12-27,-0.07491169573277567
2022-12-28,-0.07500365322175606
2022-12-29,-0.07271886458245647
2022-12-30,-0.07693131018727517
2023-01-03,-0.0696786240852193
